Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual number of days in the month with precipitation amount >= 1mm for Scotland W
Areal series, starting in 1891
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1950   15.0   18.2   13.5   19.0   10.3   14.7   20.8   23.2   26.8   20.7   15.8   13.8    60.4    42.9    58.6    63.4   211.9
1951   21.7   17.4   15.7   14.4    7.7   10.5   16.0   20.3   15.3    9.0   24.7   25.2    53.0    37.8    46.8    49.0   198.0
1952   18.6   12.1   11.4   12.6    9.2   14.5   15.1   17.0   11.9   18.2   13.1   20.9    55.9    33.2    46.7    43.2   174.6
1953   14.4   11.9    6.6   14.5   12.6   10.3   22.9   17.7   17.7   15.0   23.5   18.5    47.1    33.8    50.9    56.2   185.6
1954   16.2   16.4   14.6    9.1   13.2   17.2   18.2   19.2   25.1   24.1   23.4   25.0    51.1    36.9    54.6    72.6   221.6
1955   15.3   11.0    7.2   12.8   14.8   13.3    3.9    9.1   20.4   16.7   12.8   21.2    51.3    34.8    26.4    49.9   158.6
1956   19.6    8.8   11.0    9.8   14.3   14.6   18.1   20.5   17.1   15.1   12.8   24.3    49.5    35.2    53.1    45.0   186.0
1957   20.6   14.7   21.4   11.7   12.2    9.2   15.0   19.5   17.3   19.4   12.3   19.7    59.6    45.3    43.7    48.9   192.9
1958   19.6   18.8    9.6   11.8   16.1   15.3   17.3   18.7   13.4   18.2    9.8   20.8    58.1    37.5    51.4    41.4   189.5
1959   10.7   12.5   16.1   19.0    9.8   15.9   14.6    9.2    6.5   14.8   24.8   26.4    44.0    44.9    39.7    46.0   180.1
1960   14.7   18.1   11.8   14.3    9.5   11.3   23.5   19.8   14.0   16.3   22.8   20.3    59.2    35.7    54.6    53.1   196.4
1961   15.5   18.3   13.5   18.2   10.0   13.8   13.0   20.1   21.3   21.8   15.5   13.3    54.0    41.8    47.0    58.6   194.4
1962   23.6   15.6    8.1   11.5   13.0   12.4    9.8   22.3   19.2   11.9   13.7   16.3    52.5    32.6    44.5    44.8   177.5
1963    4.6    4.9   20.1   15.8   19.5   15.1   15.3   18.9   16.8   22.0   20.0    7.9    25.8    55.4    49.4    58.8   180.8
1964   11.8    9.9    8.6   19.8   17.5   13.2   15.0   16.9   18.1   13.9   17.3   19.2    29.6    46.0    45.1    49.2   181.2
1965   16.2    4.5   13.0   16.6   15.7   17.0   12.6   16.3   17.1   12.9   13.6   23.4    39.9    45.4    45.9    43.7   179.0
1966   10.2   16.8   19.5   11.9   17.4   16.4   11.9   12.5   14.6   17.3   17.2   25.8    50.4    48.7    40.8    49.1   191.4
1967   17.4   17.8   23.8   12.6   21.3   12.0   18.5   15.0   17.6   25.6   16.5   17.0    61.1    57.7    45.5    59.6   215.1
1968   19.2   12.3   17.2   11.3   13.7   12.0   10.8    9.8   17.4   19.8   10.2   11.6    48.4    42.1    32.5    47.4   165.1
1969   22.1    9.2    7.0   11.2   15.8   13.7   14.8   13.9   13.6   16.6   21.0   16.3    42.9    34.0    42.4    51.2   175.2
1970   17.6   15.3   14.8   15.0   14.0   10.1   19.2   10.4   20.6   18.8   23.4   13.5    49.2    43.7    39.7    62.7   192.5
1971   16.8   15.7   14.0    6.9   13.6   12.4   10.6   15.9   10.9   17.7   18.7   14.0    46.0    34.5    39.0    47.3   167.3
1972   18.7   16.1   13.6   16.4   17.4   20.4   12.3   10.4    5.9   10.1   19.8   19.5    48.8    47.4    43.1    35.8   180.6
1973   17.0   17.4   11.3   10.5   16.7   12.0   12.5   16.6   11.8   11.4   17.4   22.1    53.9    38.6    41.1    40.6   176.7
1974   25.8   19.5   10.6    2.6   14.4   12.4   19.7   17.8   22.1   14.2   22.3   28.7    67.4    27.6    49.8    58.5   209.9
1975   27.4    8.9    8.7   16.2    6.3    9.6   15.1   13.0   20.9   11.3   16.8   14.9    65.1    31.2    37.6    49.1   169.1
