Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual total duration of bright sunshine for Wales
Areal series, starting in 1919
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1978   50.9   48.5  105.3  125.3  203.7  146.8  132.5  132.8  128.8   73.6   53.5   37.3   131.1   434.2   412.2   255.9  1239.0
1979   58.8   62.8   73.3  140.8  162.3  155.6  170.0  150.4  136.3   90.2   49.6   43.2   158.9   376.4   476.0   276.0  1293.2
1980   57.1   38.1   78.4  169.5  223.3  133.9  146.0  121.6  114.7   80.1   58.8   38.4   138.3   471.2   401.5   253.6  1259.9
1981   37.4   68.3   70.7  143.6  125.8  129.0  133.5  177.4  124.7   85.9   41.2   35.4   144.1   340.1   440.0   251.8  1173.0
1982   46.8   55.2  133.7  170.8  190.3  156.2  159.5  134.4  113.8   67.0   46.5   29.8   137.3   494.8   450.1   227.3  1304.0
1983   29.6   80.0   65.8  142.5  122.9  145.4  240.5  214.9   95.6   90.2   45.7   44.5   139.4   331.3   600.8   231.5  1317.6
1984   47.2   52.9   68.5  213.6  196.7  185.7  261.2  183.1  109.3   87.6   45.3   43.3   144.6   478.8   630.0   242.2  1494.3
1985   54.9   82.8  113.2  122.7  171.0  162.2  176.1  135.5  114.5   89.2   62.6   33.4   181.0   406.9   473.8   266.4  1318.3
1986   34.3   97.9  107.3  124.8  174.9  174.6  126.8  120.0  151.3   92.7   68.4   40.3   165.6   407.0   421.4   312.4  1313.3
1987   54.5   60.8   88.4  149.9  191.4  110.4  162.2  157.6  138.0   96.8   57.7   34.8   155.6   429.7   430.3   292.5  1302.5
1988   47.2   83.4   83.0  153.6  194.3  180.2  119.6  147.5  131.1   95.2   81.8   23.5   165.4   430.9   447.3   308.1  1340.4
1989   56.9   78.2   92.1  145.7  238.6  215.3  254.3  210.8  112.1   67.6   76.9   28.3   158.6   476.4   680.3   256.5  1576.7
1990   45.0   58.8  106.9  185.4  243.9  122.4  269.4  174.2  147.6   83.1   62.4   38.6   132.2   536.3   566.0   293.1  1537.8
1991   60.1   65.5   85.2  140.2  157.0  130.0  154.9  181.3  164.4   82.3   42.0   35.8   164.2   382.5   466.3   288.7  1298.9
1992   57.4   52.2   64.5  116.1  233.7  198.4  146.5  150.3  101.2   73.5   42.8   48.8   145.4   414.4   495.2   217.5  1285.5
1993   28.0   43.7   90.8  120.9  154.1  181.9  150.8  160.2  110.1  108.6   61.7   27.8   120.5   365.8   492.9   280.5  1238.7
1994   53.3   55.7  100.4  154.4  142.8  164.3  195.2  151.3  102.6  118.1   37.2   41.1   136.8   397.7   510.7   258.0  1316.5
1995   36.5   47.5  127.4  175.3  182.6  217.1  195.6  266.4  135.2  107.8   69.0   48.2   125.2   485.3   679.1   312.0  1608.6
1996   23.2   88.6   66.6  123.9  185.4  218.7  206.0  173.5  155.4   75.3   66.9   54.2   160.0   376.0   598.2   297.6  1437.9
1997   54.2   56.0  114.1  151.8  218.9  114.0  214.2  166.9  127.6  116.0   41.7   42.2   164.5   484.8   495.1   285.2  1417.6
1998   50.6   71.8   72.4  133.4  213.5  135.6  127.0  189.4  114.8   84.9   64.0   31.2   164.6   419.2   452.1   263.7  1288.5
1999   43.9   53.7   91.9  144.8  131.9  173.2  226.4  144.9  149.1  109.1   63.3   37.6   128.8   368.6   544.5   321.5  1369.8
2000   47.6   80.3  111.3  141.5  200.6  155.8  183.0  168.3  103.7   76.4   37.5   34.4   165.5   453.4   507.1   217.6  1340.4
2001   68.9   82.9   91.8  137.4  206.1  179.2  166.4  155.4  108.5   96.3   48.2   73.1   186.2   435.4   501.0   253.0  1414.2
2002   34.4   58.6  105.0  162.5  174.1  141.0  143.8  148.5  152.3   87.0   56.7   39.0   166.0   441.5   433.3   296.0  1302.7
2003   68.4   86.7  167.5  186.1  173.9  189.0  133.6  186.4  136.7  108.3   61.5   44.5   194.2   527.6   509.0   306.6  1542.8
2004   37.5   96.5  116.8  116.9  204.8  186.1  148.3  159.8  130.1   89.9   36.8   46.6   178.6   438.4   494.1   256.8  1370.0
2005   44.8   67.5   81.5  141.6  208.0  171.8  174.1  201.3  133.6   74.3   75.3   42.0   158.9   431.1   547.3   283.1  1415.8
2006   60.3   62.9   85.0  162.9  157.8  222.2  254.4  132.4  147.2   89.5   78.3   32.5   165.2   405.6   609.0   315.0  1485.3
2007   47.1   70.7  139.1  221.5  183.7  134.6  162.6  181.3  131.2  102.7   51.7   49.0   150.3   544.4   478.5   285.5  1475.2
2008   34.6  107.2  109.9  156.4  183.9  190.1  155.4   91.7  109.3  100.5   50.8   64.3   190.8   450.2   437.2   260.6  1354.0
2009   62.9   44.5  130.7  156.9  190.4  197.6  147.6  149.5  129.0   83.4   45.7   51.3   171.7   478.0   494.7   258.1  1389.5
2010   59.1   72.1  127.8  202.2  211.4  236.7  112.4  147.4  131.0  116.1   69.3   45.5   182.5   541.4   496.6   316.4  1531.1
2011   55.5   50.8  154.4  207.8  169.9  199.2  177.5  128.2  118.3   83.4   61.6   28.1   151.8   532.1   504.9   263.4  1434.8
2012   50.3   59.8  153.4  121.3  207.2  118.6  144.7  134.1  123.3   88.4   58.3   44.0   138.3   481.9   397.4   270.0  1303.5
2013   36.4   69.0   99.7  159.4  183.6  188.0  285.4  153.1  101.6   72.1   60.5   37.8   149.3   442.8   626.4   234.3  1446.7
2014   37.1   73.8  126.5  148.1  142.7  220.2  232.5  163.3  148.0   75.7   64.2   51.6   148.7   417.3   616.1   287.9  1483.7
2015   52.5   73.2  119.2  216.8  161.9  220.2  166.6  146.6  165.5   90.5   31.1   22.7   177.2   497.9   533.4   287.1  1466.8
2016   36.6   75.8  124.1  172.2  216.3  141.2  154.9  170.9  120.4  106.8   70.7   40.3   135.1   512.7   467.0   297.9  1430.4
2017   49.0   42.9   98.3  161.7  215.6  160.7  177.1  146.7  104.0   69.6   56.3   35.5   132.2   475.5   484.5   229.9  1317.4
2018   43.8   95.8   84.7  124.6  232.2  261.0  246.9  138.5  124.7  114.8   58.2   17.9   175.1   441.5   646.4   297.7  1543.1
2019   36.0  104.7  111.0  154.7  198.3  139.9  181.8  176.4  150.5   79.3   44.6   41.0   158.5   464.0   498.1   274.4  1418.1
2020   45.9   64.2  142.1  219.3  285.8  157.8  143.1  127.0  153.7   63.1   54.1   29.9   151.1   647.1   427.9   270.9  1485.9
2021   34.4   64.5  105.5  231.8  167.5  174.1  203.4  125.0  121.1   77.1   51.4   28.3   128.9   504.8   502.5   249.6  1384.1
