Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for Northern Ireland
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1926    1.9    3.3    2.6    4.6    4.7    8.0   10.6   10.1    8.4    3.5    2.2    1.7    1.82    3.96    9.58    4.71    5.14
1927    1.5    1.6    3.0    2.9    4.8    5.8   10.2   10.4    7.4    6.1    3.0    1.8    1.60    3.60    8.83    5.50    4.90
1928    1.1    2.4    2.2    3.0    5.5    6.9    9.9    8.8    6.8    6.4    3.4    2.1    1.76    3.59    8.54    5.51    4.88
1929    0.5    1.8    1.3    2.2    5.1    7.5    9.8   10.0    9.5    4.8    2.9    1.6    1.46    2.86    9.11    5.72    4.76
1930    0.6   -0.8    0.9    3.6    5.5    7.9   10.4   10.1    8.3    5.9    2.2    1.6    0.51    3.33    9.50    5.48    4.73
1931    0.2    0.2    1.4    3.3    6.0    8.7   10.3    9.1    7.1    4.3    3.5    4.2    0.68    3.60    9.39    4.97    4.90
1932    3.3    0.7    0.9    1.5    5.7    8.6   10.6   10.1    7.2    4.2    3.3    2.7    2.77    2.71    9.77    4.92    4.93
1933    0.2    0.5    2.8    4.6    5.7    9.3   11.7   10.6    8.7    6.1    2.7    1.8    1.14    4.38   10.58    5.84    5.43
1934    2.2    1.5    0.7    2.0    5.4    8.8   10.9    9.3    8.2    5.3    3.0    5.1    1.84    2.70    9.71    5.50    5.23
1935    2.3    1.6    3.0    3.0    4.8    8.7    9.5   10.2    8.0    4.6    1.9   -0.2    3.06    3.62    9.48    4.86    4.82
1936   -0.2   -0.2    3.1    1.2    5.5    8.2   10.1   10.6    9.1    5.3    1.3    1.8   -0.18    3.28    9.65    5.26    4.69
1937    1.6    0.8   -0.6    4.9    6.0    8.5    9.8   10.4    7.6    4.4    3.4    0.1    1.41    3.44    9.56    5.13    4.76
1938    1.5    1.4    5.1    2.1    5.0    8.2    9.5    9.4    8.8    5.9    5.0    0.6    0.99    4.11    9.04    6.54    5.23
1939    0.1    3.0    2.3    3.6    5.9    7.8   10.1   10.0    8.7    4.1    4.4    0.9    1.16    3.97    9.29    5.74    5.09
1940   -1.4    1.3    1.8    4.3    6.5    9.2    8.9   10.0    7.0    5.6    2.5    1.0    0.26    4.17    9.39    5.04    4.73
1941   -1.6   -0.6    1.4    2.2    4.2    9.0   10.6    9.5   10.1    6.5    2.7    2.6   -0.41    2.62    9.69    6.43    4.75
1942    0.9   -0.3    1.7    3.6    4.9    8.3    9.9   10.6    8.1    5.4    2.2    3.1    1.14    3.41    9.63    5.24    4.91
1943    2.5    3.1    3.0    5.5    5.4    8.7    9.7   10.0    8.3    6.3    3.7    2.3    2.88    4.60    9.49    6.10    5.71
1944    3.8    1.0    1.2    5.2    6.3    8.4   11.2   10.6    7.6    5.3    2.8    1.8    2.41    4.24   10.09    5.24    5.47
1945   -2.1    3.8    5.0    5.1    6.2    8.9   11.0   10.7    9.4    7.2    4.9    3.4    1.08    5.44   10.22    7.16    6.13
1946    1.0    3.0    1.8    4.1    4.7    7.9   10.1    9.0    9.6    6.7    4.3    0.3    2.45    3.53    9.02    6.89    5.21
1947    0.5   -2.6   -0.5    3.5    6.8    9.5   10.4   11.2    9.0    7.4    4.0    2.8   -0.54    3.27   10.37    6.82    5.22
1948    0.9    1.9    3.8    4.2    4.6    8.4   10.1   10.4    9.2    6.3    4.9    2.9    1.84    4.21    9.63    6.78    5.63
1949    3.0    2.9    2.4    5.2    5.3    8.8   11.1   11.0    9.8    7.6    3.5    2.5    2.90    4.32   10.30    6.97    6.11
1950    3.1    0.8    3.3    3.2    5.8    9.7   10.4    9.9    8.1    5.9    1.2   -0.8    2.18    4.11    9.99    5.09    5.08
1951    1.0   -0.4    0.6    2.2    4.4    7.8   10.7    9.9    9.2    6.9    4.4    2.6   -0.08    2.43    9.48    6.85    4.98
1952   -0.3    1.0    3.2    4.5    6.9    8.6   11.2   10.5    6.4    5.5    2.0    0.7    1.07    4.86   10.09    4.63    5.01
1953    1.8    2.4    0.7    2.0    7.4    8.8   10.3   10.3   10.1    6.3    4.9    4.5    1.60    3.39    9.84    7.10    5.82
1954    1.9    0.7    2.6    3.0    6.5    8.5    9.5    9.4    7.4    7.3    2.8    4.4    2.40    4.03    9.17    5.85    5.37
1955    0.1   -1.8   -0.7    4.3    5.2    8.7   10.4   11.8    9.7    5.2    5.1    2.7    1.00    2.92   10.30    6.65    5.10
1956    0.7   -1.3    3.3    2.5    6.6    7.7   10.4    8.5    9.5    6.2    4.4    4.0    0.77    4.14    8.89    6.71    5.25
1957    1.3    1.1    5.4    3.4    5.1    7.9   10.7   10.5    8.1    6.3    3.1    2.4    2.17    4.65    9.72    5.83    5.47
1958    0.8    1.3    0.8    3.4    4.5    8.7   10.6   10.7   10.4    7.1    4.9    1.5    1.50    2.87    9.98    7.45    5.39
1959   -1.7    2.0    3.5    4.0    6.3    8.8   10.7   11.2    8.1    8.0    3.1    1.8    0.53    4.60   10.25    6.41    5.49
1960    0.8   -0.6    3.2    4.2    7.2    9.9    9.9    9.2    8.0    6.2    3.3    0.0    0.66    4.87    9.64    5.87    5.13
1961    0.3    3.7    4.7    4.4    5.7    8.5    9.3    9.4    8.8    5.9    2.8   -0.7    1.27    4.93    9.06    5.83    5.23
1962    0.5    1.7   -1.1    2.2    4.9    7.4    9.3    9.1    7.9    6.8    3.1    1.3    0.43    2.02    8.62    5.94    4.44
1963   -2.8   -2.2    2.1    3.7    5.0    8.9    9.2    9.7    7.9    7.0    3.4    0.8   -1.21    3.60    9.27    6.09    4.42
1964    2.2    1.6    1.7    4.3    7.2    8.6   10.4    9.7    8.7    5.3    3.5    0.7    1.52    4.39    9.57    5.83    5.33
1965   -0.2    0.3    1.1    3.2    6.6    8.7    8.6    9.4    7.3    7.3    1.4    0.9    0.27    3.64    8.91    5.33    4.57
1966    1.2    2.4    3.3    2.9    5.6   10.1    9.5    9.0    9.2    5.0    1.7    1.9    1.45    3.94    9.54    5.31    5.16
1967    2.2    1.9    2.8    3.5    4.5    7.8   10.1    9.7    8.5    5.5    2.2    2.2    1.99    3.58    9.21    5.41    5.09
1968    2.2   -1.7    1.9    2.8    4.1    8.1    8.7    9.2    8.7    8.6    3.5    1.2    0.96    2.95    8.67    6.96    4.80
1969    1.5   -1.9   -0.3    1.9    5.5    7.4   10.5   10.8    8.5    8.7    0.8    1.1    0.36    2.40    9.61    6.01    4.60
1970    0.7   -0.8    0.6    2.3    7.5   10.0    9.3   10.1    8.8    6.7    3.5    1.8    0.37    3.49    9.81    6.35    5.09
1971    1.8    2.0    1.6    3.0    5.6    7.2   10.0   10.1    8.6    7.6    3.4    3.9    1.87    3.40    9.15    6.53    5.42
1972    0.4    1.0    1.4    3.5    5.3    6.2    9.5    9.0    6.3    6.6    2.4    2.3    1.79    3.39    8.25    5.11    4.51
1973    2.8    1.1    1.6    2.8    5.5    8.4   10.5   10.4    8.8    5.2    2.5    1.7    2.09    3.32    9.78    5.48    5.13
1974    2.5    1.7    1.4    2.4    5.8    7.3    9.5    9.3    6.5    4.3    1.8    4.0    1.99    3.22    8.72    4.21    4.75
1975    2.5    1.8    0.9    3.7    4.0    7.5   10.7   11.2    7.5    6.8    3.0    2.8    2.83    2.86    9.83    5.79    5.24
1976    2.9    1.7    1.8    3.5    5.7    9.9   11.6    9.6    8.5    5.2    2.2   -0.7    2.50    3.68   10.39    5.31    5.17
1977   -0.5    0.6    3.1    3.0    4.2    6.9   10.7    9.2    7.7    7.9    1.3    3.2   -0.23    3.42    8.95    5.65    4.80
1978    0.4   -0.1    2.2    2.3    5.8    8.1    9.6   10.4    9.5    8.5    4.6    1.4    1.25    3.45    9.36    7.55    5.26
1979   -2.8   -0.8    0.2    2.7    3.6    8.2   10.3    9.0    8.0    7.1    3.1    1.7   -0.71    2.16    9.18    6.06    4.22
1980   -0.5    1.6    0.8    3.9    5.8    8.5    9.6   10.4    9.9    5.0    3.8    2.3    0.88    3.50    9.51    6.24    5.10
1981    2.2    0.9    3.2    3.2    6.1    8.3   10.2   10.4    9.0    3.0    3.7   -1.1    1.85    4.20    9.66    5.22    4.96
1982    0.5    1.7    1.6    3.7    5.2    9.2   10.0    9.8    8.2    5.5    2.8    0.6    0.30    3.50    9.67    5.49    4.91
1983    2.4   -0.1    3.2    1.2    5.3    8.5   11.5   11.4    8.5    6.1    4.2    3.6    1.00    3.25   10.52    6.25    5.53
1984   -0.7    1.3    1.2    3.2    3.6    9.2   10.3   10.9    8.4    5.4    2.7    2.0    1.38    2.66   10.17    5.50    4.80
1985   -2.3    0.6    1.1    4.0    5.1    7.0   10.4    9.4    9.4    6.8    0.3    2.5    0.08    3.36    8.94    5.55    4.55
1986    0.1   -1.8    1.2    1.0    5.8    8.9   10.4    7.9    6.3    6.1    3.2    2.1    0.37    2.69    9.10    5.23    4.33
1987   -0.1   -0.1    1.0    4.7    5.4    7.3   10.7   10.3    7.7    4.2    3.9    2.8    0.66    3.69    9.48    5.23    4.85
1988    1.2    1.3    2.8    4.1    5.7    9.1   10.0   10.0    8.6    6.1    2.2    4.8    1.75    4.17    9.69    5.66    5.50
1989    3.6    1.8    2.0    1.8    6.0    8.2   11.4   10.6    8.3    7.6    3.6    1.0    3.46    3.28   10.07    6.50    5.51
1990    2.5    2.1    4.6    2.9    6.6    8.1   10.5   11.7    7.3    7.5    3.0    1.0    1.84    4.74   10.12    5.95    5.68
1991    0.0   -0.8    3.5    3.8    6.4    7.0   11.9   11.2    8.2    5.9    2.9    3.0    0.10    4.57   10.07    5.69    5.31
1992    2.1    2.0    3.7    4.1    7.0    9.9   10.3    9.4    7.4    3.5    3.3    1.0    2.35    4.96    9.85    4.71    5.31
1993    1.9    3.7    2.6    4.7    5.6    9.5    9.9    8.9    7.5    3.5    2.2    1.4    2.16    4.29    9.45    4.40    5.13
1994    1.2    0.6    2.9    2.9    5.3    8.3   10.8    9.9    7.8    6.3    5.9    2.6    1.10    3.71    9.65    6.69    5.40
1995    0.9    2.2    1.1    4.0    6.0    8.7   11.8   11.9    8.5    8.3    4.8    0.3    1.87    3.69   10.83    7.24    5.73
1996    3.6   -0.7    2.2    3.9    3.6    8.1   10.3   10.6    8.7    7.3    1.9    1.1    1.11    3.21    9.70    5.99    5.08
1997    1.6    1.8    3.8    4.6    5.8    8.2   10.8   12.1    8.6    6.4    5.0    3.2    1.49    4.74   10.40    6.68    6.03
1998    1.8    4.8    4.2    3.2    7.2    8.4   10.4   10.6    9.7    6.0    3.3    2.4    3.22    4.87    9.82    6.32    6.00
1999    1.3    2.4    2.8    4.6    7.4    7.9   11.2   10.7   10.0    7.0    4.1    1.3    2.02    4.94    9.93    7.04    5.90
2000    2.0    2.1    3.7    2.6    5.6    8.9   10.2   10.2    9.5    5.5    2.6    2.0    1.81    3.98    9.77    5.84    5.42
2001    0.2    0.2    0.8    3.1    6.8    8.4   10.4   10.3    9.2    9.0    5.0    0.9    0.83    3.58    9.69    7.75    5.39
