Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily maximum air temperature for Northern Ireland
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1953    6.7    8.2    9.6   10.3   15.9   16.8   17.2   17.6   16.4   12.5   10.1    9.1    6.97   11.96   17.23   13.00   12.58
1954    6.1    5.7    8.3   11.4   13.7   15.3   15.6   16.3   14.3   13.1    8.8    8.5    7.00   11.14   15.72   12.07   11.45
1955    4.8    4.1    7.5   13.2   12.6   15.4   20.7   20.4   16.8   11.9    9.9    7.9    5.85   11.08   18.87   12.84   12.14
1956    5.5    4.8    9.6   11.1   14.7   15.7   17.5   15.6   15.6   12.2    9.1    8.1    6.08   11.81   16.26   12.31   11.65
1957    7.9    7.3   11.0   11.8   14.0   18.7   16.9   17.0   14.4   12.4    9.0    7.4    7.78   12.26   17.52   11.95   12.34
1958    6.3    7.4    5.9   10.7   13.6   15.6   18.0   17.1   16.8   12.9    9.8    6.8    7.04   10.10   16.91   13.17   11.77
1959    4.7    8.5   10.1   11.6   16.6   17.9   18.7   19.1   18.0   14.7    9.2    7.8    6.59   12.80   18.56   13.96   13.09
1960    7.0    6.4    8.6   12.5   16.5   18.6   17.2   17.3   15.5   12.5    9.2    5.7    7.06   12.53   17.72   12.37   12.25
1961    6.6    9.6   11.7   11.8   14.0   16.4   16.2   17.0   16.3   12.4    8.5    5.4    7.22   12.50   16.55   12.38   12.16
1962    7.0    7.6    6.4   11.5   13.5   16.2   16.7   16.5   14.2   13.1    8.3    6.8    6.65   10.45   16.45   11.88   11.50
1963    2.3    3.5    9.5   11.0   12.9   17.3   17.2   16.1   15.2   13.1    9.5    5.9    4.22   11.14   16.85   12.60   11.17
1964    7.4    7.0    7.5   11.5   15.4   15.7   17.4   17.3   16.2   11.7   10.0    6.6    6.76   11.45   16.81   12.62   11.98
1965    5.4    6.4    8.1   11.2   13.9   16.8   16.0   16.6   14.2   13.0    6.5    7.0    6.12   11.04   16.43   11.27   11.27
1966    5.6    6.7    9.8    8.8   14.2   17.1   17.2   16.8   16.3   11.9    7.7    7.5    6.40   10.95   17.05   11.97   11.67
1967    7.2    7.6    8.6   11.3   12.2   17.0   17.7   17.1   15.6   11.9    8.7    7.0    7.47   10.69   17.28   12.05   11.85
1968    7.3    5.1    9.0   11.1   12.2   17.7   17.4   18.7   15.8   14.2    8.8    6.4    6.50   10.77   17.94   12.94   12.00
1969    6.8    3.6    6.3   11.0   13.4   17.2   18.6   17.9   15.9   15.1    7.1    6.6    5.66   10.24   17.87   12.70   11.67
1970    6.2    5.4    7.3    9.7   14.9   18.9   16.4   18.4   15.8   12.6    9.1    7.2    6.13   10.66   17.91   12.47   11.87
1971    7.4    7.8    8.7   11.1   14.2   15.1   18.8   17.1   17.6   14.1    9.6    9.0    7.48   11.31   17.04   13.74   12.57
1972    5.9    6.9    8.8   11.4   12.6   14.1   18.1   16.4   15.4   13.2    8.3    8.4    7.29   10.93   16.22   12.31   11.65
1973    7.3    6.7    9.5   10.2   13.5   17.5   17.7   18.2   16.3   12.0    8.8    7.8    7.50   11.08   17.79   12.36   12.16
1974    8.4    7.8    8.5   12.8   13.3   16.3   16.6   17.5   13.8   10.5    8.4    9.4    7.99   11.52   16.79   10.88   11.95
1975    8.2    7.6    8.0   11.3   13.9   18.3   19.5   20.1   15.1   13.0    9.3    7.9    8.42   11.08   19.28   12.44   12.71
1976    7.7    7.4    8.1   11.7   13.7   18.7   19.2   20.8   15.4   11.8    8.4    4.2    7.69   11.13   19.56   11.87   12.26
1977    5.2    6.3    9.2    9.8   14.2   16.1   19.1   18.1   15.1   13.7    7.7    7.9    5.20   11.09   17.76   12.17   11.90
1978    5.7    5.6    8.7    9.7   15.4   15.7   16.7   16.8   15.9   13.9   10.5    6.3    6.41   11.27   16.43   13.43   11.77
1979    3.6    4.6    6.8    9.5   11.9   16.4   17.7   16.7   15.3   13.3    9.5    6.8    4.85    9.39   16.96   12.70   11.05
1980    5.3    7.7    7.4   12.1   15.1   15.6   16.4   17.8   16.1   11.3    9.0    8.2    6.61   11.51   16.64   12.11   11.84
1981    8.0    6.6    9.9   11.8   13.9   15.5   16.7   18.5   16.1    9.9    9.9    4.2    7.60   11.84   16.92   11.99   11.78
1982    6.4    7.8    9.1   12.3   14.4   17.3   19.1   17.4   15.6   12.4    8.7    7.0    6.08   11.94   17.95   12.27   12.33
1983    8.2    5.4    9.3    9.5   12.6   16.4   21.4   20.2   15.4   12.7   10.2    8.9    6.94   10.47   19.37   12.75   12.57
1984    5.3    7.2    7.5   12.3   14.3   17.2   19.2   19.6   15.2   12.9    8.8    7.9    7.14   11.39   18.67   12.31   12.31
1985    3.8    6.2    7.6   11.3   13.4   15.4   17.4   15.8   16.3   13.1    7.2    8.0    5.97   10.79   16.21   12.20   11.33
1986    5.9    3.0    8.3    8.7   12.9   17.2   16.8   15.0   14.9   12.8    9.8    7.7    5.74    9.96   16.34   12.49   11.13
1987    5.2    7.3    7.5   12.4   13.4   14.5   18.2   17.5   15.3   11.1    8.9    8.2    6.71   11.09   16.75   11.77   11.64
1988    6.7    6.9    8.8   11.7   14.7   17.9   16.3   16.7   14.9   12.4    8.9    9.6    7.28   11.74   16.96   12.09   12.15
1989    9.3    8.2    9.5    9.5   15.6   17.2   21.3   17.7   15.6   13.3    8.6    6.4    9.03   11.54   18.74   12.53   12.71
1990    8.2    8.2   10.5   11.4   16.0   15.9   19.1   18.5   15.2   12.9    8.9    6.9    7.57   12.65   17.84   12.36   12.68
1991    5.8    5.8    9.9   10.6   14.4   14.9   19.2   18.9   17.5   11.8    8.9    8.2    6.16   11.65   17.73   12.70   12.20
1992    7.1    8.4    9.5   10.6   15.7   18.4   18.0   16.6   14.4   10.2    9.2    6.5    7.87   11.93   17.67   11.28   12.05
1993    8.1    8.4    9.1   11.9   13.8   16.7   16.6   16.6   15.1   10.5    8.0    6.7    7.61   11.58   16.62   11.19   11.80
1994    7.1    5.3    9.2   10.7   13.3   15.4   18.4   17.1   15.0   12.6   11.7    8.5    6.43   11.07   16.99   13.11   12.08
1995    6.9    8.1    7.9   12.1   14.0   17.9   20.0   22.1   16.3   14.6   10.3    5.4    7.82   11.32   20.05   13.77   13.01
1996    7.2    6.5    7.1   11.7   12.4   17.0   18.1   17.6   16.9   13.4    8.2    6.0    6.38   10.39   17.58   12.82   11.85
