Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for England SE and Central S
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1939    2.2    2.0    2.4    4.0    6.0    9.3   11.1   11.7   10.2    4.9    5.8    0.0    1.80    4.11   10.72    6.95    5.81
1940   -4.3   -0.0    1.9    4.4    6.9   10.5   10.4   10.4    7.8    5.9    3.5    0.5   -1.45    4.39   10.47    5.76    4.85
1941   -1.3    0.6    1.4    2.5    4.2    9.7   12.0   10.6    9.9    6.3    3.4    2.0   -0.10    2.70   10.78    6.55    5.13
1942   -2.4   -2.9    1.3    4.6    6.1    8.5   11.1   11.9    9.7    7.2    1.6    3.9   -1.05    3.99   10.50    6.20    5.10
1943    2.4    1.8    1.9    5.8    7.1    9.4   11.3   11.6    8.4    7.1    2.5    1.0    2.70    4.90   10.79    5.99    5.87
1944    2.8    0.2    0.0    4.9    5.1    9.0   12.2   12.5    8.2    5.9    3.0    0.6    1.34    3.33   11.23    5.67    5.38
1945   -2.7    3.6    2.9    5.0    7.4    9.9   11.7   11.3   10.9    7.6    4.2    2.1    0.41    5.12   10.95    7.58    6.17
1946   -0.2    3.2    1.1    4.1    5.9    8.8   11.2   10.5   10.3    6.8    5.2   -0.6    1.66    3.71   10.17    7.42    5.53
1947   -1.2   -3.8    1.0    4.1    7.9   10.6   12.5   12.9   10.3    5.6    4.1    2.2   -1.80    4.37   11.99    6.64    5.58
1948    2.7    1.4    3.0    4.1    6.1    9.6   11.1   10.9    9.7    6.0    4.1    3.0    2.13    4.41   10.52    6.57    5.98
1949    2.1    1.3    1.0    5.3    5.7    9.2   11.8   11.7   12.3    8.3    3.2    2.9    2.18    4.00   10.96    7.95    6.28
1950    1.5    2.6    3.4    3.7    6.6   11.1   11.8   11.5    9.6    6.2    3.1   -1.3    2.32    4.59   11.46    6.29    5.83
1951    1.6    1.0    1.4    2.4    6.1    8.8   11.5   10.9   10.5    5.5    5.6    3.0    0.41    3.33   10.41    7.18    5.73
1952    0.1   -0.3    3.4    4.8    8.2    9.5   11.9   12.1    6.8    5.7    1.1    0.0    0.97    5.45   11.22    4.55    5.31
1953    0.3    0.6    0.3    3.6    7.7    9.7   11.2   11.5    9.3    6.5    5.3    4.7    0.28    3.88   10.81    7.04    5.92
1954   -0.2   -0.1    2.7    2.0    6.6    9.5   10.5   10.6    9.1    8.8    3.7    3.8    1.51    3.82   10.24    7.23    5.64
1955    0.1   -1.1   -0.7    4.0    5.5    9.7   11.8   12.5    9.3    4.7    3.8    2.7    0.99    2.93   11.38    5.92    5.24
1956    0.7   -4.3    2.0    1.9    6.1    8.8   11.8    9.9   11.0    5.7    2.6    3.4   -0.20    3.32   10.22    6.42    5.00
1957    2.4    2.7    5.5    4.5    5.7    9.5   12.8   11.5    9.3    7.2    3.6    1.1    2.85    5.26   11.26    6.72    6.34
1958    0.7    1.9    0.5    2.8    6.9    9.5   11.6   12.0   11.3    7.8    3.8    2.3    1.19    3.41   11.05    7.65    5.95
1959   -1.1    0.6    3.6    5.4    6.9    9.7   11.8   12.3    9.6    7.7    3.5    3.1    0.60    5.30   11.29    6.97    6.13
1960    1.2    1.1    3.4    4.1    7.8   10.5   11.2   10.7    9.3    7.4    4.3    1.6    1.82    5.12   10.81    7.03    6.08
1961    1.0    4.2    2.6    6.5    6.2    9.2   10.8   11.4   11.1    7.1    3.1   -0.1    2.22    5.06   10.49    7.12    6.10
1962    1.3    0.9   -1.3    3.6    5.8    7.9   10.7   10.6    8.5    6.4    2.7   -1.4    0.68    2.72    9.77    5.85    4.66
1963   -5.4   -3.5    2.2    4.5    5.8   10.1   10.5   10.5    9.2    7.4    5.6   -0.7   -3.41    4.18   10.39    7.39    4.74
1964    0.3    1.5    1.7    4.5    8.4    9.7   11.7   11.1    9.3    4.3    4.6    0.4    0.35    4.84   10.85    6.05    5.62
1965    0.8   -0.0    1.4    3.6    7.1    9.3   10.4   10.6    8.0    6.9    1.6    1.6    0.38    4.05   10.10    5.51    5.14
1966    0.3    3.9    2.3    4.5    6.2   10.6   10.8   10.3    9.6    7.5    2.4    2.2    1.87    4.34   10.56    6.52    5.89
1967    1.6    2.2    3.5    3.5    6.7    9.1   12.1   11.4   10.2    8.1    2.1    1.0    1.98    4.60   10.85    6.84    5.99
1968    1.0   -0.7    2.6    3.2    5.7   10.1   10.9   11.8   10.4    9.8    4.0    0.5    0.48    3.84   10.97    8.07    5.80
1969    3.1   -1.6    0.9    2.9    7.1    8.7   12.0   12.1   10.3    8.6    2.5    0.6    0.73    3.62   10.95    7.16    5.65
1970    1.4   -0.0   -0.0    2.8    7.5   10.6   10.9   11.3   10.1    7.0    4.9    1.1    0.69    3.42   10.94    7.35    5.67
1971    1.9    1.0    1.3    3.7    6.6    8.8   11.8   12.2    8.8    7.1    1.9    3.8    1.32    3.84   10.98    5.91    5.76
1972    1.2    2.1    2.5    4.8    6.5    7.7   11.2   10.5    7.6    6.9    2.9    3.1    2.35    4.58    9.83    5.81    5.59
1973    1.7    0.5    1.1    3.0    7.1    9.7   11.1   12.3   10.2    5.3    2.4    2.0    1.81    3.77   11.02    5.98    5.57
1974    3.3    2.5    2.2    3.7    6.0    9.2   11.2   10.7    8.5    4.2    4.3    5.3    2.59    3.94   10.40    5.64    5.94
1975    4.1    1.4    2.1    4.0    5.9    8.7   12.3   12.9    9.3    6.2    2.5    1.2    3.66    4.02   11.31    6.02    5.92
1976    2.7    1.6    1.1    3.0    7.3   11.4   12.8   11.4    9.6    8.0    3.1   -0.6    1.83    3.82   11.86    6.93    5.97
1977    0.6    2.9    3.9    3.0    6.0    8.3   11.3   11.2    9.3    8.2    3.8    3.7    0.90    4.34   10.30    7.12    6.06
1978    0.4    0.0    2.9    2.9    6.6    9.2   11.0   10.7    9.6    7.4    5.3    2.2    1.44    4.14   10.34    7.43    5.73
1979   -3.2   -1.3    1.5    3.9    5.7    9.6   11.6   10.6    8.7    7.7    3.1    3.4   -0.72    3.69   10.59    6.54    5.15
1980   -0.7    2.7    1.8    4.2    5.8    9.5   10.5   11.9   11.0    5.3    3.5    2.2    1.77    3.93   10.66    6.59    5.65
