Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual total precipitation amount for Northern Ireland
Areal series, starting in 1862
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1956   96.5   45.4   52.4   38.7   40.2   88.1  118.4  182.2   99.6   79.9   67.4  143.0   279.5   131.3   388.8   246.9  1051.8
1957  135.1   79.0   87.1   38.7   54.2   44.8  125.5  126.0  138.7  104.6   43.3  146.3   357.1   180.1   296.3   286.7  1123.4
1958  118.9  123.8   49.2   47.0   79.0  145.7  133.3  131.3  110.1   83.1   56.8  141.7   389.0   175.2   410.4   250.0  1220.1
1959   71.8   29.6   83.5   86.8   35.2   62.8   99.1   36.0   44.8  125.8  124.9  161.2   243.2   205.5   197.8   295.5   961.5
1960  114.5   98.6   64.9   81.2   56.0   71.7  163.8  134.8   82.4  128.7  112.0  105.3   374.3   202.0   370.3   323.1  1213.7
1961  117.1  105.4   38.2  143.8   71.8   50.8   72.8   94.6  115.6  124.7   71.0   95.6   327.8   253.8   218.2   311.4  1101.5
1962  120.9   58.2   65.5   55.7   70.1   48.1   61.4  122.5  178.0   49.5   74.5  119.2   274.7   191.3   232.0   302.0  1023.6
1963   38.6   64.1  114.5   73.5   92.7   99.0   73.6  106.9   84.6  127.8  180.5   28.9   221.9   280.7   279.5   392.9  1084.7
1964   54.5   37.9   90.0   62.0   64.8   78.5   55.6  112.0   89.4  139.3   87.2  128.3   121.3   216.8   246.0   315.9   999.5
1965  135.2   15.1   97.8   85.8   75.6  100.7   85.2  105.7  110.1   85.7  119.3  150.0   278.6   259.2   291.6   315.0  1166.1
1966   73.0  161.1   94.7   98.2   96.0  123.9   56.4   74.6   79.7  124.7  108.6  175.0   384.1   288.9   254.9   313.0  1265.9
1967   88.0   90.3   92.2   54.9  121.3   41.3   88.5  105.1  144.8  165.3   97.9  111.2   353.3   268.4   234.9   408.0  1200.9
1968  131.2   43.2   85.5   61.5   78.8   75.3   40.6   78.4  142.5  149.1  100.9   91.3   285.6   225.9   194.3   392.5  1078.4
1969  134.4   82.5   47.0   72.0  105.2   83.7   48.9   60.2   40.3   62.3  139.6  118.5   308.2   224.2   192.7   242.2   994.5
1970  108.0  130.4   86.5   88.3   36.7   60.4   93.7  109.8  126.4  120.2  137.6   43.4   356.8   211.5   263.9   384.2  1141.3
1971   80.8   79.0   50.2   87.0   64.7   94.1   68.8  108.5   39.9   62.6  129.1   34.0   203.1   201.8   271.5   231.6   898.7
1972  130.9   79.2  114.0   84.8  117.1   90.1   73.4   60.0   14.3   55.8  117.7   99.0   244.1   315.9   223.5   187.8  1036.3
1973  116.7   81.8   33.4   58.6   82.6   44.2   81.8   98.9   76.3   58.5  115.6  113.0   297.5   174.7   224.9   250.5   961.6
1974  163.1  101.8   56.3   27.9   81.3   49.6   95.7   82.6  152.6   71.3  112.6  123.7   378.0   165.5   228.0   336.5  1118.7
1975  157.4   35.3   60.3   66.5   20.5   31.5   73.8   54.5  125.3   91.6   83.1   40.8   316.4   147.3   159.8   300.0   840.5
1976  132.6   55.3   84.6   33.1  117.3   58.9   64.7   17.5  118.5  188.1   72.2  102.4   228.7   235.0   141.0   378.8  1045.1
1977  107.2  161.5   85.5   79.5   28.8   54.3   54.2   93.7   74.0  105.1  127.1  102.6   371.0   193.9   202.2   306.2  1073.5
1978  139.9   74.7  121.5   35.1   31.9   60.8   73.8   81.2  120.8   55.4  122.9  198.0   317.2   188.5   215.9   299.1  1116.0
1979   91.4   31.2   98.8   85.3   95.5   55.1   53.3  138.7   79.4  132.3  166.8  128.2   320.5   279.6   247.2   378.5  1156.0
1980  112.9   98.6  113.5   19.9   34.7  114.1   91.6   87.1  128.8  142.9   89.1  143.1   339.7   168.0   292.8   360.8  1176.2
1981  107.6   73.3  131.0   45.2  144.9   86.4   81.2   42.3  174.1  150.8   93.7   94.7   323.9   321.2   209.9   418.6  1225.3
1982  106.4   90.5  114.0   24.2   66.4  118.6   21.1   93.5   98.2  125.6  163.1  144.9   291.7   204.6   233.1   386.9  1166.5
1983  121.0   48.1  116.4   56.4   81.7   51.2   22.9   34.5  111.6  136.1   40.8  140.8   314.0   254.5   108.6   288.5   961.5
1984  183.1  113.3   74.8   30.7   22.6   59.4   53.8   72.5  106.3  115.5  116.3  120.1   437.2   128.1   185.7   338.1  1068.3
1985   74.6   37.4   89.3   76.6   77.4   76.6  115.9  191.2  156.5   48.3   91.2   98.9   232.1   243.2   383.7   295.9  1133.7
1986  158.6    5.4  117.8  105.8  129.5   47.4   73.9  143.5    9.1  110.4  133.4  163.7   262.8   353.1   264.8   252.9  1198.5
1987   48.7   64.3  107.3   47.5   41.7   98.9   71.7  119.7   86.4  139.9   86.5   70.4   276.7   196.5   290.2   312.8   983.0
1988  179.4  113.9  139.9   40.8   47.1   48.1  134.0  131.0  112.1  144.9   58.5   92.5   363.8   227.8   313.1   315.5  1242.3
1989   75.0  102.4  124.9  106.7   32.7   58.3   43.8  117.0   54.7  145.7   51.2   77.6   269.9   264.2   219.2   251.5   989.9
1990  140.4  194.9   64.6   74.0   50.2  127.6   63.5   92.0   47.8  205.7   88.0  120.4   412.9   188.7   283.1   341.5  1269.0
1991  100.5   57.2  112.7  118.8   10.7   97.7   62.6   38.7   60.0  109.2  144.1  123.0   278.1   242.2   199.0   313.2  1035.1
1992   80.2   93.3  144.9  109.0   48.4   40.2   90.0  171.9   90.1   84.2  139.5   86.3   296.5   302.3   302.1   313.7  1178.0
1993  142.2   31.2   66.9  124.8  136.5   74.8  107.1   67.7  107.3   40.3   60.0  196.9   259.7   328.2   249.6   207.6  1155.7
1994  155.4  132.8  130.6   89.3   38.3   69.0   68.0   91.4   74.1   63.9   94.4  152.1   485.0   258.2   228.4   232.4  1159.3
1995  152.7  121.7  108.4   37.3   53.3   32.2   78.4   13.4   85.0  170.4  153.4   65.1   426.5   199.0   123.9   408.7  1071.1
1996  120.1  100.2   54.8  113.4   88.2   45.9   70.0  112.1   37.7  149.5  128.4   62.3   285.4   256.3   228.0   315.6  1082.6
1997   31.7  142.3   51.4   47.0  105.2   94.6   96.5   71.5   57.5   83.0  127.0  137.0   236.4   203.6   262.6   267.5  1044.7
1998  122.1   51.4   85.8  101.4   48.6  117.6  125.6   91.1   83.6  182.2  136.0  121.0   310.5   235.7   334.3   401.7  1266.3
