Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual total duration of bright sunshine for England SW and S Wales
Areal series, starting in 1919
Last updated 01-Jan-2022 10:59
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1961   37.9   51.2  127.9  113.1  231.6  237.3  201.0  171.6  127.2   98.0   61.5   60.0   151.2   472.6   609.9   286.7  1518.3
1962   51.2   74.0  125.1  169.7  177.1  263.1  154.4  151.1  126.7  125.1   46.7   65.4   185.3   471.9   568.7   298.5  1529.7
1963   78.6   84.9  109.9  121.2  182.1  189.9  169.7  131.9  132.4   65.5   60.8   55.3   228.9   413.2   491.5   258.7  1382.2
1964   35.8   58.8   84.1  128.7  167.3  150.6  183.1  191.9  179.1  104.4   60.2   53.0   149.9   380.0   525.6   343.7  1396.9
1965   67.2   50.1  132.3  171.4  165.2  174.0  139.4  176.1  110.6  117.5   73.7   59.3   170.3   468.9   489.6   301.8  1436.9
1966   35.8   36.3  127.8   98.0  235.1  170.6  180.8  184.5  158.7  103.8   64.4   40.0   131.4   460.9   535.8   326.9  1435.6
1967   52.1   85.2  150.1  135.4  162.3  214.6  181.8  168.2  136.5   76.0   77.1   50.2   177.3   447.9   564.6   289.6  1489.6
1968   31.9   81.1  133.7  164.7  163.9  185.8  200.9  157.2  124.1   48.4   51.1   42.2   163.3   462.3   544.0   223.5  1385.0
1969   37.0   67.2   85.4  201.8  149.3  259.8  205.8  166.9   91.1  105.9   76.2   43.1   146.4   436.4   632.5   273.1  1489.3
1970   39.7   92.6  112.0  132.5  188.1  214.2  172.5  158.3  127.2   89.1   52.1   60.7   175.3   432.6   545.0   268.4  1439.0
1971   35.6   71.6   99.5  138.5  228.3  149.1  268.8  130.8  177.1  128.3   89.3   33.4   167.9   466.3   548.7   394.6  1550.2
1972   44.7   48.7  142.4  170.8  146.3  125.0  176.4  203.8  158.4   87.3   71.5   42.0   126.7   459.5   505.2   317.3  1417.4
1973   28.4   67.4  150.9  176.3  150.7  205.7  170.4  175.4  138.4   91.7   71.1   50.9   137.8   477.9   551.5   301.2  1477.2
1974   40.1   70.3  106.4  173.9  192.5  199.6  149.4  183.1  119.4   92.5   57.7   35.8   161.3   472.8   532.1   269.6  1420.7
1975   36.5   77.0  106.9  144.4  220.1  283.7  212.2  200.4  141.8  115.3   69.8   32.6   149.4   471.4   696.4   326.9  1640.8
1976   42.6   50.4  104.7  180.1  178.1  224.9  234.6  280.7  106.1   72.2   67.1   50.9   125.5   463.0   740.2   245.4  1592.4
1977   50.2   63.7   80.2  160.6  238.7  157.1  210.8  166.9  117.9   98.6   81.0   32.5   164.7   479.5   534.7   297.4  1457.9
1978   65.3   56.0  110.2  136.1  209.5  177.6  131.9  171.7  166.3   86.1   59.0   42.1   153.7   455.8   481.2   311.4  1411.8
1979   70.4   61.5   83.0  152.5  182.7  159.7  204.1  166.1  144.9   98.6   60.1   50.5   174.0   418.2   529.9   303.6  1434.1
1980   67.0   47.3   87.2  185.5  215.0  155.7  157.3  140.5  124.3   95.5   68.1   47.3   164.7   487.7   453.5   287.8  1390.5
1981   47.2   70.6   69.8  138.7  117.4  147.5  145.1  202.8  140.2   82.8   42.7   43.2   165.1   325.9   495.4   265.7  1247.9
1982   41.3   56.3  141.9  191.0  196.2  172.2  162.8  140.0  123.8   66.5   59.7   35.2   140.8   529.0   475.1   250.0  1386.9
1983   34.6   82.6   78.0  153.4  131.6  158.3  261.0  235.8  101.7  100.1   44.0   57.7   152.4   362.9   655.1   245.8  1438.8
1984   55.9   59.4   84.8  233.3  183.0  236.4  263.8  179.7  125.3   86.1   52.5   51.6   173.0   501.1   679.9   263.9  1611.8
1985   67.4   74.4  120.7  141.2  191.4  172.5  194.6  148.9  131.2   92.8   71.3   37.9   193.4   453.3   516.0   295.4  1444.4
1986   44.4   73.8  108.6  144.8  176.0  188.6  156.2  128.8  151.6   92.8   72.4   49.3   156.2   429.4   473.7   316.8  1387.5
1987   54.8   66.5  100.0  166.6  206.1  130.7  187.3  189.7  131.7  100.4   62.9   34.8   170.7   472.7   507.6   295.0  1431.5
1988   55.8  106.3   91.1  161.2  198.9  179.3  132.6  154.4  145.3   98.9   89.6   26.8   197.0   451.2   466.3   333.8  1440.3
1989   61.7   85.1   91.4  157.8  256.4  233.4  279.9  236.8  124.7   75.5   83.5   30.6   173.6   505.7   750.1   283.6  1716.7
1990   44.0   67.7  127.8  211.0  267.2  125.6  289.6  198.1  174.9   84.2   80.2   48.4   142.2   606.1   613.3   339.4  1718.8
1991   62.9   74.3   99.7  149.6  172.2  135.3  158.1  205.1  172.0   83.5   48.3   36.0   185.6   421.5   498.5   303.8  1397.0
1992   57.5   55.7   71.1  128.2  244.9  226.6  150.2  140.5  102.8   94.9   48.6   46.9   149.2   444.1   517.2   246.3  1367.7
1993   30.1   48.2  103.1  119.7  168.6  195.3  176.1  192.4  132.7  123.8   63.7   37.3   125.1   391.4   563.8   320.2  1391.0
1994   62.6   61.4   98.8  163.0  144.6  211.1  208.2  162.2  106.4  133.5   30.4   47.7   161.3   406.3   581.5   270.3  1429.9
1995   39.5   50.8  143.1  172.4  218.8  230.5  211.8  282.4  140.8  105.8   76.8   46.4   138.1   534.3   724.8   323.4  1719.2
1996   26.2  102.9   73.5  136.9  188.8  244.2  231.6  203.9  164.7   86.1   75.3   52.5   175.5   399.2   679.7   326.1  1586.6
1997   49.0   57.5  120.7  198.8  240.2  117.1  234.4  155.5  151.4  119.9   59.7   60.0   159.0   559.6   507.0   330.9  1564.1
1998   61.0   85.8   75.6  132.9  219.7  151.8  142.2  224.2  126.8   96.1   79.3   40.7   206.8   428.1   518.2   302.1  1435.9
1999   55.6   62.6  110.7  155.7  143.8  181.7  238.2  161.8  156.8  123.3   80.9   49.0   158.9   410.3   581.7   361.0  1520.2
2000   58.8   84.5  128.5  146.5  178.6  169.2  191.7  177.1  117.7   89.2   55.6   43.1   192.3   453.6   538.1   262.5  1440.6
2001   70.0   91.7   76.2  148.8  225.4  209.1  189.5  170.8  138.8   98.8   67.9   83.3   204.7   450.5   569.4   305.4  1570.3
2002   35.5   69.8  101.3  176.2  189.8  147.9  165.7  168.2  172.3   92.9   62.9   39.6   188.5   467.2   481.8   328.1  1421.9
2003   80.6   86.7  162.3  193.0  187.6  205.7  148.0  204.7  154.1  112.3   70.3   45.5   207.0   542.9   558.4   336.7  1650.9
2004   51.6   97.5  119.3  139.1  220.3  220.2  157.8  181.5  145.7   96.6   49.0   45.2   194.7   478.8   559.5   291.3  1523.9
2005   53.0   80.7   89.8  153.9  203.5  191.7  188.8  232.1  148.1   85.0   86.5   52.6   178.9   447.2   612.6   319.6  1565.7
2006   63.4   64.8   93.3  165.3  163.7  250.5  265.6  163.5  147.9   86.7   88.1   42.8   180.8   422.3   679.7   322.7  1595.7
2007   50.7   70.0  159.6  220.5  188.6  142.1  179.7  210.0  149.2  108.3   67.2   50.4   163.5   568.6   531.8   324.6  1596.1
2008   40.1  111.7  121.6  183.6  182.8  219.2  169.3  100.8  133.0  112.8   56.8   75.8   202.2   488.0   489.3   302.6  1507.5
2009   63.9   53.4  158.4  172.0  205.6  214.7  156.8  152.5  154.5   89.8   58.7   61.3   193.1   536.1   523.9   302.9  1541.5
2010   70.4   74.5  130.3  216.7  206.4  261.5  145.2  149.4  143.7  126.4   75.1   57.8   206.3   553.4   556.1   345.2  1657.5
2011   57.6   52.8  153.3  218.2  177.6  195.3  173.8  139.5  128.9   95.6   62.8   35.4   168.2   549.1   508.5   287.2  1490.6
2012   58.1   68.7  165.8  136.1  206.5  110.5  166.3  145.2  142.0   91.8   63.3   52.3   162.1   508.5   422.0   297.1  1406.7
2013   44.9   68.7   94.6  161.0  206.7  194.8  297.7  177.1  107.4   88.6   68.8   44.5   165.9   462.3   669.6   264.8  1554.8
2014   46.3   85.3  128.9  156.2  174.4  236.8  246.0  184.3  155.3   82.3   65.7   63.4   176.1   459.5   667.1   303.4  1624.9
2015   61.7   83.9  131.0  223.7  177.9  235.4  176.8  143.3  179.5   98.5   31.8   29.2   208.9   532.6   555.5   309.8  1572.7
2016   50.3   81.4  138.2  175.2  213.6  130.7  166.7  194.7  123.8  123.0   77.8   46.0   160.9   527.0   492.1   324.5  1521.2
2017   64.1   56.8   93.7  185.9  200.4  182.1  175.4  157.8  115.6   83.8   74.2   47.7   166.8   480.0   515.3   273.5  1437.3
2018   52.2  113.7   87.4  127.1  230.0  257.6  260.3  142.0  139.5  128.3   64.1   22.8   213.6   444.6   659.9   331.9  1625.1
2019   43.0  108.8  121.3  163.2  211.8  152.2  218.4  187.2  158.0   79.4   46.6   49.2   174.6   496.2   557.7   283.9  1538.9
2020   53.1   67.4  155.4  228.9  311.1  179.4  182.9  146.8  163.4   70.5   65.2   42.7   169.6   695.5   509.1   299.0  1666.7
2021   39.7   66.1  114.5  241.2  170.7  185.4  213.8  138.1  132.4   95.5   63.4   32.1   148.5   526.3   537.2   291.3  1492.7
