Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily maximum air temperature for Scotland W
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1950    6.0    5.8    9.1    8.8   14.3   17.2   17.2   16.6   13.3   10.6    6.6    2.9    6.18   10.76   17.00   10.21   10.74
1951    4.7    4.4    5.5    8.3   12.8   16.3   16.8   15.8   15.1   12.2    9.3    7.0    3.97    8.90   16.31   12.18   10.72
1952    3.6    5.8    7.9   11.7   14.9   14.7   17.5   16.4   12.6   10.4    5.8    5.2    5.42   11.50   16.22    9.62   10.55
1953    6.0    6.6    8.8    9.3   14.8   17.4   16.3   16.9   15.2   11.8    9.5    8.1    5.90   11.03   16.90   12.14   11.77
1954    4.9    4.1    7.2   10.6   13.8   15.1   15.0   15.6   13.3   12.0    8.1    7.5    5.74   10.56   15.25   11.16   10.65
1955    3.8    3.0    6.1   11.9   12.3   15.7   20.6   19.8   15.7   10.9    9.3    6.4    4.84   10.10   18.73   11.94   11.34
1956    4.6    3.9    8.5   10.2   13.7   15.1   16.7   14.6   15.2   11.1    8.3    7.6    4.99   10.83   15.49   11.57   10.83
1957    6.9    5.8    9.8   11.3   13.5   17.7   17.3   16.7   13.1   11.6    8.0    6.7    6.79   11.53   17.20   10.95   11.57
1958    5.1    5.3    5.3    9.9   12.4   15.5   17.6   16.6   16.9   11.9    8.6    5.8    5.69    9.19   16.60   12.45   10.94
1959    3.5    6.5    8.8   10.6   16.3   16.4   17.5   18.3   16.9   14.2    8.7    6.8    5.24   11.90   17.42   13.27   12.07
1960    5.5    5.1    7.7   11.6   15.6   18.3   16.6   17.0   14.8   11.6    8.0    5.1    5.82   11.62   17.30   11.44   11.41
1961    5.0    7.6    9.4   10.7   13.4   15.1   15.6   16.0   15.5   11.7    7.4    3.8    5.83   11.17   15.57   11.51   10.94
1962    5.9    6.4    5.1   10.3   12.7   15.5   16.1   15.1   13.4   12.0    7.2    5.3    5.35    9.37   15.54   10.88   10.44
1963    1.8    2.3    7.7    9.8   12.1   16.8   16.3   15.3   14.2   11.9    8.2    5.2    3.18    9.87   16.13   11.41   10.17
1964    6.2    5.9    6.0   10.4   14.4   15.0   16.1   16.1   15.0   10.8    8.7    5.5    5.77   10.26   15.73   11.50   10.85
1965    4.6    5.7    6.9   10.2   12.9   15.8   15.2   15.9   13.7   12.1    5.6    5.3    5.24    9.99   15.61   10.49   10.34
1966    4.1    4.9    8.3    7.5   13.1   16.1   16.6   15.8   14.8   11.0    6.8    6.1    4.77    9.66   16.16   10.87   10.46
1967    5.7    6.4    7.5    9.8   11.4   16.2   16.0   16.6   14.9   11.0    7.8    6.2    6.08    9.57   16.26   11.18   10.80
