Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean air temperature for Scotland N
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1926    3.4    3.8    4.0    7.0    7.3   10.7   13.0   12.8   10.3    4.7    3.7    3.7    2.62    6.09   12.17    6.22    7.05
1927    2.7    3.4    4.8    4.5    6.6    8.6   13.2   12.6    9.2    7.2    4.1    0.6    3.26    5.33   11.48    6.84    6.48
1928    3.0    3.3    3.7    5.8    8.1    8.7   11.2   11.8    9.4    7.4    5.1    2.8    2.25    5.85   10.60    7.32    6.71
1929    0.4    1.1    5.3    4.5    8.5    9.8   12.3   11.5   11.1    6.5    4.5    3.7    1.44    6.12   11.21    7.35    6.63
1930    2.6    1.2    2.1    6.1    7.8   11.7   12.3   12.4   10.6    7.4    3.3    3.4    2.55    5.30   12.17    7.08    6.77
1931    2.0    1.9    1.7    5.3    8.4    9.9   12.2   11.5    9.8    7.2    6.2    4.9    2.43    5.13   11.22    7.73    6.78
1932    4.8    3.9    3.5    4.1    7.7   11.0   12.6   12.7    9.6    6.2    4.7    3.9    4.56    5.08   12.12    6.82    7.07
1933    1.8    1.9    5.4    6.5    8.6   12.4   14.5   13.3   11.6    7.7    4.4    2.8    2.56    6.86   13.41    7.90    7.62
1934    3.9    4.7    2.7    4.5    7.6   11.2   13.7   12.4   11.2    7.1    4.1    5.5    3.78    4.97   12.44    7.46    7.40
1935    3.7    2.8    4.7    5.0    7.7   10.8   12.7   13.0    9.9    6.4    4.4    0.9    4.04    5.80   12.18    6.91    6.86
1936    0.9    1.3    4.6    4.3    8.7   11.4   12.7   12.9   11.1    7.3    4.4    3.6    1.07    5.87   12.33    7.60    6.95
1937    3.4    1.8    0.9    6.6    9.2   10.5   12.2   12.7   10.2    7.7    4.4    1.3    2.96    5.55   11.84    7.43    6.77
1938    3.4    3.0    6.6    6.1    7.5   10.2   11.7   12.7   10.7    7.8    5.9    3.0    2.57    6.74   11.53    8.11    7.40
1939    1.0    4.1    4.1    5.7    8.7   11.0   11.7   13.2   11.3    6.4    5.4    2.8    2.64    6.16   11.95    7.69    7.12
1940   -0.3    1.7    3.2    5.7   10.1   12.8   11.6   11.7    9.2    7.6    4.4    2.6    1.38    6.33   12.03    7.05    6.69
1941   -0.8    0.8    2.3    4.1    7.0   11.0   12.8   11.5   12.1    7.7    4.7    4.4    0.90    4.48   11.78    8.17    6.50
1942    1.2    0.7    2.8    6.5    7.8    9.6   11.9   12.6   10.0    7.0    4.4    4.7    2.13    5.70   11.39    7.12    6.63
1943    2.6    4.3    5.0    6.8    8.1   10.8   12.1   11.1    9.9    8.8    4.5    3.2    3.82    6.62   11.31    7.76    7.27
1944    3.7    2.3    3.5    7.2    7.7   10.1   13.1   13.4    9.5    7.0    2.9    2.6    3.11    6.11   12.21    6.46    6.94
1945   -1.2    4.2    6.5    6.6    8.3   11.0   13.4   12.9   11.6    9.2    5.9    4.0    1.77    7.13   12.44    8.88    7.70
1946    2.4    2.8    3.8    6.5    8.4   10.2   12.2   11.4   11.0    7.0    5.1    2.3    3.10    6.24   11.26    7.67    6.94
1947    1.7   -2.3    0.2    5.4    9.6   11.2   13.1   15.0   10.7    8.7    4.0    3.3    0.68    5.07   13.14    7.81    6.78
1948    1.2    2.9    6.2    6.3    8.2   10.6   12.4   11.2   10.2    7.0    5.9    4.5    2.45    6.89   11.40    7.69    7.22
1949    3.3    3.8    3.4    6.6    8.0   10.9   13.0   12.7   12.0    8.9    5.1    2.7    3.85    5.98   12.19    8.68    7.55
1950    3.8    1.7    5.1    4.6    8.3   11.4   12.8   12.8    9.6    7.2    3.1   -0.0    2.79    6.01   12.33    6.65    6.73
1951    1.5    1.2    1.9    3.4    7.3   10.0   12.1   11.4   10.8    8.5    5.7    3.4    0.87    4.22   11.17    8.32    6.46
1952   -0.1    2.1    4.2    6.9    9.6    9.5   12.2   11.9    8.0    6.5    2.2    2.2    1.78    6.90   11.23    5.59    6.29
1953    3.6    3.5    4.9    4.2    8.9   11.5   12.0   12.4   11.5    8.7    6.3    4.5    3.08    6.03   11.95    8.81    7.69
1954    2.4    1.0    3.1    5.7    8.7   10.3   11.1   11.4    9.0    7.6    4.2    4.0    2.67    5.85   10.94    6.96    6.59
1955    0.4   -1.4    2.2    6.9    6.6   10.6   13.9   14.2   11.5    6.6    6.2    2.4    1.08    5.21   12.92    8.05    6.71
1956    1.1    0.8    4.4    4.4    8.7    9.7   11.9   10.1   11.0    7.4    5.4    4.4    1.43    5.87   10.58    7.94    6.64
1957    3.4    1.9    6.3    6.3    7.6   10.7   11.9   11.9    9.1    8.0    5.0    3.2    3.29    6.76   11.52    7.34    7.14
1958    1.2    1.2    1.0    5.2    6.8   10.7   12.3   12.4   12.4    8.5    5.4    2.5    1.90    4.33   11.81    8.74    6.65
1959   -0.6    3.0    5.0    6.2    9.5   11.3   12.8   13.4   11.4    9.8    5.3    3.0    1.59    6.88   12.54    8.85    7.55
1960    1.7    0.6    4.3    6.8    9.9   12.2   12.0   11.7   10.1    7.7    4.3    1.7    1.81    6.99   11.98    7.38    6.94
1961    1.5    4.1    6.2    6.3    7.9   10.3   11.3   11.7   11.2    8.2    3.5    0.2    2.37    6.82   11.13    7.61    6.89
1962    2.7    2.9    0.7    4.8    7.3   10.6   11.1   10.7    9.5    8.7    3.9    2.6    1.91    4.26   10.80    7.39    6.31
1963   -1.2   -0.7    4.3    5.7    7.4   11.5   11.6   11.0   10.0    8.1    4.3    2.2    0.29    5.80   11.37    7.48    6.22
1964    3.7    3.1    3.5    6.2    9.3   10.0   11.7   10.8   10.1    7.0    5.1    1.9    2.99    6.32   10.85    7.40    6.87
1965    1.2    2.5    3.0    5.3    8.0   11.0   10.3   11.4    9.9    8.4    2.2    1.2    1.83    5.44   10.91    6.85    6.23
1966    1.4    1.4    4.2    3.8    7.7   12.0   11.5   11.1   11.0    6.9    3.0    2.4    1.34    5.25   11.53    6.95    6.39
1967    3.0    3.7    3.9    5.3    7.0   10.8   12.1   12.0   10.9    6.8    4.5    3.0    2.99    5.40   11.64    7.36    6.92
1968    2.1    0.0    3.6    5.6    6.3   11.2   11.4   12.0   10.7    8.7    4.0    2.2    1.73    5.16   11.54    7.83    6.51
1969    2.9   -0.8    1.7    4.8    7.7   11.3   12.6   13.4   10.4   10.0    1.7    2.3    1.49    4.71   12.43    7.42    6.55
1970    1.9   -0.2    1.7    3.8    9.1   12.9   10.6   12.8   10.6    7.7    4.0    3.1    1.37    4.87   12.10    7.42    6.53
1971    3.4    3.5    3.8    5.6    9.1    9.2   12.3   11.9   11.4    8.5    4.3    5.5    3.32    6.15   11.14    8.04    7.39
1972    2.4    2.3    4.0    5.7    8.3    8.9   12.1   11.2    9.1    8.4    3.8    3.8    3.42    6.00   10.80    7.12    6.70
1973    3.4    1.9    4.5    4.1    7.8   10.8   12.3   12.6   10.3    6.5    3.6    2.5    3.07    5.46   11.91    6.83    6.73
1974    4.1    3.3    3.8    6.5    8.5   10.4   11.3   11.9    9.1    5.9    4.2    4.5    3.31    6.26   11.22    6.39    6.99
1975    3.1    2.9    2.6    5.2    6.8   10.7   12.7   14.1    9.5    8.4    4.6    4.6    3.52    4.84   12.53    7.51    7.13
1976    2.9    2.9    3.3    6.0    8.5   11.9   14.2   13.6   10.2    7.8    4.3    0.2    3.50    5.90   13.22    7.43    7.15
1977    1.1    1.4    4.5    4.1    7.8    9.4   12.5   12.0    9.4    9.2    3.4    3.8    0.87    5.47   11.33    7.35    6.59
1978    1.0   -0.1    3.8    4.4    9.2   10.6   11.1   11.8   10.4    8.7    5.3    2.6    1.63    5.79   11.17    8.13    6.60
1979   -1.1   -0.1    1.5    4.8    6.2   10.9   11.7   11.1    9.9    8.6    3.8    2.6    0.47    4.15   11.24    7.45    5.85
1980    1.2    2.9    2.4    6.4    8.8   10.9   11.7   12.4   11.2    6.1    4.1    3.5    2.19    5.83   11.67    7.11    6.79
1981    2.4    2.1    3.8    5.4    9.1   10.0   11.8   12.5   11.1    4.6    4.7   -0.8    2.69    6.10   11.44    6.76    6.40
1982    1.4    3.4    3.6    6.1    8.2   11.2   13.1   12.2    9.8    7.9    4.5    2.0    1.28    5.99   12.22    7.42    6.99
1983    3.6    0.7    4.3    3.6    7.2   10.2   13.7   13.5    9.6    7.5    5.6    4.0    2.18    5.05   12.49    7.56    7.01
1984   -0.2    3.1    2.8    6.3    7.8   10.9   13.0   13.5    9.4    7.6    5.2    4.0    2.30    5.58   12.50    7.42    6.96
1985   -0.1    1.8    2.5    5.2    7.8    9.6   12.3   11.4    9.8    8.4    1.7    2.9    1.91    5.18   11.10    6.65    6.13
1986    1.2   -0.9    3.6    3.4    8.1   11.4   11.8   10.2    8.8    8.0    5.1    2.8    1.11    5.06   11.13    7.33    6.18
1987    0.7    1.8    1.9    6.8    7.3    9.0   12.3   11.7   10.1    6.2    4.7    3.3    1.78    5.33   11.03    6.97    6.34
1988    2.1    2.7    3.1    5.5    9.0   11.7   11.9   11.9   10.6    7.4    4.6    5.5    2.68    5.84   11.82    7.52    7.17
1989    5.6    3.1    3.8    4.2    8.6   10.4   13.6   11.8   10.0    8.2    4.4    1.5    4.83    5.55   11.97    7.55    7.15
1990    3.7    3.5    5.2    5.5    9.2   10.6   12.9   12.9    9.6    8.2    4.3    3.0    2.87    6.62   12.14    7.36    7.39
1991    1.8    1.0    5.0    5.8    8.4    9.1   14.3   13.5   10.4    7.3    4.6    4.0    1.94    6.39   12.31    7.46    7.14
1992    3.7    4.1    4.1    5.7   10.0   12.0   12.1   11.4    9.8    5.3    4.1    2.2    3.93    6.61   11.83    6.42    7.05
1993    2.8    4.6    4.3    6.3    7.8   10.8   11.0   10.9    9.5    5.8    3.5    1.3    3.18    6.12   10.90    6.29    6.57
1994    2.2    1.4    3.1    5.1    7.5   10.3   13.5   11.9    9.6    7.1    7.2    3.6    1.63    5.22   11.91    7.95    6.90
1995    1.9    2.3    2.1    5.3    8.0   10.9   13.8   14.6   10.5    9.3    5.6    0.2    2.61    5.14   13.14    8.47    7.08
1996    3.7    1.2    3.1    6.4    6.4   10.8   12.1   13.2   11.2    8.7    2.7    1.5    1.75    5.29   12.02    7.56    6.77
1997    2.1    3.3    5.6    6.3    8.0   10.5   13.6   14.9   10.5    7.6    6.8    4.1    2.27    6.61   13.03    8.28    7.80
1998    3.1    6.1    4.3    4.7    9.1    9.9   11.7   12.1   11.5    6.5    4.2    4.1    4.38    6.02   11.24    7.38    7.27
1999    2.8    2.4    4.4    6.7    9.0   10.2   13.2   12.5   11.9    8.4    5.6    1.7    3.12    6.68   12.00    8.66    7.43
2000    3.9    3.3    5.0    5.0    9.0   10.2   12.1   12.8   11.5    8.1    4.2    3.0    2.94    6.34   11.71    7.90    7.35
2001    0.9    1.6    2.2    5.2    9.7   10.1   12.3   12.6   10.2   10.2    5.6    2.4    1.87    5.69   11.71    8.69    6.96
2002    4.3    2.9    4.7    6.9    9.2   11.7   12.1   13.4   11.5    6.6    6.0    3.1    3.21    6.93   12.42    7.99    7.72
2003    2.5    2.8    5.6    8.1    8.7   12.7   14.5   14.0   11.1    6.3    6.1    3.0    2.81    7.45   13.71    7.80    7.96
2004    3.1    2.7    4.6    7.2    9.2   11.3   12.4   14.0   11.2    7.2    5.7    4.4    2.90    7.00   12.57    8.04    7.76
2005    4.2    2.6    5.2    6.4    7.6   11.6   12.7   12.6   11.4    9.3    4.6    3.9    3.78    6.41   12.34    8.47    7.72
2006    3.4    2.8    2.0    5.2    8.3   12.1   15.0   12.8   12.9    9.3    5.8    4.4    3.38    5.18   13.31    9.34    7.86
2007    4.4    3.9    4.9    8.6    8.1   11.3   12.3   11.9   10.1    9.3    5.6    3.3    4.21    7.20   11.86    8.34    7.83
2008    3.0    4.0    3.2    5.4   10.3   10.7   13.7   13.1   11.0    6.9    4.5    2.2    3.41    6.30   12.51    7.46    7.33
2009    2.8    2.7    4.7    7.7    8.9   11.5   13.4   13.1   11.5    8.4    5.2    0.4    2.54    7.07   12.70    8.37    7.55
2010    0.3    0.1    3.6    6.1    7.7   12.0   12.5   11.9   10.7    7.8    2.4   -1.5    0.29    5.83   12.15    6.98    6.18
2011    2.4    3.5    4.3    8.8    8.9   10.2   12.3   11.6   11.5    8.9    7.4    2.7    1.38    7.32   11.38    9.30    7.73
2012    3.0    4.4    6.8    4.5    8.1    9.9   11.7   13.0    9.9    5.7    4.2    1.9    3.33    6.47   11.53    6.57    6.93
2013    2.9    2.1    1.4    4.3    7.8   11.1   14.5   13.2   10.7    8.8    4.3    4.8    2.33    4.48   12.95    7.94    7.19
2014    3.3    3.5    5.2    7.7    9.2   12.4   14.1   11.8   12.1    8.6    6.1    3.1    3.89    7.36   12.77    8.91    8.11
2015    2.4    3.0    4.1    6.0    6.9    9.8   11.8   12.6   10.6    8.7    5.9    4.8    2.82    5.69   11.40    8.38    7.24
2016    2.7    1.9    4.4    4.8    9.2   11.8   12.5   12.8   12.2    8.1    3.5    5.5    3.17    6.18   12.37    7.95    7.49
2017    3.8    3.7    4.9    6.3   10.2   11.5   12.4   12.5   11.0    9.2    3.9    2.8    4.34    7.14   12.13    8.05    7.71
2018    1.8    1.5    2.2    6.3   10.3   12.4   14.3   12.4   10.1    7.6    5.9    4.0    2.07    6.28   13.06    7.87    7.45
2019    2.2    5.1    4.8    7.6    7.7   11.0   14.2   13.2   10.9    7.0    3.3    3.9    3.74    6.71   12.82    7.07    7.60
2020    4.8    2.8    3.7    6.7    9.2   12.1   11.8   13.1   10.7    7.4    6.4    3.4    3.86    6.51   12.34    8.17    7.68
2021    0.3    2.2    4.9    4.2    7.2   11.9   14.4   13.2   12.4    8.7    6.2    3.2    1.97    5.46   13.19    9.11    7.44
