Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for England N
Areal series, starting in 1884
Last updated 01-Jan-2022 10:59
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1925    1.4    0.8    1.0    2.3    6.2    8.3   10.9   10.4    6.5    5.5   -0.5   -1.2    2.00    3.18    9.88    3.85    4.33
1926    0.8    2.6    2.0    3.9    4.3    8.0   11.6   10.6    8.9    3.3    1.7    1.1    0.69    3.41   10.08    4.62    4.91
1927    1.0   -0.0    2.6    2.8    4.6    6.5   10.6   10.5    7.8    5.6    2.1   -0.8    0.70    3.33    9.26    5.19    4.48
1928    1.0    1.4    1.6    2.9    4.9    6.9   10.1   10.0    7.2    5.3    3.6   -0.4    0.53    3.11    9.02    5.36    4.55
1929   -1.3   -3.3   -0.1    1.3    5.1    7.4    9.9    9.9    8.8    4.8    2.3    1.8   -1.59    2.13    9.10    5.31    3.95
1930    1.2   -0.9    0.6    3.7    5.0    8.8   10.2   10.4    9.0    5.9    1.8    0.8    0.77    3.08    9.83    5.58    4.75
1931   -0.6   -0.1   -1.2    3.0    5.6    8.8   10.7    9.0    7.1    3.7    3.9    1.7    0.06    2.45    9.50    4.88    4.32
1932    2.2    0.1    0.4    1.6    5.4    7.8   11.2   11.3    7.7    4.0    3.1    2.6    1.35    2.47   10.11    4.90    4.79
1933   -1.2    0.3    1.6    3.9    6.6    9.0   11.7   11.5    9.0    6.0    2.4   -0.5    0.57    4.04   10.74    5.82    5.05
1934    0.7    0.6    0.3    2.8    5.4    8.5   11.4    9.6    8.6    6.2    2.7    4.6    0.25    2.83    9.82    5.84    5.14
1935    1.1    2.0    2.5    3.0    3.8    9.2   10.7   10.4    8.1    4.8    2.9   -0.6    2.60    3.11   10.10    5.28    4.84
1936   -0.2   -1.7    2.5    1.2    5.4    8.5   10.7   10.5   10.0    4.9    1.6    1.3   -0.83    3.07    9.92    5.50    4.59
1937    1.3    1.0   -1.0    4.2    6.4    8.5   10.9   10.6    7.8    5.8    1.7   -0.6    1.19    3.19   10.03    5.12    4.75
1938    1.9    1.5    4.4    2.4    5.0    8.6    9.7   10.4    8.7    6.0    5.0    0.9    0.94    3.94    9.58    6.56    5.40
1939    0.3    1.5    1.7    3.2    5.6    7.8   10.4   11.1    9.3    3.8    4.2    0.5    0.85    3.52    9.77    5.75    4.96
1940   -5.2   -1.3    1.2    2.9    6.0    9.2    9.6    9.6    7.0    5.5    3.0    0.7   -2.04    3.37    9.47    5.15    4.02
1941   -2.8   -1.3   -0.0    1.9    3.7    8.4   11.1    9.7    9.9    6.0    2.3    2.0   -1.10    1.88    9.72    6.07    4.27
1942   -2.1   -3.7    0.1    2.9    5.0    7.9    9.7   11.4    8.3    6.1    1.5    2.7   -1.17    2.68    9.67    5.29    4.20
1943    0.7    1.9    1.6    5.0    5.1    8.7    9.6   10.4    8.0    5.9    2.5    0.5    1.75    3.88    9.58    5.46    4.99
1944    2.0    0.2    0.6    4.4    5.2    7.9   11.2   11.0    7.2    4.9    2.0    0.5    0.90    3.39   10.05    4.69    4.76
1945   -3.3    2.8    3.0    3.9    5.9    8.9   11.3   10.1    9.1    6.9    4.2    1.3   -0.08    4.27   10.14    6.73    5.36
1946   -0.8    1.9    0.5    4.1    4.7    7.6   10.6    9.3    9.1    5.9    4.4   -0.3    0.75    3.06    9.17    6.45    4.74
1947   -0.8   -4.1   -1.5    3.4    6.7    9.8   11.6   11.3    9.1    6.3    2.5    1.7   -1.64    2.88   10.88    5.99    4.73
1948    1.3    1.1    2.4    3.3    4.5    8.1   10.3   10.0    9.1    5.5    3.3    1.6    1.38    3.41    9.46    5.95    5.05
1949    1.3    1.1    0.5    4.8    4.9    8.1   10.9   10.9   10.6    7.0    2.9    2.1    1.35    3.38    9.98    6.86    5.45
1950    1.1    0.5    2.4    2.1    5.7    9.7   10.6   10.3    8.2    5.6    1.8   -2.0    1.28    3.43   10.18    5.20    4.70
1951   -0.0   -0.2   -0.5    1.6    4.5    7.5   10.6    9.9    9.1    5.3    4.5    1.2   -0.75    1.88    9.37    6.28    4.48
1952   -1.3   -0.6    2.2    3.6    7.2    8.6   11.1   10.5    6.5    4.7    0.6   -0.3   -0.25    4.36   10.09    3.93    4.42
1953    0.7    1.0    0.4    1.6    6.9    9.0   10.5   10.6    9.1    4.9    4.9    3.5    0.45    2.98   10.03    6.30    5.29
1954   -0.4   -1.7    1.2    2.3    6.1    8.6    9.3    9.8    7.3    7.5    2.7    3.0    0.55    3.19    9.21    5.88    4.68
1955   -0.9   -2.8   -1.4    3.9    4.1    7.8   10.7   11.7    9.0    4.4    3.7    1.2   -0.15    2.15   10.08    5.64    4.30
1956   -0.2   -3.6    1.3    1.0    5.5    7.8   10.8    8.5    9.4    5.2    2.6    2.5   -0.81    2.63    9.05    5.73    4.27
1957    1.6    0.2    4.3    3.0    4.6    7.8   11.5   10.6    7.9    6.1    3.4    0.7    1.48    3.99    9.97    5.81    5.17
1958   -1.0   -0.0   -0.8    2.2    5.3    8.2   10.5   10.8   10.0    6.4    2.4    0.9   -0.13    2.23    9.86    6.28    4.60
1959   -2.7    1.0    2.7    4.1    6.2    9.0   10.9   11.2    8.3    7.3    3.2    2.3   -0.30    4.33   10.40    6.27    5.32
1960    0.3   -0.4    2.2    3.8    6.7    9.4    9.9    9.8    8.3    6.6    2.9    0.5    0.76    4.25    9.70    5.95    5.02
1961   -0.3    2.6    3.5    4.8    5.4    8.6    9.8    9.8    9.6    6.2    2.5   -1.8    0.88    4.56    9.41    6.14    5.08
1962    0.3    0.7   -2.1    2.5    5.2    7.6    9.5    9.5    8.1    5.9    1.6   -2.0   -0.27    1.85    8.87    5.21    3.91
1963   -4.0   -4.6    1.2    3.6    5.0    9.1    9.3    9.4    7.6    6.4    4.0   -0.1   -3.50    3.27    9.28    5.98    3.95
1964    0.1    0.8    0.7    4.3    7.3    8.6   10.4    9.8    8.1    4.2    3.2   -0.8    0.22    4.12    9.64    5.18    4.75
1965   -0.3    0.3   -0.3    2.7    6.1    8.8    8.9    9.3    8.2    6.4    0.6    0.3   -0.28    2.85    9.01    5.06    4.27
1966   -0.3    1.3    2.2    2.6    5.3    9.9    9.7    9.6    9.1    5.7    2.0    1.1    0.42    3.39    9.71    5.59    4.87
1967    0.7    1.8    3.0    3.2    5.0    8.0   10.9   10.5    8.8    6.4    1.1    0.5    1.18    3.75    9.83    5.44    5.02
1968    0.6   -1.8    1.8    2.6    4.4    8.8    9.8   10.4    9.1    8.6    3.4    0.1   -0.19    2.95    9.67    7.05    4.84
1969    1.7   -2.9   -0.6    1.8    5.9    7.6   10.9   11.3    9.1    8.4    0.8   -0.2   -0.30    2.38    9.99    6.14    4.55
1970   -0.1   -1.4   -0.7    1.9    6.9    9.4   10.3   10.7    9.5    5.9    3.2    1.3   -0.54    2.74   10.15    6.21    4.79
1971    0.9    0.9    1.1    2.8    5.5    7.4   10.7   10.5    8.7    6.6    2.1    3.6    1.04    3.15    9.53    5.78    5.09
1972    0.9    0.8    1.4    3.8    5.7    6.9    9.9    9.5    6.5    5.7    2.3    1.7    1.76    3.65    8.81    4.84    4.61
1973    1.4    0.5    1.5    2.0    6.0    9.2   10.6   10.4    9.0    4.7    1.5    0.6    1.19    3.17   10.07    5.05    4.80
1974    1.9    1.8    1.2    2.3    5.4    7.8    9.9    9.7    7.3    3.9    2.5    4.0    1.41    2.97    9.15    4.55    4.83
