Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for England S
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1953    0.4    0.8    0.4    3.1    7.6    9.6   11.1   11.2    9.3    6.1    5.3    4.7    0.44    3.71   10.64    6.90    5.83
1954    0.1   -0.3    2.4    2.3    6.6    9.4   10.4   10.5    8.8    8.7    3.6    3.8    1.54    3.80   10.12    7.05    5.57
1955    0.0   -1.5   -0.9    4.4    5.3    9.4   11.6   12.5    9.4    5.0    3.8    2.7    0.86    2.91   11.20    6.04    5.18
1956    0.7   -4.1    1.9    1.8    6.1    8.6   11.6    9.6   10.6    5.6    2.9    3.3   -0.14    3.27    9.99    6.37    4.94
1957    2.3    2.2    5.4    4.2    5.5    9.1   12.5   11.3    9.1    7.1    3.5    1.1    2.64    5.08   10.97    6.58    6.15
1958    0.5    1.8    0.3    2.8    6.7    9.3   11.5   11.7   11.1    7.6    3.7    2.0    1.13    3.30   10.82    7.46    5.77
1959   -1.2    1.0    3.5    5.2    6.8    9.7   11.7   12.1    9.3    7.9    3.5    3.0    0.60    5.18   11.18    6.91    6.08
1960    1.3    1.0    3.3    4.2    7.7   10.3   10.9   10.5    9.2    7.1    4.2    1.4    1.77    5.08   10.57    6.83    5.94
1961    0.9    4.1    2.9    6.1    6.0    9.0   10.6   11.1   10.7    7.0    3.0   -0.3    2.06    4.98   10.24    6.92    5.93
1962    1.2    1.1   -1.4    3.5    5.8    7.9   10.4   10.3    8.5    6.3    2.4   -1.4    0.63    2.61    9.59    5.74    4.57
1963   -5.4   -3.6    2.2    4.4    5.8   10.0   10.2   10.2    8.8    7.3    5.1   -0.5   -3.46    4.13   10.14    7.11    4.59
1964    0.2    1.4    1.4    4.5    8.1    9.6   11.4   10.7    9.0    4.4    4.4    0.1    0.35    4.68   10.56    5.90    5.44
1965    0.7    0.2    1.1    3.6    7.0    9.3   10.1   10.3    8.1    6.8    1.6    1.5    0.34    3.92    9.88    5.53    5.06
