Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for England
Areal series, starting in 1884
Last updated 01-Jan-2022 10:59
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1926    1.1    3.6    2.5    4.4    5.3    8.4   11.9   11.2   10.0    4.0    2.6    1.2    1.43    4.07   10.53    5.55    5.54
1927    1.3    0.6    3.3    3.5    5.6    7.5   11.2   11.1    8.6    6.2    2.7   -0.3    1.05    4.16    9.99    5.84    5.15
1928    1.4    2.0    2.2    3.5    5.5    7.9   10.7   10.6    7.4    6.1    4.2    0.1    1.03    3.75    9.74    5.92    5.15
1929   -1.1   -3.0    0.0    1.7    5.5    7.9   10.3   10.3    9.8    5.4    2.9    2.5   -1.28    2.41    9.54    6.03    4.41
1930    2.2   -0.2    1.2    4.1    5.9    9.6   10.7   11.0    9.6    6.6    2.5    1.3    1.57    3.73   10.43    6.25    5.41
1931    0.1    0.5   -0.5    3.7    6.3    9.6   11.0    9.9    7.5    4.3    4.3    2.2    0.64    3.17   10.19    5.36    4.94
1932    2.7   -0.1    0.3    2.5    6.0    8.3   11.5   12.2    8.7    4.8    3.6    2.7    1.64    2.92   10.72    5.68    5.29
1933   -0.8    0.6    2.2    3.9    6.9    9.4   12.1   11.8    9.8    6.4    2.7   -1.0    0.82    4.35   11.12    6.30    5.36
1934    0.6   -0.2    0.7    3.4    5.8    9.3   11.7   10.1    9.2    6.8    3.1    5.3   -0.20    3.32   10.35    6.36    5.52
1935    1.7    2.4    2.3    3.7    4.6    9.9   11.5   10.8    9.1    5.5    3.4    0.2    3.17    3.52   10.73    5.98    5.43
1936    0.8   -0.9    3.1    1.9    6.1    9.4   11.1   10.8   10.4    5.0    2.1    1.8    0.03    3.73   10.43    5.83    5.15
1937    1.9    2.2   -0.2    4.9    7.0    8.9   11.4   11.2    8.3    6.4    1.8    0.1    1.93    3.87   10.54    5.53    5.34
1938    2.5    1.7    4.0    2.1    5.4    9.3   10.2   11.1    9.1    6.3    5.6    1.2    1.41    3.86   10.19    6.99    5.72
1939    1.3    1.9    2.2    3.7    5.9    8.5   10.8   11.5    9.9    4.4    5.2    0.4    1.44    3.93   10.27    6.45    5.47
1940   -4.6   -0.6    1.6    3.8    6.5    9.9   10.0   10.1    7.4    5.7    3.4    0.7   -1.64    3.97    9.99    5.51    4.50
1941   -1.9   -0.2    0.8    2.3    4.0    9.1   11.6   10.1    9.9    6.3    3.0    2.2   -0.48    2.38   10.30    6.41    4.80
1942   -2.0   -3.1    0.9    3.8    5.5    8.2   10.5   11.6    9.1    6.6    1.7    3.6   -0.90    3.44   10.12    5.79    4.76
1943    1.8    2.0    1.8    5.5    6.1    9.1   10.6   11.1    8.4    6.4    2.7    0.7    2.47    4.45   10.28    5.83    5.53
1944    2.5    0.4    0.5    4.8    5.3    8.5   11.8   11.8    7.8    5.6    2.8    0.6    1.21    3.51   10.73    5.37    5.20
1945   -2.7    3.4    3.1    4.6    6.7    9.5   11.6   10.8   10.2    7.4    4.4    1.9    0.30    4.80   10.64    7.31    5.90
1946   -0.2    2.8    0.8    4.2    5.4    8.2   11.1    9.9    9.8    6.5    4.9   -0.3    1.49    3.45    9.74    7.09    5.27
1947   -0.9   -4.1   -0.1    3.9    7.5   10.2   12.1   12.0    9.8    6.0    3.6    2.3   -1.70    3.76   11.44    6.44    5.24
1948    2.2    1.4    2.9    3.7    5.3    8.9   10.7   10.5    9.5    5.9    3.8    2.5    1.96    3.97   10.05    6.39    5.61
1949    1.9    1.3    0.9    5.1    5.4    8.8   11.4   11.3   11.5    7.6    3.2    2.6    1.91    3.77   10.49    7.45    5.93
1950    1.4    1.7    3.0    3.0    6.2   10.5   11.2   10.8    9.0    6.0    2.5   -1.5    1.90    4.09   10.83    5.82    5.34
1951    0.9    0.4    0.6    2.1    5.4    8.2   11.0   10.4    9.9    5.4    5.1    2.2   -0.07    2.68    9.90    6.77    5.15
1952   -0.4   -0.4    2.9    4.2    7.7    9.1   11.6   11.3    6.7    5.3    1.0   -0.0    0.49    4.96   10.70    4.35    4.96
1953    0.5    0.9    0.4    2.6    7.3    9.4   10.9   11.0    9.2    5.7    5.2    4.3    0.45    3.46   10.43    6.69    5.64
1954   -0.1   -0.8    2.0    2.3    6.4    9.1   10.0   10.2    8.3    8.3    3.3    3.5    1.20    3.59    9.81    6.65    5.26
1955   -0.3   -1.9   -1.1    4.2    4.9    8.8   11.3   12.2    9.2    4.7    3.7    2.2    0.51    2.65   10.82    5.90    4.87
1956    0.4   -3.9    1.7    1.5    5.9    8.4   11.4    9.2   10.2    5.5    2.8    3.0   -0.37    3.05    9.66    6.15    4.71
1957    2.1    1.6    5.0    3.8    5.2    8.7   12.1   11.0    8.7    6.8    3.5    1.0    2.24    4.70   10.62    6.32    5.81
1958   -0.0    1.2   -0.1    2.6    6.3    8.9   11.1   11.4   10.7    7.2    3.2    1.6    0.70    2.93   10.49    7.05    5.37
1959   -1.7    1.0    3.3    4.8    6.6    9.5   11.4   11.8    9.0    7.7    3.4    2.8    0.28    4.89   10.91    6.69    5.82
1960    0.9    0.5    2.9    4.0    7.4   10.0   10.5   10.2    8.9    7.0    3.7    1.1    1.42    4.79   10.27    6.53    5.62
1961    0.5    3.6    3.1    5.6    5.8    8.9   10.3   10.6   10.4    6.7    2.9   -0.8    1.65    4.84    9.95    6.65    5.63
