year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1957, 38.8, 80.5, 81.2,143.3,194.9,277.3,118.9,115.3,114.5, 81.9, 53.2, 42.6, 138.2, 419.4, 511.5, 249.6,1342.3
1958, 50.7, 60.7,102.0,139.9,155.2,118.0,159.7,130.1,115.4, 93.2, 45.6, 29.0, 153.9, 397.1, 407.7, 254.2,1199.3
1959, 76.6, 46.6, 79.2,140.5,218.3,211.2,205.5,189.8,165.9,122.5, 41.7, 23.8, 152.2, 437.9, 606.5, 330.2,1521.5
1960, 33.0, 75.2, 64.4,146.7,185.7,249.9,135.6,151.1,112.7, 53.1, 49.9, 45.3, 132.0, 396.7, 536.6, 215.7,1302.5
1961, 38.9, 58.4,117.2, 90.8,177.2,179.3,128.4,171.2,118.9,100.9, 62.4, 42.0, 142.6, 385.1, 478.9, 282.1,1285.4
1962, 57.5, 68.5,112.9,156.9,164.9,199.5,112.1,140.3, 86.7, 91.7, 47.2, 56.2, 168.1, 434.7, 451.9, 225.6,1294.4
1963, 56.7, 73.8, 97.6,109.8,180.4,181.5,169.2,108.9,147.5, 85.3, 38.6, 37.0, 186.6, 387.8, 459.5, 271.4,1286.1
1964, 49.0, 58.7, 45.8,109.2,192.5,129.4,160.5,168.5,149.5, 99.5, 57.4, 44.4, 144.6, 347.5, 458.4, 306.4,1264.3
1965, 58.0, 34.0,118.5,151.1,147.3,170.9,102.2,155.4, 82.4, 95.5, 65.7, 46.6, 136.3, 416.9, 428.5, 243.6,1227.6
1966, 26.4, 34.3,106.8, 89.0,204.5,138.3,167.5,140.3,111.7, 74.8, 49.5, 43.1, 107.4, 400.4, 446.1, 236.0,1186.4
1967, 60.4, 70.8,134.5,108.8,132.4,213.5,176.1,134.8,103.2, 95.9, 57.2, 56.8, 174.4, 375.7, 524.4, 256.3,1344.4
1968, 35.8, 72.0, 96.9,176.0,139.2,199.6,111.0,139.1,101.8, 56.9, 37.3, 32.6, 164.6, 412.1, 449.7, 196.0,1198.2
1969, 27.7, 61.1, 67.8,165.3,118.8,235.9,195.8,135.8, 94.0, 90.6, 67.1, 27.1, 121.4, 351.9, 567.6, 251.7,1287.0
