year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1900, 74.3, 82.3, 20.1, 28.4, 31.7, 64.4, 38.7, 82.3, 15.4, 49.1, 49.8, 66.0, 195.0,,80.1, 185.5, 114.3
1901, 15.3, 26.9, 51.6, 51.6, 25.5, 36.4, 40.6, 35.9, 28.5, 51.9, 33.8, 87.1, 108.2, 128.7, 112.9, 114.2, 485.2
1902, 19.0, 24.3, 29.9, 23.6, 73.2, 70.4, 42.2, 80.1, 27.2, 38.7, 35.7, 32.6, 130.4, 126.8, 192.7, 101.6, 496.9
1903, 45.5, 13.6, 53.1, 45.5, 61.5, 97.6,110.7, 90.2, 64.6,126.0, 49.2, 30.6,,91.8, 160.2, 298.5, 239.8
1904, 47.2, 64.8, 37.9, 21.1, 45.0, 20.3, 64.3, 54.2, 38.9, 29.3, 35.2, 47.6, 142.7, 103.9, 138.8, 103.3, 505.7
1905, 25.1, 25.4, 55.8, 47.2, 28.3, 87.1, 23.6, 64.0, 51.2, 49.8, 55.9, 21.7,,98.1, 131.3, 174.7, 156.8
1906, 83.4, 50.4, 41.6, 19.1, 38.1, 73.2, 17.9, 33.4, 32.4, 92.1, 95.3, 56.9, 155.5,,98.7, 124.4, 219.8
1907, 28.3, 30.4, 27.1, 69.8, 64.1, 50.3, 46.0, 46.0, 14.5, 76.9, 59.1, 72.7, 115.5, 161.0, 142.2, 150.5, 585.0
1908, 24.4, 38.0, 54.9, 69.0, 36.8, 28.1, 81.2, 62.3, 41.2, 36.2, 28.0, 41.5, 135.1, 160.7, 171.6, 105.4, 541.6
1909, 19.9, 15.0, 71.7, 37.7, 32.2, 92.1, 82.7, 55.4, 53.0, 97.9, 23.1, 94.5,,76.4, 141.7, 230.2, 174.0
1910, 45.3, 58.5, 22.4, 52.0, 74.3, 49.3, 75.0, 57.2, 28.6, 44.6, 80.2,103.5, 198.3, 148.6, 181.5, 153.5, 691.0
1911, 38.1, 32.9, 54.6, 28.1, 32.0, 68.0, 11.6, 27.6, 44.7, 62.9, 82.7, 98.5, 174.6, 114.6, 107.1, 190.3, 581.6
1912, 74.2, 35.8, 68.2,,5.8, 36.5, 70.0, 74.1,177.5, 58.6, 51.8, 58.5, 63.1, 208.5, 110.5, 321.6, 168.9
1913, 66.9, 17.6, 53.0, 53.7, 45.9, 28.9, 43.0, 30.6, 41.3, 85.2, 56.1, 18.0, 147.6, 152.6, 102.5, 182.7, 540.3
1914, 35.0, 40.2, 91.2, 18.4, 30.9, 45.8, 53.9, 29.9, 25.2, 52.4, 65.8,145.3,,93.3, 140.5, 129.6, 143.3
1915, 73.2, 68.7, 36.0, 21.2, 51.9, 27.6,101.7, 64.9, 38.1, 38.1, 68.4,104.8, 287.2, 109.1, 194.2, 144.6, 694.6
1916, 34.6, 93.2, 93.6, 38.1, 48.3, 62.0, 36.0, 90.2, 33.6, 62.9, 82.4, 72.5, 232.6, 180.0, 188.2, 178.9, 747.4
1917, 45.1, 19.6, 49.2, 43.2, 30.2, 48.2, 75.7,115.6, 44.2, 89.6, 38.9, 25.8, 137.2, 122.6, 239.5, 172.8, 625.3
1918, 62.6, 22.9, 19.1, 74.4, 45.2, 23.5, 97.6, 35.3,125.3, 47.8, 50.6, 67.1, 111.3, 138.7, 156.3, 223.6, 671.2
1919, 76.0, 68.5, 61.1, 67.5, 12.4, 32.5, 71.1, 58.3, 26.7, 37.5, 49.9, 98.1, 211.5, 141.0, 161.9, 114.1, 659.6
1920, 52.1, 14.9, 34.6, 85.2, 34.3, 39.7, 82.1, 39.9, 62.0, 21.4, 20.3, 60.9, 165.1, 154.1, 161.7, 103.6, 547.3
1921, 49.1,,8.5, 24.0, 34.0, 27.9,,9.3,,8.7, 38.2, 37.1, 30.9, 41.3, 36.0, 118.6,
1922, 81.7, 51.6, 42.6, 64.9, 26.1, 33.0, 98.5, 52.7, 71.1, 24.0, 34.7, 53.0, 169.4, 133.7, 184.2, 129.8, 634.0
1923, 35.8, 74.1, 40.9, 30.0, 33.5, 16.2, 60.4, 59.1, 47.5, 94.7, 55.3, 64.5, 162.9, 104.3, 135.7, 197.4, 611.9
1924, 58.3, 25.8, 16.3, 63.3, 97.4, 46.2, 73.8, 56.5, 71.4, 99.2, 58.0, 60.1, 148.7, 177.0, 176.5, 228.6, 726.3
1925, 29.8, 57.7, 30.6, 48.7, 55.3, 10.4, 55.7, 65.7, 72.3, 64.1, 57.1, 53.0, 147.6, 134.5, 131.9, 193.5, 600.4
1926, 62.5, 55.4,,7.4, 75.5, 42.8, 70.2, 55.1, 37.4, 37.6, 64.0, 89.4, 16.1, 170.9, 125.8, 162.7, 191.0
1927, 42.5, 67.3, 49.2, 45.7, 20.3, 90.0, 69.3, 81.5, 97.9, 49.7, 72.5, 60.5, 126.0, 115.2, 240.7, 220.1, 746.3
1928, 83.2, 31.8, 42.2, 30.7, 44.6, 60.0, 55.7, 52.0, 18.8, 70.5, 55.4, 69.9, 175.4, 117.4, 167.6, 144.7, 614.6
1929, 39.1, 14.8,,2.0, 31.9, 32.8, 23.3, 65.5, 27.4, 14.9, 75.7,104.5,106.4, 123.8,,66.8, 116.2
1930, 47.6, 18.7, 35.2, 50.0, 69.0, 24.4, 90.6, 65.1,108.4, 23.0, 91.0, 52.7, 172.7, 154.1, 180.1, 222.4, 675.6
1931, 45.7, 57.2,,7.8, 82.0, 71.0, 38.3, 85.9, 90.5, 57.0, 19.7, 50.7, 24.7, 155.7, 160.9, 214.7, 127.4
1932, 26.5, 12.0, 36.9, 63.4, 96.0, 14.9, 71.8, 52.5, 48.3,107.4, 34.5, 12.4,,63.2, 196.4, 139.3, 190.2
1933, 29.7, 40.7, 49.6, 26.2, 42.1, 51.7, 37.3, 21.0, 61.6, 53.7, 43.4, 13.1,,82.9, 117.9, 110.1, 158.7
1934, 32.6, 11.1, 43.2, 53.1, 26.4, 34.1, 38.3, 46.2, 40.9, 37.6, 41.2, 95.7,,56.8, 122.7, 118.6, 119.7
1935, 50.6, 53.7, 14.2, 67.4, 31.7, 69.6, 18.5, 36.3, 90.6, 63.8, 92.4, 54.8, 200.0, 113.3, 124.4, 246.8, 643.6
1936, 81.7, 59.7, 18.0, 35.9, 23.9, 90.4,116.0, 22.4, 64.9, 46.4, 73.8, 42.7, 196.1,,77.9, 228.8, 185.1
1937, 92.5, 79.5, 79.8, 68.4, 73.3, 43.1, 48.4, 39.1, 49.9, 47.7, 43.8, 79.7, 214.7, 221.6, 130.6, 141.4, 745.2
1938, 64.1, 17.3, 10.0,,9.5, 49.1, 20.9, 39.3, 43.4, 60.1, 66.5, 58.3, 75.8, 161.1,,68.6, 103.5
1939,117.9, 19.9, 47.5, 64.8, 27.6, 45.1, 54.3, 73.6, 34.1,133.8, 97.8, 38.8, 213.6, 139.8, 173.0, 265.7, 755.2
1940, 43.7, 41.3, 67.8, 37.8, 29.8, 13.5, 82.1, 10.0, 22.1, 56.1,154.6, 43.0, 123.9, 135.4, 105.6, 232.8, 601.9
1941, 56.8, 51.7, 77.6, 29.7, 48.1, 22.3, 67.6,103.0, 11.8, 54.8, 60.7, 31.9, 151.5, 155.3, 192.9, 127.3, 615.9
1942, 64.6, 24.6, 43.8, 20.3, 56.6, 18.2, 73.1, 43.6, 41.8, 88.4, 63.2, 57.1, 121.0, 120.6, 134.9, 193.5, 595.2
1943,100.5, 20.1, 13.8, 24.6, 42.4, 47.8, 27.8, 38.6, 47.9, 41.9, 46.2, 32.0, 177.6,,80.7, 114.2, 136.0
1944, 42.1, 30.4,,9.5, 42.9, 26.7, 41.0, 49.8, 48.9, 81.1, 84.9, 90.9, 31.7, 104.5,,79.0, 139.7
1945, 50.8, 39.0, 27.2, 32.7, 56.9, 47.7, 41.2, 60.0, 51.9, 55.1, 18.5, 67.0, 121.4, 116.8, 148.9, 125.5, 547.9
1946, 36.3, 54.9, 30.4, 26.2, 44.7, 70.0, 94.8, 94.6, 70.9, 36.8, 96.0, 59.9, 158.2, 101.4, 259.5, 203.6, 715.6
1947, 42.7, 41.0,111.0, 40.6, 15.8, 58.1, 48.4,,4.0, 28.0,,5.9, 31.0, 62.8, 143.6, 167.4, 110.5
1948, 91.3, 24.1, 18.2, 35.2, 68.1, 68.8, 37.1, 89.0, 40.6, 50.8, 36.6, 43.7, 178.2, 121.4, 194.8, 128.0, 603.3
1949, 25.8, 23.9, 23.8, 40.0, 52.7, 18.8, 43.3, 37.9, 24.3,103.7, 57.6, 38.7,,93.3, 116.5, 100.0, 185.5
1950, 28.4, 78.9, 13.0, 47.8, 53.2, 40.8, 96.8, 59.9, 74.7, 15.6,104.7, 42.7, 146.0, 114.0, 197.5, 194.9, 656.4
1951, 61.0, 86.7, 78.7, 78.6, 57.3, 29.8, 40.7, 84.4, 64.1, 21.6, 90.7, 39.2, 190.4, 214.6, 154.8, 176.4, 732.7
1952, 51.5, 20.2, 69.7, 33.6, 36.7, 33.3, 22.4, 77.4, 73.9, 56.1, 94.5, 57.9, 110.9, 139.9, 133.2, 224.5, 627.1
1953, 25.4, 35.5, 14.3, 54.0, 36.9, 65.6, 68.2, 53.9, 38.3, 60.1, 32.7, 20.1, 118.8, 105.3, 187.7, 131.1, 505.1
