year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1938,,6.0,,5.9,,9.4,,9.6, 11.4, 13.5, 14.9, 16.8, 14.2, 10.6,,8.4,
1939,,3.7,,6.8,,7.1,,9.2, 12.6, 15.4, 14.7, 16.8, 14.8,,9.6,,8.0
1940,,2.4,,4.3,,6.4,,9.0, 14.5, 17.6, 14.7, 15.1, 12.3, 10.4,,7.1,
1941,,1.7,,3.6,,5.6,,7.3, 11.0, 15.1, 16.2, 14.7, 15.4, 10.7,,7.5,
1942,,3.5,,3.5,,5.8, 10.9, 12.4, 13.3, 15.5, 15.4, 13.0,,9.7,,7.1,
1943,,5.0,,6.9,,7.9, 10.0, 12.2, 14.7, 16.0, 14.4, 13.2, 11.6,,6.9,,5.7
1944,,6.3,,5.1,,6.4, 10.6, 11.0, 13.5, 16.3, 17.2, 13.0,,9.8,,5.6,
1945,,1.7,,6.8,,9.4,,9.9, 12.5, 14.8, 16.8, 16.5, 14.9, 12.4,,8.7,
1946,,5.2,,5.4,,7.0, 10.2, 13.1, 13.9, 15.3, 15.0, 13.9, 10.4,,7.8,,5.0
1947,,4.2,,0.4,,3.4,,8.6, 14.1, 14.8, 17.0, 20.1, 14.1, 11.8,,6.6,
1948,,3.8,,5.6, 10.1,,9.9, 13.0, 14.0, 15.7, 14.1, 13.3,,9.8,,9.0,
1949,,6.1,,6.7,,6.5, 10.1, 12.0, 15.3, 16.7, 15.9, 15.4, 11.7,,8.0,,5.3
1950,,6.1,,4.7,,8.1,,8.0, 12.4, 15.2, 16.4, 16.5, 12.4, 10.2,,5.6,
1951,,3.8,,3.7,,4.6,,6.7, 11.6, 14.2, 15.3, 14.6, 14.2, 11.5,,8.2,
1952,,2.7,,4.7,,7.2, 10.7, 13.5, 12.9, 15.9, 15.0, 11.1,,9.4,,4.7,
1953,,5.8,,6.3,,8.6,,8.0, 12.9, 15.3, 15.1, 15.8, 14.7, 11.3,,8.8,
1954,,4.7,,3.7,,6.6,,9.9, 12.6, 14.1, 14.2, 14.4, 12.2, 10.5,,7.1,
1955,,3.1,,1.6,,5.1, 10.9, 10.8, 14.7, 18.6, 18.2, 14.8,,9.5,,8.7,
1956,,3.9,,3.6,,7.6,,8.4, 12.5, 13.6, 15.4, 13.3, 14.2, 10.1,,7.8,
1957,,6.4,,4.8,,9.2, 10.3, 11.9, 15.1, 14.7, 15.0, 12.0, 10.8,,7.5,,5.8
1958,,4.4,,4.3,,3.9,,8.7, 10.9, 14.5, 15.8, 15.6, 16.0, 11.3,,8.5,
1959,,2.3,,6.6,,8.4,,9.7, 13.9, 15.4, 16.1, 16.8, 15.8, 13.3,,8.0,
1960,,4.6,,3.8,,7.4, 10.1, 14.5, 16.3, 15.6, 15.1, 13.8, 10.1,,7.2,,4.4
1961,,4.3,,7.0,,9.1,,9.9, 11.9, 13.9, 14.1, 14.9, 14.5, 10.8,,6.3,
1962,,5.4,,5.9,,3.7,,8.9, 10.8, 14.3, 14.7, 13.9, 12.4, 11.3,,6.4,
1963,,1.6,,2.6,,7.7,,9.3, 11.2, 15.4, 15.3, 14.0, 12.9, 11.3,,6.8,
1964,,6.4,,5.8,,6.3,,9.5, 12.9, 13.9, 14.9, 14.2, 13.6, 10.5,,7.9,
1965,,3.8,,4.8,,6.4,,9.2, 11.5, 14.4, 13.6, 14.9, 12.7, 11.5,,4.9,
1966,,3.8,,4.0,,6.9,,7.3, 12.0, 15.4, 15.0, 14.9, 13.5, 10.0,,5.6,
1967,,5.1,,6.0,,6.8,,8.8, 10.9, 15.0, 15.5, 15.5, 14.2,,9.7,,7.3
1968,,4.7,,3.1,,6.5,,9.6, 10.0, 15.6, 14.6, 16.0, 14.0, 11.5,,6.8,
1969,,5.3,,1.9,,5.0,,8.6, 11.3, 15.9, 16.1, 16.7, 13.7, 13.1,,4.5,
1970,,4.3,,2.8,,4.6,,7.2, 12.6, 17.7, 13.7, 16.1, 13.6, 10.5,,6.5,
1971,,5.7,,6.1,,6.9,,9.4, 13.3, 12.7, 16.1, 15.3, 15.0, 11.8,,7.0,
1972,,4.6,,5.0,,7.4,,9.1, 12.1, 12.6, 16.2, 14.6, 12.6, 11.8,,6.6,
1973,,5.8,,4.7,,8.0,,7.3, 11.6, 14.6, 15.8, 16.3, 13.5, 10.0,,6.3,
1974,,6.7,,5.8,,7.2, 11.3, 12.2, 14.4, 14.5, 15.5, 12.3,,8.5,,6.7,
1975,,6.1,,5.8,,5.6,,8.4, 10.7, 15.1, 16.2, 18.0, 12.8, 11.4,,7.2,
1976,,5.5,,5.7,,6.2,,9.3, 12.2, 15.7, 18.2, 18.4, 12.9, 10.6,,7.0,
1977,,3.6,,3.9,,7.4,,7.2, 12.2, 13.3, 16.4, 16.0, 12.5, 12.2,,6.0,
1978,,3.7,,3.0,,6.7,,7.7, 13.8, 14.2, 14.4, 14.6, 13.0, 11.3,,8.2,
1979,,2.0,,2.7,,4.2,,7.8, 10.0, 14.7, 14.8, 14.3, 13.3, 11.4,,6.7,
1980,,3.4,,5.6,,5.3, 10.0, 13.7, 14.4, 15.0, 15.4, 14.3,,8.7,,6.7,
1981,,5.5,,4.8,,6.8,,9.7, 13.4, 13.4, 14.9, 16.0, 14.4,,7.5,,7.3
1982,,4.1,,6.3,,6.5,,9.4, 12.9, 15.2, 17.2, 15.5, 13.0, 10.7,,7.2,
1983,,6.2,,3.7,,6.9,,7.1, 10.6, 13.9, 17.8, 17.2, 12.3, 10.4,,8.1,
1984,,2.7,,5.5,,5.5, 10.5, 12.4, 14.4, 16.8, 17.8, 12.3, 10.7,,7.6,,6.7
1985,,2.4,,5.1,,5.5,,8.6, 11.8, 13.4, 15.4, 14.5, 12.7, 11.6,,4.7,
1986,,3.7,,1.9,,6.7,,7.0, 11.4, 15.8, 15.0, 13.6, 12.2, 10.6,,8.1,
1987,,3.1,,4.8,,5.0, 10.6, 11.0, 12.5, 15.4, 14.9, 13.3,,9.5,,6.8,
1988,,4.6,,4.9,,6.1,,8.9, 13.4, 15.6, 15.0, 15.1, 13.4, 10.4,,7.2,
1989,,8.2,,6.0,,7.0,,7.6, 12.7, 14.6, 17.6, 15.0, 13.6, 10.9,,7.1,
