year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1900,144.2,126.5, 26.9, 69.1, 67.3,101.0, 63.8,181.1, 62.8,174.7,122.1,174.7, 353.8, 163.3, 345.9, 359.5,1314.1
1901, 84.3, 49.1,102.6, 80.3, 36.6, 70.3, 66.1,112.8, 55.7,123.2,141.9,159.1, 308.1, 219.5, 249.1, 320.9,1082.0
1902, 86.9, 46.2, 83.9, 60.8, 97.3, 57.7, 83.2, 93.3, 56.5,122.5, 87.7,126.0, 292.2, 242.0, 234.2, 266.7,1001.9
1903,156.6,140.4,190.7, 56.3, 93.4, 52.0,115.5,180.2,165.3,278.8,116.7,102.5, 423.0, 340.4, 347.7, 560.8,1648.5
1904,134.9,123.1, 84.2, 90.2, 78.7, 51.5, 69.2,127.6, 69.0, 64.5, 92.2,110.5, 360.5, 253.1, 248.4, 225.8,1095.7
1905, 62.3, 67.0,131.8, 99.6, 37.6, 69.1, 64.6,142.3, 75.4,102.4,135.5, 48.3, 239.8, 268.9, 276.0, 313.4,1036.0
1906,175.4,101.3, 97.0, 43.4,134.6, 53.7, 52.9,133.2, 43.3,191.4,104.6,123.9, 325.0, 275.0, 239.8, 339.3,1254.7
1907, 61.0, 70.1, 94.6, 66.0,105.7,170.1, 81.8,127.3, 22.9,177.1,102.3,141.8, 255.0, 266.3, 379.2, 302.3,1220.7
1908,115.5,101.2,119.5, 78.9, 92.8, 78.7,121.4,126.7,131.0, 61.2,106.3,106.1, 358.5, 291.1, 326.9, 298.5,1239.2
1909, 89.7, 58.3, 98.6,100.8, 53.1, 77.9,144.1, 91.3, 94.6,188.0, 62.4,197.7, 254.0, 252.6, 313.4, 345.0,1256.6
1910,137.9,154.2, 52.2, 95.3, 76.4, 84.7,125.8,169.9, 14.9, 95.9,158.4,158.6, 489.8, 223.9, 380.4, 269.2,1324.2
1911, 52.1,128.8, 58.3, 80.9, 53.4, 94.9, 23.6,105.0,113.1,116.9,151.2,214.1, 339.5, 192.7, 223.4, 381.1,1192.2
1912,110.0, 73.0,173.9, 20.4, 61.4,150.4,127.4,190.8, 50.7,138.4,127.1,149.6, 397.1, 255.7, 468.6, 316.2,1373.1
1913,131.7, 63.4,152.3,138.1, 81.4, 86.0, 40.9, 71.2, 84.3,105.2,138.0, 94.7, 344.8, 371.8, 198.1, 327.5,1187.2
1914, 99.0,128.4,139.1, 35.5, 68.0, 57.8,132.7, 95.5, 83.7, 55.2,157.1,220.2, 322.1, 242.5, 285.9, 296.0,1272.1
1915,149.3,165.3, 55.4, 68.5, 57.9, 38.1,126.6,117.0, 34.3, 59.2, 86.4,227.6, 534.7, 181.9, 281.8, 179.9,1185.8
1916,113.5,145.8, 74.2, 86.6,100.9, 79.4, 77.8, 89.2, 91.3,212.1,132.9,101.7, 486.9, 261.7, 246.4, 436.3,1305.5
1917, 71.7, 43.3, 83.3, 72.6, 81.1, 70.8, 52.3,231.0, 89.1,205.0,132.3, 69.6, 216.7, 237.0, 354.0, 426.3,1202.0
1918,117.1,147.9, 54.6, 40.3, 82.8, 56.3,128.0, 96.9,287.1,137.4, 87.1,209.7, 334.7, 177.6, 281.2, 511.7,1445.2
1919,138.1, 49.7,172.0, 75.8, 42.9, 63.9, 46.5,111.9, 94.4, 89.6, 89.5,195.6, 397.5, 290.6, 222.3, 273.5,1169.8
1920,156.6,121.8,167.8,147.4,142.1, 81.9,183.6, 76.7,102.8, 67.9, 74.1,108.4, 474.0, 457.3, 342.2, 244.8,1431.1
1921,200.3, 10.9,136.4, 44.7, 71.1, 12.2, 66.8,173.7, 50.9, 91.0, 81.4,169.1, 319.5, 252.1, 252.7, 223.3,1108.4
1922,136.8,148.9, 87.9, 78.9, 52.4, 67.8,144.8,117.2,112.9, 38.5, 71.0,176.1, 454.9, 219.1, 329.9, 222.4,1233.3
1923,111.3,191.2, 48.8, 96.7,100.7, 34.4,116.0,180.3,142.2,205.8,171.7,143.8, 478.7, 246.2, 330.6, 519.6,1542.8
1924,115.8, 28.6, 44.2, 74.9,161.1, 84.1,144.0,147.1,166.2,141.6, 87.1,193.8, 288.2, 280.2, 375.2, 394.9,1388.5
1925,110.3,192.1, 47.3, 94.7,133.3,,5.2, 69.3,122.3,126.8,157.9, 84.5,119.0, 496.2, 275.2, 196.9, 369.2
1926,142.5,129.0, 51.6, 60.5, 91.9, 75.6,121.2,123.6,121.3,115.9,197.3, 41.1, 390.5, 204.0, 320.3, 434.4,1271.4
1927,140.7, 80.4,128.4, 75.4, 55.5,131.4,115.3,205.4,193.7,131.1,153.3, 49.8, 262.2, 259.3, 452.1, 478.1,1460.4
