year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1933,,5.2,,7.3, 12.1, 13.9, 17.3, 21.0, 23.2, 23.9, 20.5, 14.2,,8.4,,3.3,
1934,,7.0,,6.9,,9.1, 12.6, 17.2, 20.8, 24.2, 20.7, 20.0, 14.3,,8.9, 10.4,
1935,,6.9,,8.7, 10.3, 12.1, 15.4, 19.4, 23.5, 22.6, 18.4, 13.7, 10.2,,6.0,,8.65
1936,,7.2,,6.1, 10.4, 10.5, 17.1, 19.9, 19.2, 21.4, 18.5, 13.4,,9.0,,8.2,
1937,,8.1,,9.0,,7.5, 13.2, 17.0, 19.8, 20.6, 22.9, 18.6, 14.8,,8.7,,5.8
1938,,8.5,,7.6, 13.9, 12.8, 15.1, 19.7, 19.9, 21.4, 18.8, 14.3, 12.4,,6.7,,7.27
1939,,7.4,,9.0,,9.3, 13.4, 16.3, 19.5, 19.5, 21.4, 19.2, 12.5, 11.8,,5.4,
1940,,2.2,,5.6, 10.0, 13.2, 18.3, 22.3, 20.0, 21.6, 18.9, 13.7, 10.6,,6.4,,4.37
1941,,3.1,,6.8,,9.5, 10.9, 13.8, 20.5, 23.1, 19.2, 19.1, 14.5,,9.8,,8.2
1942,,3.7,,2.8,,9.0, 13.8, 16.1, 20.7, 20.4, 21.3, 18.7, 15.0,,8.5,,9.1
1943,,8.1,,9.1, 11.5, 15.9, 17.8, 19.5, 21.8, 21.2, 18.5, 15.4,,9.5,,6.5,
1944,,8.9,,6.0,,9.5, 14.9, 17.6, 18.6, 20.7, 22.9, 17.4, 13.0,,9.8,,6.5
1945,,3.2, 10.3, 12.3, 15.5, 17.8, 19.2, 21.7, 20.9, 18.2, 16.2, 10.2,,8.1,,6.54, 15.20
1946,,5.8,,9.0,,8.9, 15.3, 15.4, 17.5, 21.5, 19.4, 17.8, 13.6, 10.9,,6.1,
1947,,4.8,,0.5,,7.6, 13.2, 18.4, 20.8, 22.3, 25.3, 20.6, 15.6, 10.6,,7.9,
1948,,8.8,,7.6, 13.2, 14.5, 17.4, 18.6, 20.6, 19.8, 18.7, 14.3, 10.8,,8.7,,8.09
1949,,8.5,,9.6,,9.0, 15.0, 16.1, 20.5, 23.8, 22.9, 21.6, 16.5,,9.9,,8.9
1950,,6.8,,9.4, 11.7, 12.4, 16.3, 21.6, 20.7, 20.7, 17.3, 13.6,,9.4,,3.7,
1951,,7.1,,6.9,,8.0, 11.8, 14.5, 19.1, 21.8, 19.5, 18.5, 14.0, 11.6,,8.9,
1952,,6.2,,6.5,,9.9, 14.6, 18.3, 20.1, 22.2, 21.0, 15.9, 13.0,,7.2,,6.1
1953,,5.3,,6.8, 10.5, 12.4, 17.6, 19.0, 20.0, 21.5, 18.6, 14.4, 11.3,,9.7,,6.07
1954,,5.4,,5.7,,9.9, 12.5, 16.1, 17.7, 18.4, 19.2, 17.4, 15.6, 11.1,,9.5,
1955,,5.3,,4.7,,7.2, 13.9, 14.4, 18.8, 22.9, 23.4, 19.1, 13.7, 10.3,,9.3,
1956,,7.2,,2.3, 10.2, 11.5, 17.8, 17.7, 20.2, 18.4, 18.4, 13.6,,8.9,,8.3,
1957,,8.2,,8.8, 12.8, 13.4, 15.3, 21.8, 21.4, 20.3, 17.1, 15.2,,8.9,,7.5,
1958,,6.6,,8.8,,7.5, 11.6, 15.8, 18.3, 20.5, 19.9, 19.2, 14.6,,9.4,,8.0
1959,,5.5,,6.9, 11.1, 13.7, 17.7, 20.6, 23.3, 22.9, 21.7, 17.1, 10.6,,9.1,,6.77
1960,,6.5,,7.4,,9.5, 13.4, 17.4, 20.8, 19.3, 19.6, 17.5, 13.8, 11.0,,6.8,
1961,,6.7,,9.9, 12.9, 14.0, 16.1, 20.3, 20.9, 20.7, 20.0, 15.2,,9.4,,6.4,
1962,,7.4,,7.2,,6.9, 11.9, 14.0, 18.9, 19.5, 19.3, 17.2, 14.9,,8.6,,5.2
1963, -0.1,,1.8,,9.3, 12.4, 15.1, 19.1, 19.9, 18.9, 17.4, 14.3, 11.5,,4.9,,2.31
1964,,5.3,,7.0,,7.1, 12.1, 17.8, 18.5, 21.5, 21.1, 20.0, 13.2, 10.7,,6.7,
1965,,6.2,,5.4,,9.6, 12.6, 15.8, 18.6, 18.4, 20.0, 16.7, 15.4,,8.3,,8.3
1966,,5.0,,8.7, 10.5, 11.7, 16.0, 20.4, 19.6, 19.9, 18.8, 14.3,,8.5,,9.0,
1967,,6.8,,8.7, 11.0, 12.0, 15.0, 19.1, 22.1, 20.5, 17.7, 14.5,,9.1,,6.9,
1968,,6.8,,5.2, 10.3, 12.7, 14.6, 19.3, 19.8, 19.6, 18.0, 15.8,,9.1,,5.3,
1969,,8.4,,4.4,,7.6, 12.8, 15.8, 19.3, 22.5, 21.0, 18.5, 17.1,,9.4,,5.9
1970,,6.8,,6.7,,7.6, 10.6, 17.9, 21.9, 20.1, 21.0, 19.4, 14.9, 11.5,,6.6,
1971,,7.2,,7.9,,8.5, 11.6, 16.8, 17.1, 22.6, 20.2, 19.7, 16.2,,9.9,,8.7
1972,,6.4,,7.3, 11.5, 12.2, 14.7, 16.0, 20.5, 20.5, 16.6, 14.6,,9.5,,8.8,
1973,,7.0,,7.5, 10.6, 11.6, 15.8, 20.4, 20.7, 22.5, 19.5, 13.3, 10.0,,8.2,,7.78
1974,,9.0,,8.5,,9.5, 13.2, 15.8, 18.9, 19.6, 20.2, 16.4, 10.8, 10.2, 10.3,,8.61
1975,,9.6,,8.4,,7.8, 12.2, 14.2, 20.7, 22.3, 24.0, 18.3, 13.8,,9.8,,7.1
1976,,8.1,,6.9,,8.6, 12.8, 17.6, 23.4, 24.9, 24.0, 18.0, 14.2,,9.5,,5.2
1977,,5.7,,8.8, 10.4, 11.3, 15.5, 16.4, 20.9, 19.6, 17.1, 15.6,,9.7,,8.7,
1978,,6.3,,5.4, 10.3, 10.1, 16.3, 18.6, 19.3, 19.8, 18.8, 15.9, 11.7,,7.5,,6.85
1979,,3.5,,4.1,,8.3, 12.0, 14.7, 18.2, 21.5, 19.5, 18.2, 15.4, 10.4,,8.7,
1980,,5.3,,9.2,,8.3, 13.3, 16.3, 18.6, 19.0, 20.8, 18.9, 13.3,,8.7,,8.3
1981,,7.7,,6.4, 10.9, 12.1, 15.1, 17.4, 20.5, 22.0, 19.2, 12.2, 10.8,,4.4,,7.47
1982,,6.2,,7.6, 10.2, 13.4, 17.1, 20.4, 21.7, 20.7, 19.8, 13.6, 11.1,,7.8,,6.01
1983,,9.4,,4.8,,9.9, 11.4, 14.5, 19.4, 25.7, 23.1, 18.1, 14.4, 10.6,,8.8,
1984,,7.6,,6.8,,8.2, 13.5, 14.1, 20.1, 22.4, 22.7, 17.8, 14.9, 11.6,,8.6,
1985,,3.4,,5.4,,8.5, 13.0, 15.7, 17.6, 21.3, 18.9, 19.2, 14.8,,7.6,,9.3
1986,,6.8,,1.3,,8.7,,9.9, 15.0, 20.2, 21.1, 18.7, 16.5, 15.4, 11.5,,9.2
1987,,3.0,,6.9,,7.7, 14.6, 15.3, 17.7, 21.0, 21.0, 18.6, 14.4,,9.5,,8.1
1988,,8.4,,8.2, 10.0, 12.5, 16.9, 18.7, 18.8, 20.4, 17.9, 14.8,,9.5,,9.9,
1989,,9.1,,9.6, 11.8, 10.8, 19.5, 20.6, 24.4, 22.9, 19.8, 16.1, 10.3,,8.7,,9.52
1990,,9.6, 10.9, 12.4, 13.5, 18.9, 18.0, 22.9, 24.3, 18.8, 15.8, 10.0,,7.1,,9.68, 14.94
1991,,6.7,,4.7, 11.5, 12.2, 15.1, 16.3, 21.5, 22.7, 20.2, 13.7, 10.0,,7.8,,6.18
1992,,6.4,,8.7, 10.8, 12.8, 19.2, 21.1, 21.1, 20.2, 17.8, 12.0, 11.4,,7.0,,7.61
1993,,9.4,,6.8, 10.6, 13.5, 16.7, 20.4, 20.3, 20.3, 16.7, 12.4,,8.2,,8.8,
1994,,8.6,,7.0, 11.4, 12.2, 15.1, 19.8, 24.1, 21.5, 17.0, 14.7, 12.8, 10.0,,8.16, 12.89
1995,,8.2, 10.0, 10.2, 13.8, 17.4, 19.6, 24.4, 25.7, 18.1, 17.2, 11.2,,5.1,,9.40, 13.78
1996,,6.6,,5.9,,7.9, 13.2, 13.8, 20.4, 22.2, 21.7, 18.0, 15.4,,9.7,,5.6
1997,,4.6,,9.6, 12.5, 14.3, 17.1, 18.8, 22.0, 24.2, 19.7, 15.2, 11.9,,9.0,,6.51
1998,,8.4, 10.5, 11.5, 11.9, 18.8, 18.6, 20.1, 22.2, 19.3, 14.3,,9.4,,9.0,,9.25
1999,,9.0,,8.2, 11.4, 13.8, 17.9, 19.3, 23.5, 21.6, 20.4, 15.1, 10.7,,8.3,,8.76
2000,,8.0,,9.8, 11.4, 12.1, 17.1, 19.8, 20.2, 22.2, 19.3, 14.3, 10.5,,8.5,,8.67
2001,,6.7,,8.5,,9.0, 12.1, 17.8, 19.9, 22.7, 22.0, 17.8, 16.9, 10.9,,6.9,
2002,,8.9, 10.6, 11.8, 14.6, 16.2, 18.9, 21.0, 22.3, 19.5, 14.7, 12.1,,8.5,,8.74, 14.18
2003,,7.4,,7.8, 12.5, 14.7, 16.8, 21.4, 22.7, 24.9, 20.8, 14.0, 11.9,,8.5,,7.88
2004,,8.4,,8.3, 10.2, 13.9, 17.4, 20.9, 21.3, 22.6, 19.8, 14.8, 10.8,,8.4,,8.40
2005,,9.0,,7.0, 10.7, 13.7, 16.5, 21.1, 22.0, 22.1, 20.5, 17.0, 10.1,,7.8,,8.18
2006,,7.0,,6.5,,8.6, 13.3, 16.9, 21.8, 26.1, 21.4, 21.6, 17.1, 12.5,,9.5,
2007,,9.9,,9.6, 11.9, 17.7, 17.1, 20.0, 20.2, 20.9, 19.0, 15.0, 11.2,,8.4,,9.67
2008,,9.8, 10.3, 10.2, 13.1, 19.0, 19.7, 21.5, 20.3, 17.9, 14.4, 10.4,,6.9,,9.48, 14.10
2009,,6.1,,7.5, 11.9, 14.9, 17.5, 20.8, 21.2, 22.1, 19.5, 15.7, 12.1,,6.7,,6.81
2010,,4.1,,6.5, 10.2, 14.5, 16.1, 21.4, 23.1, 20.6, 18.4, 14.7,,8.8,,3.3,
2011,,6.9,,9.3, 11.4, 18.2, 17.6, 19.3, 20.5, 20.6, 20.0, 17.0, 13.2,,9.6,,6.37
2012,,9.3,,7.2, 13.5, 12.2, 17.1, 18.0, 20.2, 21.7, 18.7, 13.7, 10.4,,8.7,,8.72
2013,,6.3,,6.0,,6.4, 12.0, 15.3, 18.7, 24.6, 22.6, 18.9, 16.2,,9.9,,9.8
2014,,9.4,,9.8, 12.8, 15.0, 16.8, 20.9, 24.0, 20.6, 20.7, 16.7, 12.0,,8.8,,9.67
2015,,8.4,,7.4, 10.7, 14.9, 16.1, 20.3, 21.8, 21.0, 17.9, 15.0, 12.9, 12.8,,8.24, 13.93
2016,,9.0,,8.7, 10.1, 12.6, 17.9, 19.5, 22.2, 22.9, 21.0, 15.1, 10.1,,9.6, 10.21, 13.54
2017,,7.2,,9.2, 13.0, 14.6, 18.3, 21.9, 22.3, 21.1, 18.2, 16.1, 10.7,,8.3,,8.64
2018,,9.0,,6.3,,8.8, 14.3, 19.4, 22.0, 26.1, 22.5, 19.3, 15.7, 11.5, 10.1,,7.94
2019,,7.0, 11.0, 12.1, 14.5, 17.1, 19.9, 23.6, 22.7, 19.7, 14.7,,9.8,,9.5,,9.31
2020,,9.3, 10.2, 10.9, 16.7, 19.2, 20.8, 21.8, 23.6, 20.2, 14.4, 12.3,,8.2,,9.64, 15.58
2021,,6.6,,8.5, 11.1, 12.0, 15.1, 20.8, 22.6, 20.5, 21.0, 16.0, 10.8,,9.6,,7.75
