year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1934, 20.7,,8.2, 17.7, 19.8, 16.0, 10.4, 16.5, 18.7, 20.3, 23.3, 12.2, 22.4,,39.2,,53.5
1935, 14.7, 19.1, 13.5, 15.4,,6.3, 18.6, 12.8, 13.7, 19.8, 24.7, 19.6, 16.2,,56.3,,35.2
1936, 20.2, 14.4, 14.0, 10.9, 10.3, 10.6, 21.1, 14.4, 13.9, 16.8, 16.6, 21.6,,50.9,,35.2,
1937, 22.7, 20.8, 14.7, 11.8, 11.0, 14.0, 15.9, 12.6, 15.8, 14.1, 10.9, 15.0,,65.2,,37.5,
1938, 23.0, 12.9, 17.0,,6.4, 16.3, 18.8, 19.0, 14.4, 17.1, 24.3, 23.3, 19.3,,50.8,,39.7
1939, 19.1, 19.9, 19.6, 13.2,,8.4, 12.2, 20.3, 11.7, 10.9, 14.6, 24.7, 13.6,,58.3,,41.2
1940, 11.7, 11.3, 19.5, 14.7, 11.6,,7.7, 22.9, 14.7, 15.9, 16.5, 22.4, 18.5,,36.6,,45.8
1941, 11.4, 18.4, 12.8, 13.0, 12.0,,6.6, 15.9, 22.0,,9.2, 18.7, 18.6, 16.3,,48.3,
1942, 19.3, 11.7, 12.6,,9.8, 12.9,,9.4, 18.7, 18.0, 19.5, 22.4, 10.2, 22.1,,47.3,
1943, 20.2, 17.8, 12.6, 17.2, 15.8, 16.9, 13.3, 22.4, 17.0, 19.0, 19.2, 13.2,,60.2,,45.6,
1944, 21.5, 14.0, 11.7, 13.7, 14.4, 17.1, 12.7, 14.1, 17.9, 19.5, 22.1, 20.0,,48.7,,39.7,
1945, 18.8, 20.3, 13.2, 12.6, 19.3, 18.5, 14.2,,9.9, 15.9, 14.3,,7.3, 20.0,,59.1,
1946, 16.8, 17.0, 12.7, 11.3,,9.3, 19.6, 20.2, 20.8, 21.4,,5.3, 20.8, 17.3,,53.8,
1947, 15.5,,8.2, 16.5, 20.1, 15.6, 18.7, 13.7,,1.5, 18.1, 13.5, 21.1, 14.8,,41.0,
1948, 22.6, 15.5, 12.3, 13.9, 13.3, 18.3, 15.0, 18.7, 19.7, 19.6, 14.6, 18.8,,53.0,,39.5,
1949, 20.2, 16.9, 12.9, 18.7, 14.5, 10.0, 10.1, 16.3, 10.9, 19.1, 20.4, 24.5,,55.9,,46.1,
1950, 15.3, 17.3, 14.6, 19.4, 10.3, 14.0, 20.6, 20.5, 25.0, 17.5, 18.8, 16.3,,57.1,,44.3,
1951, 20.2, 18.3, 17.4, 17.4,,7.9, 11.1, 16.1, 21.3, 13.0,,9.9, 23.5, 22.3,,54.8,
1952, 19.1, 13.7, 13.7, 11.4, 12.0, 16.2, 15.3, 17.9, 15.5, 18.3, 16.1, 21.3,,55.1,,37.1,
1953, 14.3, 13.6,,6.8, 15.6, 13.3, 11.3, 23.1, 18.0, 16.1, 14.2, 20.7, 17.3,,49.2,,35.7
1954, 16.2, 17.0, 13.8,,9.6, 14.0, 15.8, 17.3, 18.3, 22.7, 23.5, 22.4, 23.4,,50.5,,37.4
1955, 15.6, 15.0, 10.6, 11.7, 17.2, 10.9,,4.2,,8.0, 17.8, 18.1, 12.6, 21.6,,54.0,
1956, 19.6, 13.2,,9.8, 12.0, 13.8, 15.3, 15.9, 20.8, 15.5, 15.8, 13.3, 22.2,,54.5,,35.6
1957, 20.3, 15.5, 18.3, 11.7, 11.5, 12.6, 15.3, 17.5, 17.8, 18.7, 13.3, 17.7,,58.0,,41.5,
1958, 19.5, 18.6, 12.0, 12.8, 17.3, 12.8, 16.0, 19.8, 12.5, 17.1,,9.6, 19.4,,55.8,,42.1
1959, 14.5, 10.0, 13.6, 18.7,,9.1, 14.5, 14.4, 10.7,,7.0, 14.2, 22.5, 23.8,,43.9,
1960, 16.8, 17.8, 10.0, 13.9,,7.9, 12.3, 19.6, 21.7, 13.9, 19.1, 20.0, 18.3,,58.5,,31.8
1961, 15.4, 16.9, 14.4, 16.2,,9.5, 13.9, 13.7, 19.2, 18.5, 22.2, 14.9, 14.6,,50.7,,40.1
1962, 22.2, 15.5, 11.5, 11.8, 14.2, 12.2, 10.2, 21.1, 18.5, 12.3, 15.7, 18.1,,52.3,,37.5,
1963,,8.9,,5.9, 18.5, 15.0, 18.9, 14.7, 14.3, 18.8, 16.5, 18.1, 20.9, 10.3,,32.9,
1964, 11.4,,9.1,,8.8, 17.7, 15.2, 13.3, 13.7, 17.1, 17.6, 13.6, 15.4, 19.6,,30.8,
1965, 17.5,,8.8, 12.0, 16.8, 15.3, 16.7, 14.0, 15.6, 18.3, 12.1, 15.5, 21.8,,45.9,,44.2
1966, 11.0, 15.9, 19.0, 10.8, 16.7, 17.1, 14.0, 13.1, 15.0, 18.1, 18.1, 24.5,,48.6,,46.5,
1967, 17.9, 16.6, 22.4, 12.9, 19.3, 12.0, 16.3, 13.9, 16.2, 24.4, 16.3, 18.6,,58.9,,54.7,
1968, 18.8, 12.8, 17.6, 11.7, 13.8, 12.1, 13.6,,9.9, 14.4, 19.2, 11.2, 13.1,,50.2,,43.1
1969, 20.2, 12.9,,9.0, 12.9, 17.5, 12.3, 13.8, 13.5, 13.9, 15.8, 19.7, 15.8,,46.2,,39.4
1970, 16.6, 16.6, 17.3, 17.5, 13.4,,8.9, 19.2, 11.7, 19.0, 18.4, 22.6, 15.3,,49.1,,48.2
1971, 17.2, 12.7, 15.1,,8.7, 13.4, 13.6, 10.3, 13.6, 10.7, 15.9, 18.9, 15.9,,45.2,,37.2
1972, 18.4, 14.2, 12.9, 16.1, 14.9, 18.4, 10.9, 11.3,,6.5,,9.3, 19.1, 16.2,,48.6,
1973, 14.6, 15.4, 10.6, 13.5, 16.2, 12.0, 12.6, 14.9, 13.6, 12.9, 17.8, 20.5,,46.1,,40.3,
1974, 23.0, 17.0, 11.5,,2.7, 13.5, 11.9, 18.6, 16.2, 21.2, 18.2, 20.9, 25.6,,60.5,,27.7
1975, 24.6,,7.8, 11.8, 18.0,,7.4,,9.5, 14.9, 11.5, 19.8, 10.4, 16.3, 15.5,,58.0
1976, 20.6, 12.5, 15.8, 10.5, 18.1, 12.5, 10.2,,4.5, 14.4, 20.0, 15.2, 16.6,,48.6,,44.4
