year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1934,,8.0,,8.0,,7.8,,9.8, 14.0, 17.7, 20.6, 16.7, 15.8, 11.9,,8.7,
1935,,7.3,,8.2,,9.5, 10.7, 14.6, 16.1, 18.9, 18.4, 15.2, 12.0,,8.2,,5.4
1936,,5.0,,6.1,,9.1, 10.0, 14.1, 17.2, 16.9, 18.8, 16.1, 12.8,,8.1,,7.9
1937,,7.5,,7.3,,6.0, 11.0, 15.0, 16.1, 17.3, 18.7, 15.4, 11.9,,8.9,,5.8
1938,,8.0,,8.1, 12.0, 12.0, 13.3, 15.9, 16.8, 17.9, 16.3, 12.6, 10.3,,7.0,,7.27
1939,,5.8,,8.6,,9.1, 11.7, 14.8, 17.9, 17.0, 18.6, 15.9, 11.5, 10.4,,6.2,
1940,,4.0,,6.3,,8.8, 11.2, 15.4, 19.7, 16.9, 18.4, 15.5, 11.7,,9.2,,7.0
1941,,3.3,,6.7,,8.1,,9.0, 13.0, 17.7, 17.8, 16.8, 17.7, 13.6,,9.4,
1942,,6.5,,5.5,,8.5, 12.3, 14.4, 17.1, 17.2, 17.6, 15.0, 12.1,,8.5,,9.3
1943,,7.4,,9.1,,9.9, 12.9, 14.6, 17.1, 19.0, 17.0, 15.0, 13.1,,9.1,,7.3
1944,,8.6,,7.0,,9.2, 13.3, 14.2, 15.8, 17.9, 19.1, 14.8, 11.4,,8.4,,6.9
1945,,3.5,,9.7, 11.2, 12.8, 14.4, 16.3, 18.1, 18.5, 16.8, 13.9, 10.1,,8.4,,6.60
1946,,6.3,,7.7,,9.2, 12.5, 14.5, 15.7, 17.5, 16.2, 15.3, 11.8,,9.7,,6.3
1947,,5.5,,1.5,,5.5, 11.0, 15.2, 16.7, 17.6, 22.0, 16.4, 14.0,,9.4,,7.1
1948,,6.1,,7.3, 11.9, 12.0, 14.7, 15.3, 17.4, 16.9, 15.4, 12.6, 10.8,,7.8,,6.81
1949,,8.3,,8.5,,9.1, 12.2, 14.0, 18.8, 18.7, 18.2, 17.8, 13.5,,9.2,,7.6
1950,,7.5,,7.2, 10.9,,9.9, 15.1, 18.2, 17.8, 17.2, 14.4, 11.7,,7.6,,3.6
1951,,5.7,,5.3,,6.9,,9.4, 12.9, 16.9, 17.7, 16.7, 15.9, 13.0,,9.8,
1952,,4.8,,6.7,,9.3, 12.5, 15.5, 16.0, 18.3, 17.6, 13.5, 11.5,,7.3,,6.1
1953,,6.7,,8.2,,9.6, 10.3, 15.9, 16.8, 17.2, 17.6, 16.4, 12.5, 10.1,,9.1,
1954,,6.1,,5.7,,8.3, 11.4, 13.7, 15.3, 15.6, 16.3, 14.3, 13.1,,8.8,,8.5
1955,,4.8,,4.1,,7.5, 13.2, 12.6, 15.4, 20.7, 20.4, 16.8, 11.9,,9.9,,7.9
1956,,5.5,,4.8,,9.6, 11.1, 14.7, 15.7, 17.5, 15.6, 15.6, 12.2,,9.1,,8.1
1957,,7.9,,7.3, 11.0, 11.8, 14.0, 18.7, 16.9, 17.0, 14.4, 12.4,,9.0,,7.4,
1958,,6.3,,7.4,,5.9, 10.7, 13.6, 15.6, 18.0, 17.1, 16.8, 12.9,,9.8,,6.8
1959,,4.7,,8.5, 10.1, 11.6, 16.6, 17.9, 18.7, 19.1, 18.0, 14.7,,9.2,,7.8,
1960,,7.0,,6.4,,8.6, 12.5, 16.5, 18.6, 17.2, 17.3, 15.5, 12.5,,9.2,,5.7
1961,,6.6,,9.6, 11.7, 11.8, 14.0, 16.4, 16.2, 17.0, 16.3, 12.4,,8.5,,5.4,
1962,,7.0,,7.6,,6.4, 11.5, 13.5, 16.2, 16.7, 16.5, 14.2, 13.1,,8.3,,6.8
1963,,2.3,,3.5,,9.5, 11.0, 12.9, 17.3, 17.2, 16.1, 15.2, 13.1,,9.5,,5.9
1964,,7.4,,7.0,,7.5, 11.5, 15.4, 15.7, 17.4, 17.3, 16.2, 11.7, 10.0,,6.6,
1965,,5.4,,6.4,,8.1, 11.2, 13.9, 16.8, 16.0, 16.6, 14.2, 13.0,,6.5,,7.0
1966,,5.6,,6.7,,9.8,,8.8, 14.2, 17.1, 17.2, 16.8, 16.3, 11.9,,7.7,
1967,,7.2,,7.6,,8.6, 11.3, 12.2, 17.0, 17.7, 17.1, 15.6, 11.9,,8.7,,7.0
1968,,7.3,,5.1,,9.0, 11.1, 12.2, 17.7, 17.4, 18.7, 15.8, 14.2,,8.8,,6.4
1969,,6.8,,3.6,,6.3, 11.0, 13.4, 17.2, 18.6, 17.9, 15.9, 15.1,,7.1,,6.6
1970,,6.2,,5.4,,7.3,,9.7, 14.9, 18.9, 16.4, 18.4, 15.8, 12.6,,9.1,
1971,,7.4,,7.8,,8.7, 11.1, 14.2, 15.1, 18.8, 17.1, 17.6, 14.1,,9.6,,9.0
1972,,5.9,,6.9,,8.8, 11.4, 12.6, 14.1, 18.1, 16.4, 15.4, 13.2,,8.3,,8.4
1973,,7.3,,6.7,,9.5, 10.2, 13.5, 17.5, 17.7, 18.2, 16.3, 12.0,,8.8,,7.8
1974,,8.4,,7.8,,8.5, 12.8, 13.3, 16.3, 16.6, 17.5, 13.8, 10.5,,8.4,,9.4
1975,,8.2,,7.6,,8.0, 11.3, 13.9, 18.3, 19.5, 20.1, 15.1, 13.0,,9.3,,7.9
1976,,7.7,,7.4,,8.1, 11.7, 13.7, 18.7, 19.2, 20.8, 15.4, 11.8,,8.4,,4.2
1977,,5.2,,6.3,,9.2,,9.8, 14.2, 16.1, 19.1, 18.1, 15.1, 13.7,,7.7,
1978,,5.7,,5.6,,8.7,,9.7, 15.4, 15.7, 16.7, 16.8, 15.9, 13.9, 10.5,,6.3
1979,,3.6,,4.6,,6.8,,9.5, 11.9, 16.4, 17.7, 16.7, 15.3, 13.3,,9.5,
1980,,5.3,,7.7,,7.4, 12.1, 15.1, 15.6, 16.4, 17.8, 16.1, 11.3,,9.0,,8.2
1981,,8.0,,6.6,,9.9, 11.8, 13.9, 15.5, 16.7, 18.5, 16.1,,9.9,,9.9,
1982,,6.4,,7.8,,9.1, 12.3, 14.4, 17.3, 19.1, 17.4, 15.6, 12.4,,8.7,,7.0
1983,,8.2,,5.4,,9.3,,9.5, 12.6, 16.4, 21.4, 20.2, 15.4, 12.7, 10.2,,8.9
1984,,5.3,,7.2,,7.5, 12.3, 14.3, 17.2, 19.2, 19.6, 15.2, 12.9,,8.8,,7.9
1985,,3.8,,6.2,,7.6, 11.3, 13.4, 15.4, 17.4, 15.8, 16.3, 13.1,,7.2,,8.0
1986,,5.9,,3.0,,8.3,,8.7, 12.9, 17.2, 16.8, 15.0, 14.9, 12.8,,9.8,
1987,,5.2,,7.3,,7.5, 12.4, 13.4, 14.5, 18.2, 17.5, 15.3, 11.1,,8.9,,8.2
1988,,6.7,,6.9,,8.8, 11.7, 14.7, 17.9, 16.3, 16.7, 14.9, 12.4,,8.9,,9.6
1989,,9.3,,8.2,,9.5,,9.5, 15.6, 17.2, 21.3, 17.7, 15.6, 13.3,,8.6,
1990,,8.2,,8.2, 10.5, 11.4, 16.0, 15.9, 19.1, 18.5, 15.2, 12.9,,8.9,,6.9,
1991,,5.8,,5.8,,9.9, 10.6, 14.4, 14.9, 19.2, 18.9, 17.5, 11.8,,8.9,,8.2
1992,,7.1,,8.4,,9.5, 10.6, 15.7, 18.4, 18.0, 16.6, 14.4, 10.2,,9.2,,6.5
1993,,8.1,,8.4,,9.1, 11.9, 13.8, 16.7, 16.6, 16.6, 15.1, 10.5,,8.0,,6.7
1994,,7.1,,5.3,,9.2, 10.7, 13.3, 15.4, 18.4, 17.1, 15.0, 12.6, 11.7,,8.5,
1995,,6.9,,8.1,,7.9, 12.1, 14.0, 17.9, 20.0, 22.1, 16.3, 14.6, 10.3,,5.4,
1996,,7.2,,6.5,,7.1, 11.7, 12.4, 17.0, 18.1, 17.6, 16.9, 13.4,,8.2,,6.0
1997,,6.4,,8.8, 10.7, 12.4, 14.9, 15.8, 19.0, 20.1, 16.1, 13.1, 10.6,,8.6,,6.98
1998,,7.4, 10.4, 10.3, 10.2, 15.1, 16.1, 17.0, 17.9, 16.5, 12.7,,9.4,,8.7,,8.72
1999,,7.1,,7.9, 10.0, 12.2, 15.1, 15.9, 19.8, 17.9, 16.8, 13.0,,9.9,,6.9,
2000,,7.6,,8.5, 10.3, 10.2, 15.6, 16.9, 18.5, 19.3, 16.7, 12.3,,8.4,,7.2,
2001,,5.8,,7.4,,7.7, 10.6, 16.4, 16.0, 18.2, 18.4, 16.0, 14.4, 10.6,,7.3,
2002,,9.0,,8.7, 10.6, 12.1, 14.7, 16.3, 17.0, 18.9, 16.9, 12.0, 10.5,,7.1,,8.36
2003,,7.2,,7.3, 11.5, 13.5, 14.0, 17.7, 19.2, 20.1, 16.7, 12.0, 10.4,,8.1,,7.18
2004,,7.5,,8.1,,9.9, 12.0, 15.4, 17.8, 17.5, 18.9, 16.4, 11.7, 10.2,,8.8,
2005,,8.6,,7.3, 10.5, 11.7, 13.9, 17.8, 18.7, 18.3, 16.9, 14.0,,9.5,,8.0,
2006,,7.6,,7.8,,8.3, 11.5, 14.5, 18.8, 21.7, 18.1, 17.8, 14.7, 10.1,,8.3,
2007,,8.9,,8.5, 10.0, 15.2, 15.3, 17.4, 17.9, 17.7, 16.1, 14.6, 10.8,,8.8,,8.59
2008,,8.1,,9.3,,9.0, 11.6, 17.2, 17.2, 18.3, 17.8, 15.8, 11.9,,9.2,,7.0
2009,,6.5,,7.5, 10.2, 12.7, 14.6, 18.7, 18.4, 18.0, 16.4, 13.9,,9.7,,5.5,
2010,,4.7,,5.4,,9.3, 13.0, 14.5, 18.9, 18.5, 17.5, 16.4, 13.3,,7.6,,2.8
2011,,6.0,,9.2, 10.3, 15.5, 14.1, 16.0, 17.9, 17.2, 16.2, 13.6, 11.7,,7.7,,5.91
2012,,8.1,,8.8, 12.0, 10.6, 15.0, 15.5, 17.2, 18.9, 15.4, 11.6,,8.5,,7.2,
2013,,6.8,,7.0,,5.5, 10.5, 13.5, 17.5, 21.8, 18.7, 16.3, 13.9,,8.9,,8.7
2014,,7.2,,7.6,,9.9, 13.8, 14.9, 17.9, 20.1, 17.1, 17.8, 13.8, 10.2,,7.4,
2015,,6.7,,7.0,,9.5, 12.8, 12.8, 16.7, 17.0, 17.6, 15.5, 13.7, 11.1,,9.9,
2016,,7.6,,7.3,,9.7, 10.3, 16.0, 18.2, 18.4, 18.6, 17.1, 13.3,,8.3,,9.3
2017,,7.8,,8.3, 11.0, 11.7, 17.1, 17.6, 18.6, 17.9, 15.5, 13.9,,8.7,,7.4,
2018,,6.6,,6.1,,7.3, 11.6, 16.6, 20.1, 20.1, 17.9, 15.2, 12.5, 10.1,,8.9,
2019,,7.1, 10.1, 10.0, 12.2, 14.1, 16.6, 19.3, 18.9, 16.5, 12.0,,8.3,,8.0,,8.65
2020,,8.2,,7.6,,9.3, 13.9, 15.9, 17.3, 17.0, 18.6, 16.5, 12.3, 10.4,,7.0,
2021,,5.8,,7.8, 10.1, 11.3, 13.8, 17.8, 21.2, 18.7, 17.8, 14.2, 10.4,,8.6,,6.80
