year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1934,,7.0,,7.0,,8.3, 11.4, 15.7, 19.4, 23.0, 19.5, 18.7, 13.3,,8.4,,9.6
1935,,6.6,,8.2,,9.7, 11.4, 14.4, 18.8, 21.8, 21.5, 17.2, 12.7,,9.3,,5.2
1936,,6.0,,5.1,,9.6,,9.9, 15.5, 18.6, 18.5, 20.2, 17.6, 12.9,,8.5,
1937,,7.4,,7.8,,6.4, 12.1, 15.9, 18.2, 19.5, 21.3, 17.4, 13.6,,8.2,,5.2
1938,,8.0,,7.3, 13.0, 12.0, 14.6, 18.2, 18.7, 19.7, 17.4, 13.5, 11.6,,6.4,,6.84
1939,,6.4,,8.2,,8.6, 12.5, 15.4, 18.6, 18.7, 20.3, 17.8, 11.7, 10.9,,5.4,
1940,,1.9,,4.7,,9.4, 12.1, 17.2, 21.5, 19.0, 19.9, 17.3, 12.8,,9.5,,6.3
1941,,2.5,,5.9,,8.4,,9.8, 13.1, 19.3, 21.8, 18.3, 18.2, 13.6,,9.2,
1942,,3.5,,2.8,,8.2, 13.1, 15.3, 19.2, 19.3, 20.1, 17.5, 13.8,,8.1,,8.8
1943,,7.1,,8.7, 10.6, 14.6, 16.5, 18.3, 20.6, 19.6, 17.0, 14.2,,8.9,,6.1,
1944,,8.4,,5.8,,8.9, 13.9, 16.0, 17.2, 19.6, 21.3, 16.3, 12.1,,9.0,,6.1
1945,,3.0,,9.7, 11.7, 14.4, 16.3, 18.2, 20.4, 19.7, 17.5, 15.2,,9.6,,7.5,
1946,,5.6,,8.2,,8.7, 14.3, 14.5, 16.7, 20.1, 18.1, 16.9, 12.5, 10.3,,5.8,
1947,,4.3, -0.0,,6.3, 12.0, 17.4, 19.4, 20.5, 23.8, 19.1, 14.7,,9.9,,7.3,
1948,,7.6,,7.0, 12.5, 13.2, 16.1, 17.1, 19.3, 18.4, 17.2, 13.4, 10.0,,8.1,,7.29
1949,,7.8,,8.9,,8.3, 13.8, 15.3, 19.7, 22.0, 21.3, 20.2, 15.1,,9.2,,8.1
1950,,6.4,,8.3, 11.1, 11.2, 14.9, 20.5, 19.7, 19.4, 16.1, 12.8,,8.3,,3.3,
1951,,6.1,,6.1,,7.0, 10.6, 13.4, 18.0, 20.5, 18.4, 17.5, 13.3, 10.7,,8.1,
1952,,5.2,,6.2,,9.2, 13.6, 17.2, 18.4, 20.6, 19.8, 14.5, 12.1,,6.7,,5.6
1953,,5.5,,6.8, 10.1, 11.2, 16.7, 17.7, 19.0, 20.1, 17.5, 13.4, 10.7,,9.0,,5.95
1954,,5.2,,5.0,,8.8, 11.7, 15.0, 16.6, 17.3, 17.8, 16.3, 14.6,,9.8,,8.7
1955,,4.8,,3.8,,6.6, 13.2, 13.3, 17.3, 22.2, 22.4, 18.2, 13.0,,9.7,,8.4
1956,,6.1,,2.5,,9.5, 10.7, 16.5, 16.7, 19.1, 16.9, 17.4, 12.8,,8.6,,7.8
1957,,7.9,,7.9, 12.1, 12.5, 14.6, 20.3, 19.7, 18.8, 15.6, 14.0,,8.5,,7.1,
1958,,6.0,,7.6,,6.6, 11.0, 14.9, 17.2, 19.4, 19.2, 18.2, 13.6,,8.9,,7.0
1959,,4.6,,7.0, 10.2, 12.9, 17.0, 19.4, 21.7, 21.6, 20.1, 16.3,,9.7,,8.2,
1960,,6.3,,6.6,,8.6, 12.7, 16.8, 20.4, 18.6, 18.7, 16.5, 12.8,,9.8,,6.2
1961,,5.9,,9.2, 12.0, 13.1, 14.9, 18.8, 18.9, 19.2, 18.9, 14.0,,8.8,,5.1,
1962,,7.0,,6.9,,6.2, 11.1, 13.5, 17.9, 18.2, 17.8, 16.0, 13.9,,7.9,,4.9
1963,,0.4,,1.6,,8.8, 11.5, 14.2, 18.4, 18.9, 17.5, 16.6, 13.7, 10.4,,5.0,
1964,,5.4,,6.7,,6.3, 11.8, 17.1, 17.2, 19.8, 19.6, 18.6, 12.4, 10.1,,6.2,
1965,,5.7,,5.3,,8.7, 11.8, 15.0, 18.0, 17.2, 18.8, 15.6, 14.4,,7.2,,7.1
1966,,4.6,,7.5,,9.6, 10.0, 15.1, 19.0, 18.5, 18.5, 17.6, 13.2,,7.9,,7.9
1967,,6.4,,7.9,,9.9, 11.2, 13.7, 18.3, 20.7, 19.4, 16.8, 13.4,,8.3,,6.6
1968,,6.6,,4.4,,9.6, 12.0, 13.4, 18.6, 18.4, 18.8, 17.0, 14.9,,8.5,,5.1
1969,,7.5,,3.2,,6.0, 11.5, 14.5, 18.3, 20.9, 19.7, 17.3, 16.1,,8.1,,5.5
1970,,6.0,,5.7,,6.8,,9.8, 16.8, 20.7, 18.7, 19.8, 18.0, 13.9, 10.3,,6.4
1971,,6.7,,7.4,,7.9, 11.0, 15.9, 15.8, 21.4, 19.1, 18.7, 15.1,,9.2,,8.4
1972,,5.8,,6.4, 10.1, 11.4, 13.9, 15.2, 19.3, 19.0, 15.5, 13.8,,9.0,,8.0,
1973,,6.5,,7.1, 10.1, 10.6, 14.9, 19.3, 19.4, 20.6, 18.0, 12.4,,9.0,,7.6,
1974,,8.4,,7.9,,8.6, 11.9, 14.9, 17.6, 18.4, 19.1, 15.2, 10.3,,9.1,,9.8
1975,,8.9,,7.3,,7.3, 11.5, 13.6, 19.5, 21.3, 23.0, 17.1, 13.2,,9.1,,7.3
1976,,7.6,,6.6,,7.7, 11.6, 15.7, 21.7, 23.2, 22.7, 16.6, 13.1,,8.8,,4.3
1977,,4.9,,7.3,,9.6, 10.5, 14.5, 15.9, 19.7, 18.9, 16.3, 14.6,,8.8,,8.0
1978,,5.5,,4.7,,9.7,,9.4, 15.6, 17.4, 18.1, 18.4, 17.4, 15.0, 11.1,,6.3
1979,,2.8,,3.3,,7.3, 10.9, 13.6, 17.7, 20.1, 18.5, 17.2, 14.4,,9.7,,7.9
1980,,4.7,,8.2,,7.4, 12.6, 15.6, 17.4, 18.1, 19.3, 17.9, 12.1,,8.5,,8.1
