year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1942, -0.3, -0.8,,2.0,,6.1,,7.9, 11.0, 12.7, 13.3, 10.4,,7.5,,3.4,
1943,,1.8,,4.4,,4.9,,7.6,,8.5, 11.6, 12.6, 11.7, 10.1,,8.4,
1944,,3.5,,2.0,,3.5,,7.2,,8.1, 10.7, 13.2, 13.3,,9.3,,6.6
1945, -1.6,,4.2,,6.3,,6.8,,8.5, 11.3, 14.0, 13.0, 11.6,,8.9,,5.5
1946,,1.0,,2.9,,3.4,,7.3,,8.0, 10.7, 13.2, 11.6, 11.0,,6.7,
1947,,1.0, -2.9, -0.7,,5.6,,9.1, 11.8, 13.6, 15.1, 11.2,,8.6,,4.0,
1948,,1.1,,2.6,,5.7,,6.3,,8.1, 10.7, 12.9, 11.7, 10.7,,7.2,
1949,,3.1,,3.6,,3.0,,7.2,,8.6, 11.4, 13.5, 13.3, 12.4,,8.8,
1950,,2.7,,1.5,,5.2,,4.7,,8.2, 12.8, 13.0, 12.6,,9.7,,7.2
1951,,0.9,,0.9,,1.4,,3.7,,6.7, 10.3, 13.2, 11.9, 10.9,,8.2,
1952, -0.8,,1.7,,3.9,,6.9, 10.0, 10.7, 13.3, 12.5,,8.3,,6.4,,1.9
1953,,2.9,,3.3,,4.5,,4.3,,9.7, 11.6, 12.7, 13.0, 11.7,,8.1,
1954,,1.8,,0.4,,2.8,,5.7,,8.7, 10.7, 11.7, 11.8,,9.2,,8.2
1955,,0.2, -1.6,,1.6,,7.2,,7.0, 10.8, 14.7, 14.6, 11.6,,6.6,,5.5
1956,,0.7, -0.5,,3.5,,4.5,,9.4, 10.4, 12.6, 10.3, 11.2,,7.4,,4.6
1957,,3.1,,1.6,,6.1,,6.5,,7.7, 11.7, 12.9, 12.4,,9.2,,8.1
1958,,0.7,,0.9,,0.6,,5.3,,7.4, 10.6, 13.0, 12.7, 12.3,,8.6,
1959, -0.9,,2.2,,4.7,,6.6,,9.6, 11.9, 13.6, 14.3, 11.6,,9.7,,5.2
1960,,1.6,,0.5,,3.5,,7.1,,9.9, 13.0, 12.4, 12.2, 10.4,,8.0,
1961,,1.2,,4.1,,6.5,,6.6,,8.3, 11.2, 12.0, 12.2, 11.6,,8.1,
