year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1935,,6.1,,7.3,,9.0, 10.5, 13.3, 18.3, 20.7, 20.7, 16.1, 11.7,,8.4,,4.2
1936,,4.7,,4.2,,8.6,,9.4, 14.4, 17.8, 18.1, 19.4, 16.8, 12.3,,7.8,
1937,,6.6,,6.6,,5.2, 11.0, 15.2, 17.1, 19.0, 20.1, 16.3, 12.8,,7.6,,4.3
1938,,7.3,,7.0, 12.2, 11.3, 14.1, 17.2, 17.8, 18.7, 16.4, 12.6, 10.6,,5.9,,6.17
1939,,5.3,,7.4,,7.9, 11.6, 14.8, 17.9, 18.4, 19.4, 16.7, 10.9,,9.8,,5.1
1940,,1.2,,3.5,,8.5, 10.8, 16.5, 21.3, 18.1, 18.4, 15.6, 11.7,,8.5,,5.9
1941,,1.7,,4.6,,7.2,,8.7, 12.5, 18.5, 21.1, 17.6, 17.5, 12.8,,8.4,
1942,,2.5,,2.2,,7.0, 12.1, 14.4, 18.0, 18.5, 18.9, 16.3, 12.8,,7.6,,8.0
1943,,5.7,,8.4,,9.9, 13.6, 15.5, 17.6, 19.6, 18.3, 15.8, 13.2,,8.0,,5.8
1944,,7.7,,5.5,,8.2, 12.9, 14.5, 16.2, 18.7, 19.9, 15.2, 11.3,,8.0,,5.4
1945,,2.5,,9.0, 11.3, 13.3, 15.1, 17.7, 20.0, 18.9, 17.0, 14.4,,9.1,,6.6,
1946,,4.9,,7.5,,8.3, 13.4, 13.8, 16.4, 19.3, 17.4, 16.1, 11.5,,9.6,,5.3
1947,,3.7, -0.2,,4.7, 11.1, 16.6, 18.5, 19.6, 22.6, 18.1, 13.9,,9.0,,6.6,
1948,,6.1,,6.3, 11.6, 12.4, 14.9, 16.1, 18.5, 17.3, 16.0, 12.7,,9.1,,7.2,
1949,,7.2,,8.1,,7.3, 13.1, 14.9, 19.0, 20.4, 20.0, 19.1, 13.9,,8.3,,7.4
1950,,5.9,,7.1, 10.5, 10.2, 13.7, 19.8, 19.2, 18.7, 15.3, 12.0,,7.4,,2.6,
1951,,4.9,,5.1,,6.0,,9.6, 12.4, 17.0, 19.3, 17.5, 16.8, 12.7, 10.0,,7.3
1952,,4.1,,5.8,,8.4, 12.9, 16.6, 17.4, 19.3, 18.8, 13.3, 11.1,,6.0,,4.8
1953,,5.6,,6.6, 10.1, 10.1, 16.1, 16.9, 18.4, 19.2, 16.8, 12.5, 10.0,,8.1,,5.64
1954,,4.7,,3.9,,7.6, 11.0, 14.3, 15.8, 16.7, 16.7, 15.5, 13.8,,8.8,,8.0
1955,,4.1,,2.9,,6.0, 12.7, 12.4, 16.2, 21.6, 21.2, 17.4, 12.3,,9.1,,7.2
1956,,4.8,,2.6,,8.5,,9.8, 15.6, 15.8, 18.0, 15.6, 16.7, 12.1,,8.2,
1957,,7.5,,6.9, 11.1, 11.6, 13.8, 19.0, 18.6, 17.6, 14.4, 13.1,,8.2,,6.5,
1958,,5.0,,6.0,,5.4, 10.5, 13.9, 16.2, 18.6, 18.7, 17.6, 13.0,,8.3,,6.1
1959,,3.5,,6.6,,9.4, 12.2, 16.3, 18.5, 20.6, 20.8, 18.7, 15.6,,8.9,,7.3
1960,,5.5,,5.7,,7.4, 12.3, 16.1, 19.9, 17.9, 17.9, 15.8, 12.0,,8.6,,5.5
1961,,4.9,,8.4, 11.3, 12.1, 13.8, 17.6, 17.3, 18.1, 18.0, 13.1,,8.2,,4.0,
1962,,6.3,,6.5,,5.3, 10.3, 13.0, 17.1, 17.0, 16.7, 15.0, 13.0,,7.3,,4.4
1963,,1.0,,1.3,,8.0, 10.6, 13.4, 17.5, 18.2, 16.5, 16.0, 13.0,,9.2,,4.8
1964,,5.4,,6.1,,5.2, 11.4, 16.4, 16.2, 18.5, 18.4, 17.2, 11.7,,9.3,,5.5
1965,,5.0,,5.3,,7.7, 11.1, 14.3, 17.6, 16.2, 17.6, 14.8, 13.5,,6.0,,5.6
1966,,4.0,,6.1,,9.0,,8.2, 14.5, 18.1, 17.7, 17.2, 16.5, 12.0,,7.5,
1967,,5.8,,7.1,,9.0, 10.4, 12.4, 17.6, 19.4, 18.4, 16.0, 12.5,,7.5,,6.0
1968,,6.0,,3.7,,8.9, 11.7, 12.4, 18.1, 17.1, 18.0, 16.1, 14.0,,7.6,,4.5
1969,,6.6,,2.2,,4.4, 10.2, 13.4, 17.5, 19.9, 19.0, 16.5, 15.2,,6.8,,4.9
1970,,4.8,,4.7,,6.3,,9.1, 16.0, 19.9, 17.6, 19.2, 16.9, 13.2,,8.8,
1971,,6.1,,6.9,,7.4, 10.4, 15.0, 14.6, 20.2, 18.0, 17.6, 14.1,,8.2,,8.2
1972,,5.1,,5.5,,8.7, 10.9, 13.5, 14.8, 18.4, 18.0, 14.6, 13.2,,8.1,,7.1
1973,,6.0,,6.7,,9.8,,9.7, 14.1, 18.5, 18.6, 19.1, 16.6, 11.6,,7.8,
1974,,7.6,,7.2,,7.7, 10.7, 14.5, 16.7, 17.6, 18.3, 14.4,,9.6,,8.1,
1975,,8.3,,6.3,,6.9, 10.9, 12.5, 18.5, 20.1, 22.3, 16.0, 12.4,,8.2,,7.3
1976,,7.0,,6.2,,6.7, 10.6, 14.3, 20.2, 22.0, 21.4, 15.5, 12.4,,7.9,,3.3
1977,,4.0,,5.7,,8.9,,9.7, 13.5, 15.5, 18.7, 18.2, 15.5, 13.7,,7.9,
1978,,4.5,,3.7,,9.0,,8.7, 14.9, 16.6, 17.3, 17.3, 16.2, 14.1, 10.4,,4.9
1979,,2.0,,2.6,,6.2,,9.9, 12.7, 17.4, 18.8, 17.6, 16.2, 13.4,,8.8,
1980,,3.8,,6.8,,6.5, 12.1, 14.7, 16.5, 17.4, 18.3, 17.1, 11.1,,8.2,,7.6
1981,,6.4,,5.0,,9.3, 10.3, 14.7, 16.0, 18.3, 19.2, 17.6, 10.5,,9.6,,2.2
1982,,4.8,,6.9,,8.7, 12.2, 15.3, 17.4, 19.4, 18.4, 17.2, 12.1,,9.1,,6.1
1983,,8.1,,3.6,,8.4,,9.1, 12.4, 16.7, 22.3, 20.7, 15.7, 12.6,,9.1,
1984,,4.8,,5.2,,6.4, 11.8, 13.5, 17.2, 20.6, 20.8, 15.4, 13.4,,9.2,,6.9
1985,,3.0,,4.7,,7.2, 10.6, 13.4, 15.3, 18.7, 17.0, 17.2, 13.5,,5.9,,7.4
1986,,4.8,,1.0,,7.5,,8.1, 14.2, 17.7, 18.5, 15.9, 14.9, 13.1,,9.8,
1987,,2.8,,5.9,,6.3, 13.0, 13.0, 14.8, 18.4, 17.9, 16.2, 11.7,,8.1,,7.3
1988,,6.6,,6.7,,8.1, 10.8, 14.7, 17.8, 17.2, 18.2, 15.5, 12.4,,8.0,,9.0
1989,,8.4,,8.1,,9.8,,8.9, 16.3, 18.3, 21.5, 19.5, 17.1, 13.8,,8.5,
1990,,8.2,,8.9, 10.9, 11.7, 16.2, 16.4, 20.1, 21.2, 15.5, 13.6,,8.4,,6.3,
1991,,4.8,,4.2, 10.0, 10.7, 13.6, 14.9, 20.7, 20.5, 17.9, 12.1,,8.5,,7.0,
1992,,5.9,,8.1,,9.3, 11.3, 16.9, 19.5, 18.8, 18.1, 15.4,,9.7,,9.3,
1993,,7.6,,6.9,,9.1, 11.8, 14.0, 17.8, 17.8, 17.4, 14.7, 10.5,,6.2,,6.4
1994,,6.4,,4.5,,9.4, 10.9, 13.0, 17.4, 21.3, 18.3, 14.8, 12.4, 11.1,,8.0,
1995,,6.2,,8.0,,7.6, 11.7, 15.1, 17.2, 22.0, 22.7, 16.3, 15.4,,9.6,,3.9
1996,,5.0,,4.8,,5.6, 11.3, 12.2, 17.8, 19.7, 20.0, 16.1, 13.9,,7.6,,4.7
1997,,4.8,,8.6, 10.9, 12.0, 15.0, 16.4, 20.1, 21.9, 16.5, 12.5, 10.0,,7.6,,5.96
1998,,6.7,,9.9, 10.3, 10.2, 15.9, 16.5, 18.0, 18.5, 16.8, 12.4,,7.9,,7.6,
1999,,7.3,,7.1,,9.5, 12.3, 15.8, 16.9, 20.8, 18.9, 18.9, 13.1,,9.7,,6.3
2000,,7.1,,8.1, 10.0, 10.8, 15.3, 17.6, 17.9, 19.8, 17.2, 12.5,,8.5,,6.8,
2001,,5.1,,6.6,,7.2, 10.2, 16.3, 16.8, 20.0, 19.8, 15.6, 15.4, 10.1,,6.1,
2002,,7.5,,8.8, 10.3, 12.8, 14.9, 17.4, 18.7, 20.0, 17.2, 12.1,,9.7,,6.3,
2003,,6.3,,6.5, 11.3, 13.7, 15.3, 19.5, 20.6, 21.1, 18.2, 12.0, 10.2,,7.0,,6.36
2004,,6.9,,7.4,,9.2, 12.4, 15.8, 18.4, 18.7, 20.1, 17.2, 12.6,,9.5,,7.8
2005,,8.0,,6.3,,9.4, 11.8, 14.6, 18.7, 19.6, 19.6, 17.9, 14.6,,9.0,,6.8
2006,,6.0,,6.2,,6.9, 11.3, 15.2, 19.7, 24.1, 18.8, 19.6, 15.1, 10.5,,7.9,
2007,,8.9,,8.0,,9.8, 14.9, 14.8, 17.8, 18.3, 18.9, 16.8, 13.9,,9.9,,6.9
2008,,8.2,,8.8,,8.5, 10.8, 16.6, 17.4, 19.7, 18.9, 16.2, 12.2,,8.6,,5.7
2009,,5.4,,6.2,,9.9, 13.5, 15.3, 18.3, 19.4, 19.8, 17.0, 13.7, 10.0,,4.8,
2010,,3.1,,4.3,,9.2, 12.8, 14.4, 19.2, 19.8, 18.5, 16.9, 12.7,,7.1,,2.0
2011,,5.6,,8.0,,9.9, 15.6, 15.4, 17.8, 18.9, 18.4, 17.9, 14.7, 11.3,,7.4,
2012,,7.2,,6.7, 12.2, 10.0, 14.8, 16.0, 18.1, 19.6, 16.0, 11.7,,8.7,,6.3,
2013,,5.1,,5.3,,4.5, 10.6, 14.1, 17.4, 22.4, 20.2, 16.6, 14.2,,8.5,,8.6
2014,,7.1,,7.9, 10.5, 13.1, 15.3, 18.5, 21.5, 18.2, 17.9, 14.4, 10.2,,7.2,,7.84
2015,,6.3,,6.4,,9.0, 12.8, 13.6, 17.6, 18.9, 19.4, 16.2, 13.6, 11.1, 11.0,,6.62
2016,,7.2,,7.0,,8.7, 10.4, 15.7, 17.8, 19.7, 19.7, 18.7, 13.3,,7.7,,8.6
2017,,6.1,,7.8, 11.1, 12.3, 16.8, 18.7, 19.4, 18.8, 16.3, 14.4,,8.9,,6.6,
2018,,6.4,,4.9,,6.8, 12.1, 17.5, 19.9, 23.1, 19.9, 16.6, 13.5, 10.0,,8.1,
2019,,5.9, 10.2, 10.3, 12.9, 14.7, 17.4, 21.1, 20.3, 17.1, 11.8,,7.7,,7.5,,8.02
2020,,8.3,,8.0,,9.7, 14.2, 16.8, 18.2, 18.3, 19.7, 16.9, 12.5, 10.6,,6.5,
2021,,4.6,,6.9, 10.0, 10.8, 13.6, 19.1, 21.3, 19.0, 19.0, 14.1, 10.0,,7.4,,5.95
