year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1938,,5.9,,4.8,,8.0,,7.5, 10.1, 13.3, 14.0, 15.2, 13.2, 10.6,,9.2,
1939,,4.8,,5.6,,6.1,,8.3, 11.0, 14.0, 14.2, 15.8, 13.8,,8.5,,8.9
1940,,0.2,,4.0,,6.0,,8.5, 11.9, 15.6, 14.2, 15.4, 12.8,,9.7,,7.3
1941,,1.3,,3.8,,5.3,,6.3,,8.7, 14.0, 15.8, 14.3, 14.1, 10.5,,7.1
1942,,2.6,,0.8,,5.9,,9.0, 10.3, 13.6, 14.7, 15.4, 13.4, 10.3,,5.3,
1943,,6.0,,6.0,,6.7,,9.9, 11.2, 13.3, 15.6, 15.0, 12.5, 10.5,,6.8,
1944,,6.4,,3.7,,5.3,,9.5, 10.7, 13.2, 15.4, 16.3, 12.3,,9.2,,6.8
1945,,1.0,,6.7,,7.2,,9.8, 11.4, 13.3, 15.1, 15.3, 13.9, 11.7,,7.4,
1946,,3.6,,6.3,,5.2,,9.2, 10.4, 11.9, 14.9, 13.8, 13.3, 10.2,,8.3,
1947,,2.7, -1.4,,4.3,,8.0, 11.7, 13.9, 15.3, 18.0, 14.3, 10.5,,7.8,,5.5
1948,,5.7,,4.6,,8.3,,8.4, 11.1, 13.0, 14.8, 14.5, 13.3, 10.2,,8.3,
1949,,5.8,,5.7,,5.6,,9.2, 10.4, 14.5, 16.9, 16.1, 15.7, 12.0,,7.0,
1950,,4.4,,5.8,,7.4,,7.6, 11.2, 15.0, 14.9, 14.5, 12.7,,9.8,,6.1
1951,,4.4,,4.0,,4.5,,6.7,,9.5, 13.3, 15.6, 14.1, 13.7,,9.9,
1952,,3.5,,3.7,,6.7,,8.7, 12.3, 13.3, 15.9, 15.3, 11.0,,9.4,,4.8
1953,,3.4,,4.0,,5.5,,7.4, 11.9, 13.6, 14.8, 15.4, 13.4,,9.9,,8.5
1954,,3.4,,3.3,,6.0,,7.3, 10.6, 12.7, 13.4, 13.8, 12.6, 11.7,,7.4,
1955,,3.5,,1.7,,3.1,,8.6,,9.4, 13.3, 16.9, 17.6, 13.9,,9.3,
1956,,4.5, -0.3,,6.3,,6.8, 11.0, 12.8, 15.0, 13.3, 13.8,,9.6,,6.4,
1957,,5.3,,5.6,,9.1,,8.8, 10.4, 14.6, 15.8, 15.0, 12.7, 10.8,,6.0,
1958,,4.1,,5.7,,4.0,,6.9, 10.5, 12.9, 14.9, 15.0, 14.5, 10.7,,6.8,
1959,,3.1,,4.6,,7.1,,8.9, 12.0, 14.2, 16.0, 16.2, 14.8, 12.4,,7.5,
1960,,4.4,,4.1,,6.6,,8.4, 12.1, 15.0, 14.5, 14.4, 12.8, 10.0,,7.4,
1961,,4.1,,7.0,,7.4,,9.7, 10.6, 13.4, 14.7, 15.0, 14.5, 10.5,,6.4,
1962,,4.8,,4.4,,2.8,,7.3,,9.5, 12.8, 14.4, 13.8, 12.3, 10.2,,5.6
1963, -2.4, -0.2,,5.7,,7.9, 10.0, 14.1, 14.3, 13.9, 12.7, 10.8,,8.4,,2.8,
1964,,3.7,,4.3,,4.7,,7.8, 12.0, 13.2, 15.2, 14.8, 13.9,,8.8,,7.7
1965,,3.7,,2.8,,5.3,,7.7, 10.7, 13.1, 13.6, 14.5, 11.5, 11.0,,5.2,
1966,,3.4,,6.2,,6.4,,7.5, 10.4, 14.2, 14.5, 14.4, 13.7, 10.1,,5.4,
1967,,4.6,,5.3,,6.6,,7.8,,9.8, 13.5, 15.4, 14.8, 13.2, 10.4,,5.7
1968,,4.9,,2.1,,5.9,,7.0,,9.4, 13.9, 14.5, 15.2, 13.4, 12.3,,6.9
1969,,5.8,,1.5,,4.2,,7.5, 10.4, 13.3, 15.5, 15.2, 13.4, 12.5,,5.8,
1970,,4.6,,3.5,,4.0,,6.4, 11.6, 15.2, 14.3, 15.1, 13.9, 10.4,,8.3,
1971,,4.9,,4.5,,4.9,,7.4, 10.9, 12.1, 16.4, 15.2, 14.4, 11.5,,6.3,
1972,,4.1,,4.6,,6.6,,7.9,,9.5, 10.6, 14.8, 14.4, 11.5, 10.3,,6.4
1973,,4.7,,4.5,,5.8,,6.9, 10.7, 13.8, 14.8, 16.1, 13.9,,9.4,,7.1
1974,,6.2,,5.4,,5.5,,8.0, 10.0, 13.1, 14.2, 14.2, 11.4,,7.8,,7.0
1975,,6.7,,5.1,,4.9,,7.8, 10.0, 14.3, 16.5, 17.1, 12.7, 10.0,,6.8,
1976,,5.6,,4.2,,4.8,,7.5, 10.9, 15.7, 17.1, 17.1, 12.7, 10.0,,6.5,
1977,,3.2,,5.7,,6.9,,6.8, 10.2, 11.8, 15.5, 14.8, 12.5, 11.6,,6.3,
1978,,3.9,,2.8,,6.3,,6.1, 11.1, 12.9, 14.0, 14.3, 13.4, 11.7,,8.5,
1979,,0.8,,1.6,,4.5,,7.3,,8.7, 12.9, 15.3, 14.0, 12.7, 11.1,,7.1
