year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1980,,5.1,,8.7,,8.2, 12.8, 15.6, 19.2, 19.1, 21.1, 19.6, 13.2,,8.8,,7.9
1981,,7.0,,5.9, 10.9, 11.3, 15.8, 17.9, 20.6, 21.6, 19.8, 12.3, 10.6,,3.0,,6.96
1982,,5.9,,7.4, 10.1, 12.8, 17.1, 20.0, 21.4, 21.3, 19.9, 13.5, 10.6,,7.1,,5.38
1983,,9.3,,4.4, 10.1, 11.4, 14.3, 19.2, 25.1, 22.8, 18.0, 14.5, 10.2,,8.0,,7.03
1984,,6.6,,6.2,,7.7, 12.8, 13.4, 19.2, 21.8, 23.1, 17.5, 15.3, 11.2,,8.0,
1985,,3.3,,4.7,,8.3, 12.8, 14.9, 17.1, 21.5, 19.8, 19.7, 15.4,,7.1,,8.9
1986,,6.1,,0.8,,9.0,,9.9, 16.3, 19.9, 21.5, 18.9, 16.7, 15.3, 10.9,,8.7
1987,,2.7,,6.7,,7.2, 14.8, 14.5, 17.4, 20.4, 20.5, 18.8, 14.2,,9.1,,8.1
1988,,7.9,,7.7,,9.5, 12.3, 16.5, 17.9, 19.7, 21.2, 17.9, 14.4,,8.9,,9.1
1989,,8.6,,9.2, 11.8, 10.3, 18.9, 20.2, 23.8, 23.1, 19.9, 16.0, 10.0,,8.1,,8.96
1990,,9.3, 10.9, 12.7, 13.4, 18.4, 18.7, 22.9, 24.9, 18.3, 16.0,,9.7,,6.9,,9.35
1991,,6.3,,4.4, 11.7, 12.3, 14.5, 16.9, 22.7, 23.5, 20.2, 13.8,,9.6,,7.3,
1992,,6.3,,8.7, 10.7, 13.1, 19.2, 21.1, 21.7, 21.2, 18.2, 11.6, 10.7,,6.6,,7.41
1993,,9.1,,6.4, 10.6, 13.6, 16.6, 20.2, 20.6, 20.3, 16.7, 12.3,,7.8,,8.2,
1994,,8.1,,6.3, 11.6, 12.4, 15.0, 20.1, 24.6, 21.7, 16.9, 14.0, 12.5,,9.5,,7.56
1995,,7.6,,9.5,,9.8, 13.6, 17.4, 18.3, 24.9, 24.8, 18.0, 17.4, 10.7,,4.5,
1996,,5.5,,5.4,,6.7, 13.4, 13.8, 20.9, 22.5, 22.0, 17.8, 15.4,,9.2,,5.2
1997,,4.5,,9.9, 12.5, 13.5, 17.2, 18.6, 22.0, 25.3, 19.5, 14.7, 11.4,,8.3,,6.41
1998,,8.0, 11.0, 11.4, 12.0, 17.9, 19.2, 20.7, 22.0, 19.1, 13.9,,8.5,,8.4,,9.04
1999,,8.7,,8.0, 11.3, 14.0, 18.1, 19.1, 23.5, 21.7, 20.9, 14.8, 10.5,,7.4,,8.38
2000,,7.9,,9.5, 11.1, 12.5, 16.9, 20.2, 19.4, 22.7, 19.8, 14.0, 10.3,,8.0,,8.27
2001,,6.2,,8.0,,8.7, 11.9, 17.6, 19.4, 22.6, 22.5, 17.3, 17.2, 10.6,,6.6,
2002,,8.4, 10.5, 11.7, 14.4, 16.5, 20.0, 21.6, 22.7, 19.3, 14.1, 11.5,,7.8,,8.45, 14.19
2003,,7.0,,7.4, 12.2, 14.6, 17.5, 21.9, 23.1, 24.4, 20.9, 13.6, 11.6,,7.9,,7.44
