year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1934, 22.1, 12.9, 19.0, 22.9, 19.0, 10.9, 17.8, 21.3, 20.8, 25.7, 15.2, 20.3,,45.5,,60.9,
1935, 18.6, 19.8, 16.0, 16.0,,7.7, 18.2, 14.9, 16.6, 22.5, 26.1, 18.1, 18.7,,58.7,,39.6
1936, 21.7, 15.8, 13.3, 15.3, 11.6, 11.0, 21.7, 16.5, 14.2, 19.1, 17.3, 24.4,,56.2,,40.3,
1937, 23.4, 22.0, 16.6, 10.0, 11.1, 15.5, 15.6, 12.6, 17.9, 14.4, 14.6, 15.0,,69.7,,37.7,
1938, 25.2, 14.4, 22.2, 10.0, 16.9, 20.6, 21.2, 15.4, 17.4, 25.9, 24.4, 18.0,,54.5,,49.1,
1939, 21.2, 20.7, 20.6, 14.1,,9.1, 13.1, 21.4, 13.1, 12.2, 15.2, 25.9, 17.9,,59.9,,43.7
1940, 11.6, 10.3, 21.1, 14.8, 14.0,,9.8, 24.7, 18.3, 18.8, 17.4, 25.0, 20.9,,39.9,,49.8
1941, 11.7, 19.9, 12.9, 13.4, 12.8,,7.1, 17.5, 23.6, 10.6, 21.5, 19.1, 20.6,,52.5,,39.2
1942, 20.2, 13.9, 11.6, 10.6, 12.9, 11.7, 20.6, 17.5, 20.9, 26.1, 15.0, 23.9,,54.7,,35.2,
1943, 20.9, 21.2, 15.7, 20.8, 17.3, 17.4, 14.8, 22.2, 19.0, 20.6, 23.5, 14.7,,66.0,,53.8,
1944, 25.2, 16.2, 17.4, 14.6, 15.3, 17.3, 11.9, 15.6, 19.9, 22.2, 23.8, 23.4,,56.0,,47.4,
1945, 22.3, 21.5, 16.1, 14.7, 19.7, 19.6, 15.8, 10.7, 16.1, 15.0,,7.1, 22.6,,67.3,,50.4
1946, 17.4, 20.8, 13.3, 15.7,,8.3, 21.1, 22.4, 23.3, 22.6,,4.9, 20.7, 17.3,,60.8,
1947, 14.5,,6.8, 13.8, 22.3, 13.5, 19.2, 12.8,,1.8, 21.8, 15.6, 25.9, 17.5,,38.6,
1948, 21.0, 16.7, 14.0, 15.7, 15.4, 18.1, 16.7, 18.3, 22.5, 21.7, 16.2, 19.4,,55.2,,45.1,
1949, 24.5, 18.4, 14.8, 22.5, 15.7, 11.3, 11.7, 19.5, 12.1, 20.8, 21.4, 25.3,,62.3,,53.0,
