year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1939,,3.5,,4.8,,5.2,,8.0, 10.6, 13.4, 14.7, 15.8, 13.6,,7.5,,7.8
1940, -2.1,,1.5,,5.5,,7.9, 11.9, 15.8, 14.5, 15.0, 12.2,,9.0,,6.1,
1941, -0.3,,2.7,,4.4,,5.9,,8.5, 14.5, 16.9, 14.1, 13.9,,9.8,,5.8
1942,,0.2, -0.5,,4.3,,8.5, 10.5, 14.0, 14.9, 15.9, 13.1,,9.9,,4.6,
1943,,4.2,,5.4,,6.1, 10.1, 11.3, 13.8, 15.8, 15.4, 12.6,,9.9,,5.6,
1944,,5.3,,2.8,,4.7,,9.5, 10.7, 12.8, 15.8, 16.4, 11.9,,8.7,,5.7
1945, -0.1,,6.6,,7.5,,9.5, 11.5, 13.9, 16.1, 15.2, 13.5, 11.1,,6.6,,4.4
1946,,2.3,,5.5,,4.6,,9.3,,9.7, 12.4, 15.8, 14.0, 13.3,,9.2,
1947,,1.4, -2.6,,2.9,,8.0, 12.7, 15.0, 16.4, 17.9, 14.4, 10.1,,6.5,,4.6
1948,,4.8,,4.0,,7.7,,8.3, 10.6, 12.9, 15.1, 14.4, 13.4,,9.4,,6.6
1949,,4.8,,5.0,,4.3,,9.5, 10.5, 14.5, 16.9, 16.3, 15.7, 11.1,,5.9,
1950,,3.6,,4.8,,6.9,,6.9, 10.3, 15.6, 15.4, 15.1, 12.4,,9.1,,5.0
1951,,3.2,,3.0,,3.5,,6.3,,9.2, 13.1, 15.7, 14.3, 13.6,,8.9,
1952,,2.2,,2.8,,6.1,,9.0, 12.6, 13.7, 16.2, 15.5, 10.3,,8.4,,3.5
1953,,2.9,,3.7,,5.1,,6.7, 12.1, 13.5, 15.0, 15.6, 13.3,,9.0,,7.8
1954,,2.3,,2.0,,5.2,,7.0, 10.6, 12.8, 13.6, 14.0, 12.2, 11.4,,6.2,
1955,,1.9,,0.6,,2.6,,8.9,,8.9, 13.1, 17.0, 17.5, 13.7,,8.8,
1956,,3.0, -0.9,,5.5,,6.1, 11.2, 12.5, 15.3, 13.0, 13.6,,8.8,,5.4,
1957,,4.8,,4.5,,8.5,,8.1,,9.7, 14.6, 15.9, 14.8, 11.9, 10.2,,5.7
1958,,2.8,,4.2,,3.1,,6.8, 10.7, 13.2, 15.4, 15.3, 14.4, 10.1,,5.8,
1959,,1.0,,3.8,,6.6,,8.9, 11.9, 14.6, 16.8, 16.8, 14.4, 11.9,,6.2,
1960,,3.4,,3.3,,5.6,,8.4, 12.2, 15.6, 14.6, 14.4, 12.5,,9.5,,6.5
1961,,2.9,,6.3,,7.7,,9.3, 10.2, 13.9, 14.5, 14.9, 14.5, 10.1,,5.4,
1962,,3.7,,3.9,,2.1,,7.0,,9.5, 13.0, 14.2, 13.8, 12.1,,9.7,
1963, -2.8, -1.6,,5.2,,7.9,,9.9, 14.3, 14.5, 13.6, 12.4, 10.2,,7.3,,2.0
1964,,2.5,,3.8,,3.5,,8.1, 12.6, 13.1, 15.4, 14.9, 13.5,,8.0,,6.9
1965,,2.8,,2.7,,4.6,,7.6, 10.9, 13.9, 13.4, 14.3, 11.8, 10.2,,3.9,
1966,,2.1,,5.0,,5.9,,6.5, 10.5, 14.7, 14.3, 14.2, 13.2,,9.5,,4.8
1967,,3.8,,4.7,,6.6,,7.2,,9.6, 13.7, 16.4, 15.2, 13.0, 10.2,,4.7
1968,,3.8,,1.3,,5.9,,7.6,,9.2, 14.3, 14.4, 15.0, 13.3, 12.0,,5.8
1969,,4.9,,0.1,,2.6,,6.9, 10.6, 13.2, 16.4, 15.7, 13.1, 12.2,,4.7,
1970,,3.1,,2.4,,3.1,,6.2, 12.5, 15.6, 14.7, 15.4, 13.9, 10.0,,7.1,
1971,,3.8,,4.0,,4.6,,7.1, 10.8, 11.8, 16.5, 15.1, 13.7, 10.7,,5.5,
1972,,3.2,,3.7,,5.9,,7.8,,9.9, 11.3, 14.9, 14.5, 11.1,,9.8,
1973,,3.9,,3.9,,5.6,,6.5, 10.8, 14.4, 15.2, 16.0, 13.8,,8.5,,5.4
1974,,5.2,,4.9,,4.9,,7.2, 10.3, 13.1, 14.6, 14.5, 11.4,,7.1,,6.0
1975,,6.1,,3.7,,4.2,,7.9,,9.2, 14.0, 16.8, 18.2, 12.7,,9.3,
1976,,5.1,,3.9,,4.1,,7.4, 11.3, 16.4, 17.8, 16.8, 12.7,,9.8,,5.3
1977,,2.0,,4.3,,6.3,,6.6,,9.8, 11.7, 15.3, 14.7, 12.6, 10.9,,5.7
1978,,2.6,,1.8,,6.2,,5.8, 10.9, 13.0, 14.3, 14.5, 13.5, 11.2,,7.7,
1979, -0.9,,0.5,,4.0,,7.2,,9.4, 13.5, 15.7, 14.4, 12.7, 10.5,,6.1,
1980,,1.6,,5.1,,4.1,,8.2, 10.4, 13.4, 14.0, 15.3, 14.2,,8.3,,5.9
1981,,4.1,,2.3,,7.3,,7.1, 10.8, 12.9, 15.2, 15.8, 14.0,,7.7,,7.0
1982,,2.0,,4.3,,5.5,,8.1, 10.9, 15.0, 16.0, 15.3, 13.7,,9.5,,7.2
1983,,6.0,,1.0,,5.9,,6.2,,9.7, 13.7, 18.9, 16.8, 13.1,,9.8,
1984,,3.0,,2.8,,4.2,,7.5,,9.3, 14.0, 16.2, 17.1, 13.2, 10.5,,7.4
1985,,0.3,,1.6,,4.1,,7.8, 10.2, 11.9, 15.7, 14.2, 14.1, 10.5,,3.4,
1986,,2.8, -1.8,,4.5,,5.3, 10.7, 14.1, 15.4, 13.1, 10.8, 10.2,,7.1,,5.5
1987,,0.3,,3.2,,3.6,,9.8,,9.5, 12.3, 15.4, 15.2, 13.1,,9.0,
