year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1936,,4.2,,4.5,,8.1,,9.6, 14.4, 17.2, 16.8, 17.3, 15.7, 11.7,,7.2,
1937,,6.5,,5.5,,5.1, 10.6, 14.4, 15.4, 17.0, 17.8, 14.5, 11.4,,7.8,,4.1
1938,,6.6,,6.8,,9.8, 10.9, 12.7, 14.7, 16.2, 17.7, 15.3, 11.5,,9.4,,5.9
1939,,4.8,,7.1,,7.9, 10.3, 14.2, 17.4, 16.4, 18.2, 15.9, 10.6,,9.2,,5.3
1940,,1.7,,4.1,,7.3,,9.8, 15.3, 19.7, 16.2, 16.5, 13.7, 11.0,,8.1,
1941,,1.8,,4.6,,6.6,,8.2, 12.7, 16.9, 17.7, 16.0, 16.5, 12.1,,8.3,
1942,,3.6,,3.6,,6.6, 11.9, 13.7, 15.5, 16.5, 16.6, 14.3, 11.2,,7.8,,8.1
1943,,5.5,,7.7,,8.8, 11.0, 13.6, 16.0, 17.8, 15.8, 14.3, 12.1,,8.0,,6.1
1944,,7.5,,6.0,,8.0, 11.4, 12.8, 15.3, 17.6, 18.2, 13.9, 10.7,,7.0,,5.9
1945,,2.6,,7.7,,9.9, 11.4, 13.6, 15.7, 17.9, 18.1, 16.1, 13.1,,9.2,,6.8
1946,,5.1,,6.9,,7.8, 11.6, 14.9, 14.9, 16.5, 16.0, 14.6, 11.0,,8.8,,5.3
1947,,4.2,,0.7,,4.2,,9.2, 14.5, 15.8, 17.5, 21.6, 15.3, 12.5,,8.2,
1948,,4.8,,6.3, 10.4, 10.8, 14.6, 15.3, 17.4, 15.8, 14.2, 11.2,,9.3,,7.1,
1949,,7.0,,7.3,,7.8, 10.7, 13.6, 17.7, 18.2, 17.5, 16.9, 12.6,,8.3,,6.7
1950,,6.0,,5.8,,9.1,,8.8, 14.3, 17.2, 17.2, 16.6, 13.3, 10.6,,6.6,
1951,,4.7,,4.4,,5.5,,8.3, 12.8, 16.3, 16.8, 15.8, 15.1, 12.2,,9.3,
1952,,3.6,,5.8,,7.9, 11.7, 14.9, 14.7, 17.5, 16.4, 12.6, 10.4,,5.8,,5.2
1953,,6.0,,6.6,,8.8,,9.3, 14.8, 17.4, 16.3, 16.9, 15.2, 11.8,,9.5,
1954,,4.9,,4.1,,7.2, 10.6, 13.8, 15.1, 15.0, 15.6, 13.3, 12.0,,8.1,,7.5
1955,,3.8,,3.0,,6.1, 11.9, 12.3, 15.7, 20.6, 19.8, 15.7, 10.9,,9.3,,6.4
1956,,4.6,,3.9,,8.5, 10.2, 13.7, 15.1, 16.7, 14.6, 15.2, 11.1,,8.3,,7.6
1957,,6.9,,5.8,,9.8, 11.3, 13.5, 17.7, 17.3, 16.7, 13.1, 11.6,,8.0,,6.7
1958,,5.1,,5.3,,5.3,,9.9, 12.4, 15.5, 17.6, 16.6, 16.9, 11.9,,8.6,
1959,,3.5,,6.5,,8.8, 10.6, 16.3, 16.4, 17.5, 18.3, 16.9, 14.2,,8.7,,6.8
1960,,5.5,,5.1,,7.7, 11.6, 15.6, 18.3, 16.6, 17.0, 14.8, 11.6,,8.0,,5.1
1961,,5.0,,7.6,,9.4, 10.7, 13.4, 15.1, 15.6, 16.0, 15.5, 11.7,,7.4,,3.8
1962,,5.9,,6.4,,5.1, 10.3, 12.7, 15.5, 16.1, 15.1, 13.4, 12.0,,7.2,,5.3
1963,,1.8,,2.3,,7.7,,9.8, 12.1, 16.8, 16.3, 15.3, 14.2, 11.9,,8.2,
1964,,6.2,,5.9,,6.0, 10.4, 14.4, 15.0, 16.1, 16.1, 15.0, 10.8,,8.7,,5.5
1965,,4.6,,5.7,,6.9, 10.2, 12.9, 15.8, 15.2, 15.9, 13.7, 12.1,,5.6,,5.3
1966,,4.1,,4.9,,8.3,,7.5, 13.1, 16.1, 16.6, 15.8, 14.8, 11.0,,6.8,
1967,,5.7,,6.4,,7.5,,9.8, 11.4, 16.2, 16.0, 16.6, 14.9, 11.0,,7.8,
1968,,5.8,,3.5,,7.6, 10.4, 11.5, 17.0, 16.5, 17.5, 14.9, 12.6,,7.4,,5.1
1969,,5.9,,2.9,,5.1,,9.8, 12.7, 16.6, 17.0, 17.8, 15.1, 13.9,,5.9,
1970,,4.8,,4.2,,6.1,,8.4, 14.0, 18.7, 14.9, 17.6, 14.6, 11.6,,8.0,
1971,,6.1,,6.6,,7.5, 10.5, 13.8, 14.6, 18.0, 16.4, 16.0, 12.7,,7.9,,8.4
1972,,5.0,,5.5,,7.8, 10.4, 12.6, 13.4, 17.5, 15.8, 14.3, 12.7,,7.4,,7.3
1973,,5.7,,5.6,,8.5,,9.2, 12.6, 16.2, 17.2, 17.0, 14.9, 11.0,,7.3,
1974,,7.3,,6.5,,7.3, 12.4, 13.3, 16.0, 15.4, 16.3, 12.8,,9.7,,7.5,
1975,,7.2,,6.3,,6.9,,9.9, 13.1, 17.0, 18.0, 19.6, 13.8, 11.7,,8.0,
1976,,6.7,,6.0,,6.4, 10.5, 12.9, 17.0, 19.4, 20.0, 14.5, 11.3,,7.7,,3.2
1977,,4.1,,4.9,,7.9,,8.6, 13.6, 15.7, 18.6, 17.3, 13.8, 12.9,,6.9,
1978,,4.4,,3.7,,7.4,,8.6, 15.2, 15.7, 16.1, 15.8, 14.3, 12.7,,9.4,
1979,,2.5,,3.1,,5.4,,8.8, 10.9, 16.0, 15.9, 15.8, 14.0, 12.0,,7.8,
1980,,3.8,,6.0,,5.8, 11.5, 15.4, 15.1, 16.1, 16.3, 14.8, 10.0,,7.7,,7.1
1981,,6.3,,5.0,,8.2, 10.9, 14.0, 14.7, 15.9, 17.4, 15.2,,9.0,,8.8,
1982,,4.4,,6.5,,7.8, 11.1, 13.8, 16.5, 18.6, 16.5, 14.2, 11.5,,8.2,,5.9
1983,,7.2,,4.2,,7.5,,8.6, 11.9, 15.4, 19.9, 19.1, 13.8, 11.2,,8.9,
1984,,4.0,,5.4,,6.3, 11.5, 14.3, 15.9, 18.9, 19.2, 13.9, 11.8,,8.3,,7.1
1985,,2.9,,5.0,,6.4,,9.8, 13.3, 14.7, 16.2, 14.8, 14.2, 12.2,,5.8,
1986,,4.5,,2.0,,6.9,,7.9, 11.9, 16.9, 15.8, 15.0, 13.6, 11.6,,9.0,
1987,,3.2,,5.7,,5.9, 11.3, 12.8, 14.2, 17.3, 16.4, 14.3, 10.3,,7.7,,6.9
1988,,5.7,,6.0,,7.2, 10.2, 14.4, 17.6, 15.5, 16.0, 14.0, 11.3,,7.9,,8.8
1989,,8.4,,6.9,,7.9,,8.6, 14.5, 16.2, 19.9, 16.2, 14.6, 12.3,,7.7,
1990,,7.3,,7.1,,8.9, 10.2, 15.2, 15.3, 17.9, 17.1, 13.8, 11.9,,7.6,,6.2
1991,,4.5,,4.4,,8.9,,9.8, 13.7, 14.1, 18.8, 17.7, 16.0, 11.0,,7.8,
1992,,6.1,,7.0,,8.0,,9.4, 15.7, 18.1, 16.6, 15.6, 13.7,,9.2,,8.1
1993,,6.8,,7.1,,7.9, 10.7, 13.2, 16.0, 15.3, 15.6, 14.3,,9.7,,6.4,
1994,,5.7,,4.0,,7.3,,9.4, 13.2, 14.3, 18.0, 16.4, 13.9, 11.3, 10.4,,7.3
1995,,5.7,,6.4,,5.9, 10.5, 13.3, 17.4, 19.2, 21.0, 15.3, 13.5,,9.2,,3.6
1996,,5.7,,4.9,,6.2, 10.0, 11.5, 15.9, 16.9, 17.8, 16.0, 12.4,,6.8,,4.8
1997,,4.9,,7.3,,9.2, 11.2, 13.9, 15.9, 18.4, 19.7, 15.0, 11.8,,9.5,,7.3
1998,,6.5,,8.9,,8.8,,9.5, 14.6, 15.2, 16.1, 16.4, 15.9, 11.0,,8.0,
1999,,6.1,,6.3,,8.3, 11.2, 14.3, 15.3, 18.4, 17.5, 16.2, 12.1,,9.1,,5.6
2000,,6.9,,7.0,,8.9,,9.7, 15.1, 15.6, 17.8, 17.8, 15.5, 11.4,,7.8,
2001,,4.6,,5.8,,6.7,,9.6, 15.9, 15.0, 17.3, 17.3, 14.8, 13.6,,9.5,
2002,,7.6,,7.4,,9.1, 11.2, 13.8, 15.3, 16.3, 18.2, 16.1, 10.5,,9.0,,5.9
2003,,5.8,,6.3, 10.2, 13.1, 13.1, 17.1, 18.8, 19.3, 15.7, 11.1,,9.8,,6.9,
2004,,6.6,,7.0,,8.6, 11.2, 14.8, 16.2, 16.9, 18.7, 15.4, 11.1,,9.2,,7.9
2005,,7.7,,6.2,,9.2, 10.9, 13.1, 16.8, 17.9, 17.5, 15.8, 12.9,,8.2,,6.8
2006,,6.2,,6.5,,6.5, 10.2, 14.0, 17.5, 20.8, 17.5, 16.9, 13.7,,9.4,,7.6
2007,,8.0,,7.3,,9.1, 13.7, 13.7, 16.8, 17.1, 16.7, 14.6, 13.1,,9.4,,7.1
2008,,6.9,,8.0,,7.6, 10.4, 16.4, 16.0, 18.0, 17.0, 14.7, 11.0,,8.1,,5.8
2009,,5.6,,6.0,,8.7, 12.2, 13.9, 17.8, 18.1, 17.0, 15.2, 12.6,,8.7,,4.2
2010,,3.5,,4.3,,8.0, 11.4, 13.7, 18.1, 17.0, 16.9, 15.5, 12.0,,6.4,,2.3
2011,,5.2,,7.1,,8.4, 14.0, 13.3, 15.1, 18.0, 16.2, 15.3, 12.5, 10.9,,6.8,
2012,,6.4,,7.0, 11.1,,9.8, 14.5, 15.1, 16.4, 17.9, 13.9, 10.4,,7.9,,5.9
2013,,5.4,,5.8,,4.8,,9.2, 12.9, 16.4, 20.4, 17.6, 14.9, 12.7,,7.8,
2014,,6.3,,6.6,,8.8, 12.2, 14.1, 17.4, 19.5, 16.4, 16.9, 12.8,,9.7,,6.7
2015,,5.8,,6.1,,8.0, 11.3, 11.7, 15.2, 16.4, 17.0, 15.2, 12.8,,9.6,,9.1
2016,,6.1,,6.0,,8.5,,9.7, 15.3, 17.5, 16.9, 17.6, 16.2, 12.5,,7.1,
2017,,6.7,,7.1,,9.6, 10.7, 16.1, 16.1, 17.2, 16.6, 14.7, 12.9,,7.6,,6.3
2018,,5.4,,5.1,,5.9, 10.4, 16.0, 19.0, 19.7, 16.6, 14.1, 11.7,,9.3,,7.5
2019,,5.8,,8.8,,8.5, 12.3, 13.5, 16.4, 18.7, 18.0, 15.5, 11.0,,6.9,,7.3
2020,,7.6,,6.5,,8.1, 12.7, 15.0, 17.4, 16.2, 18.0, 15.1, 11.6,,9.8,,6.2
2021,,4.0,,5.7,,8.7, 10.4, 12.7, 17.3, 20.4, 18.2, 16.8, 12.7,,9.5,,6.8
