year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1933,,5.2,,7.3, 12.0, 13.6, 16.7, 20.5, 22.9, 23.4, 20.2, 13.8,,8.4,,3.5,
1934,,7.2,,7.1,,8.9, 12.1, 16.7, 20.3, 23.9, 20.4, 19.6, 14.0,,8.8, 10.2,
1935,,6.9,,8.7, 10.2, 12.1, 15.0, 19.4, 23.0, 22.4, 18.0, 13.5,,9.9,,5.7,
1936,,6.8,,5.6, 10.3, 10.3, 16.3, 19.3, 19.0, 21.0, 18.2, 13.4,,8.9,,8.2,
1937,,7.9,,8.6,,7.1, 12.7, 16.5, 19.1, 20.2, 22.3, 18.3, 14.3,,8.6,,5.6
1938,,8.4,,7.6, 13.9, 12.6, 15.1, 19.2, 19.6, 20.7, 18.2, 14.1, 12.2,,6.7,,7.22
1939,,7.0,,8.8,,9.1, 13.1, 16.0, 19.1, 19.3, 21.0, 18.7, 12.2, 11.6,,5.5,
1940,,2.2,,5.2, 10.0, 12.9, 17.9, 21.9, 19.8, 21.0, 18.5, 13.5, 10.1,,6.5,,4.30
1941,,2.9,,6.6,,9.1, 10.5, 13.6, 20.0, 22.7, 19.0, 18.7, 14.2,,9.6,,8.2
1942,,3.8,,2.9,,8.8, 13.6, 16.0, 20.1, 20.1, 21.1, 18.4, 14.5,,8.4,,9.1
1943,,7.8,,9.1, 11.2, 15.5, 17.4, 19.0, 21.5, 20.7, 17.9, 14.9,,9.4,,6.3,
1944,,8.9,,6.1,,9.5, 14.6, 17.0, 18.1, 20.3, 22.3, 17.0, 12.7,,9.5,,6.3
1945,,3.2, 10.3, 12.2, 15.1, 17.2, 18.9, 21.2, 20.4, 17.9, 15.8, 10.0,,7.9,,6.49, 14.84
1946,,5.9,,8.8,,9.0, 15.1, 15.0, 17.3, 21.0, 18.9, 17.6, 13.2, 10.8,,6.0,
1947,,4.6,,0.2,,7.2, 12.8, 18.1, 20.4, 21.5, 24.7, 20.1, 15.3, 10.5,,7.7,
1948,,8.4,,7.4, 13.1, 14.0, 16.8, 17.9, 20.0, 19.3, 18.2, 14.0, 10.5,,8.6,,7.89
1949,,8.2,,9.5,,8.8, 14.7, 15.8, 20.3, 23.1, 22.3, 21.1, 15.9,,9.6,,8.6
1950,,6.6,,9.0, 11.5, 11.9, 15.6, 21.3, 20.3, 20.2, 16.9, 13.4,,8.9,,3.6,
1951,,6.7,,6.7,,7.7, 11.4, 14.0, 18.7, 21.4, 19.2, 18.1, 13.8, 11.2,,8.6,
1952,,5.8,,6.5,,9.7, 14.2, 17.9, 19.4, 21.6, 20.7, 15.4, 12.7,,7.0,,6.0
1953,,5.5,,7.0, 10.3, 11.9, 17.2, 18.3, 19.8, 21.0, 18.2, 13.9, 11.0,,9.4,,6.12
1954,,5.4,,5.6,,9.4, 12.2, 15.6, 17.3, 18.0, 18.7, 17.1, 15.3, 10.5,,9.2,
1955,,5.2,,4.3,,7.0, 13.7, 14.0, 18.2, 22.6, 23.1, 19.0, 13.5, 10.1,,9.1,
1956,,6.7,,2.5, 10.1, 11.2, 17.4, 17.3, 19.9, 17.9, 18.0, 13.3,,8.8,,8.2,
1957,,8.2,,8.6, 12.7, 13.0, 15.1, 21.2, 20.7, 19.7, 16.5, 14.7,,8.8,,7.3,
1958,,6.5,,8.5,,7.2, 11.5, 15.7, 17.9, 20.1, 19.9, 18.8, 14.1,,9.2,,7.5
1959,,5.1,,7.1, 10.8, 13.5, 17.4, 20.2, 22.8, 22.4, 21.1, 16.9, 10.2,,8.7,,6.55
1960,,6.6,,7.1,,9.2, 13.2, 17.2, 20.8, 19.2, 19.4, 17.1, 13.4, 10.5,,6.6,
1961,,6.4,,9.7, 12.7, 13.8, 15.6, 19.8, 20.1, 20.2, 19.5, 14.7,,9.2,,5.8,
1962,,7.3,,7.2,,6.7, 11.6, 13.9, 18.6, 19.0, 18.7, 16.8, 14.5,,8.3,,5.1
1963,,0.1,,1.8,,9.3, 12.2, 14.8, 19.0, 19.6, 18.3, 17.2, 14.1, 11.1,,5.1,
1964,,5.3,,7.0,,6.8, 12.1, 17.7, 18.0, 20.9, 20.6, 19.6, 12.8, 10.5,,6.6,
1965,,6.0,,5.5,,9.4, 12.3, 15.6, 18.5, 18.0, 19.6, 16.3, 15.0,,7.9,,7.8
1966,,4.9,,8.4, 10.2, 11.0, 15.7, 19.9, 19.2, 19.4, 18.4, 13.9,,8.2,,8.6,
1967,,6.8,,8.4, 10.7, 11.7, 14.6, 18.9, 21.7, 20.2, 17.5, 14.1,,8.8,,6.8,
1968,,6.9,,4.8, 10.2, 12.5, 14.2, 19.2, 19.3, 19.3, 17.7, 15.5,,9.0,,5.3,
1969,,8.1,,3.8,,6.8, 12.4, 15.4, 18.8, 21.9, 20.3, 17.9, 16.7,,8.9,,5.8
1970,,6.5,,6.3,,7.2, 10.4, 17.6, 21.4, 19.6, 20.5, 18.9, 14.6, 11.0,,6.6,
1971,,7.0,,7.8,,8.3, 11.4, 16.5, 16.5, 22.2, 20.0, 19.4, 15.8,,9.7,,8.6
1972,,6.2,,7.0, 11.0, 11.9, 14.4, 15.8, 20.0, 19.9, 16.1, 14.2,,9.5,,8.5,
1973,,6.8,,7.4, 10.5, 11.3, 15.5, 20.0, 20.1, 21.8, 19.0, 13.0,,9.6,,8.1,
1974,,8.9,,8.4,,9.1, 12.5, 15.4, 18.3, 19.2, 19.9, 16.0, 10.7,,9.7, 10.2,
1975,,9.4,,7.9,,7.6, 12.1, 14.1, 20.3, 22.2, 23.8, 18.0, 13.7,,9.6,,7.3
1976,,8.0,,6.9,,8.4, 12.4, 16.7, 23.0, 24.3, 23.5, 17.4, 13.7,,9.3,,4.8
1977,,5.4,,8.3, 10.2, 11.1, 15.1, 16.3, 20.4, 19.4, 17.0, 15.2,,9.4,,8.5,
1978,,6.0,,5.2, 10.3,,9.8, 15.9, 18.1, 18.8, 19.2, 18.4, 15.6, 11.5,,7.0,
1979,,3.1,,3.7,,8.0, 11.6, 14.4, 18.1, 21.1, 19.3, 18.0, 15.1, 10.1,,8.5,
1980,,5.2,,8.9,,8.1, 13.0, 16.0, 18.2, 18.6, 20.3, 18.7, 12.8,,8.7,,8.3
1981,,7.5,,6.1, 10.7, 11.6, 15.1, 17.3, 20.1, 21.4, 19.1, 12.0, 10.7,,3.8,,7.33
1982,,6.0,,7.7,,9.9, 13.1, 16.8, 19.9, 21.1, 20.3, 19.2, 13.4, 10.7,,7.5,
1983,,9.3,,4.5,,9.8, 11.1, 14.0, 18.9, 25.2, 22.8, 17.6, 14.1, 10.3,,8.5,
1984,,7.0,,6.5,,7.8, 13.3, 14.0, 19.5, 22.2, 22.6, 17.4, 14.8, 10.9,,8.3,
1985,,3.6,,5.3,,8.4, 12.5, 15.1, 17.0, 20.8, 18.7, 19.0, 14.6,,7.3,,9.0
