year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1934,,6.9,,6.9,,8.3, 11.4, 16.0, 19.8, 23.9, 19.7, 19.0, 13.2,,8.3,,9.5
1935,,6.5,,8.2,,9.9, 11.7, 14.5, 19.3, 22.5, 22.2, 17.2, 12.7,,9.2,,4.8
1936,,5.6,,4.6,,9.7,,9.8, 15.6, 18.7, 18.5, 20.5, 17.6, 12.9,,8.2,
1937,,7.3,,7.6,,6.1, 12.2, 16.1, 18.2, 19.8, 21.7, 17.5, 13.4,,7.7,,4.9
1938,,8.0,,7.3, 13.5, 12.2, 15.0, 18.5, 19.0, 19.8, 17.4, 13.3, 11.7,,6.3,,6.67
1939,,6.0,,8.1,,8.5, 12.6, 15.6, 18.7, 18.9, 20.5, 17.7, 11.3, 10.8,,5.1,
1940,,1.2,,4.1,,9.6, 12.3, 17.6, 22.0, 19.3, 20.2, 17.3, 12.6,,9.1,,6.1
1941,,1.8,,5.8,,8.4,,9.7, 13.2, 19.8, 22.4, 18.4, 18.2, 13.5,,8.9,
1942,,2.9,,2.4,,8.0, 13.3, 15.7, 19.7, 19.6, 20.3, 17.5, 13.7,,7.8,,8.7
1943,,6.8,,8.7, 10.7, 14.9, 16.9, 18.6, 21.3, 19.9, 17.0, 14.0,,8.6,,5.8,
1944,,8.3,,5.6,,9.0, 14.2, 16.2, 17.3, 19.9, 21.4, 16.4, 11.9,,8.7,,5.7
1945,,2.6,,9.9, 12.0, 14.7, 16.5, 18.5, 20.7, 20.0, 17.3, 15.0,,9.2,,7.1,
1946,,5.2,,8.2,,8.8, 14.6, 14.4, 16.9, 20.5, 18.3, 17.0, 12.3, 10.2,,5.5,
1947,,3.9, -0.6,,6.1, 12.1, 18.0, 19.9, 20.8, 24.3, 19.2, 14.6,,9.7,,7.1,
1948,,7.5,,6.8, 12.8, 13.4, 16.3, 17.2, 19.6, 18.4, 17.3, 13.2,,9.6,,7.8,
1949,,7.6,,8.9,,8.0, 14.1, 15.7, 20.3, 22.4, 21.6, 20.3, 14.8,,8.8,,7.9
1950,,6.1,,8.1, 11.1, 11.1, 14.8, 20.9, 19.9, 19.6, 16.1, 12.7,,7.9,,2.9,
1951,,5.7,,5.8,,6.7, 10.7, 13.4, 18.2, 20.7, 18.5, 17.6, 13.0, 10.5,,7.9,
1952,,5.0,,6.1,,9.3, 13.9, 17.6, 18.5, 20.8, 20.0, 14.3, 11.8,,6.3,,5.3
1953,,5.4,,6.7, 10.1, 11.1, 17.1, 17.9, 19.3, 20.4, 17.6, 13.0, 10.5,,8.6,,5.75
1954,,4.9,,4.8,,8.6, 11.9, 15.0, 16.7, 17.4, 17.9, 16.5, 14.6,,9.5,,8.6
1955,,4.4,,3.4,,6.5, 13.5, 13.3, 17.5, 22.8, 22.8, 18.4, 13.1,,9.4,,8.2
1956,,5.7,,2.4,,9.7, 10.8, 16.8, 16.7, 19.3, 16.9, 17.4, 12.6,,8.3,,7.4
1957,,7.8,,7.8, 12.3, 12.6, 14.7, 20.8, 19.8, 18.8, 15.5, 13.9,,8.3,,6.7,
1958,,5.8,,7.5,,6.4, 11.2, 15.3, 17.6, 19.7, 19.6, 18.3, 13.4,,8.6,,6.5
1959,,4.0,,6.7, 10.1, 13.1, 17.4, 19.8, 22.3, 22.1, 20.3, 16.6,,9.3,,7.9,
1960,,5.9,,6.3,,8.5, 13.0, 17.1, 21.1, 18.8, 18.8, 16.4, 12.5,,9.6,,5.9
1961,,5.5,,9.2, 12.4, 13.1, 14.9, 19.2, 19.0, 19.4, 19.0, 13.9,,8.5,,4.4,
1962,,6.7,,6.9,,6.2, 11.1, 13.6, 18.3, 18.4, 17.8, 16.0, 13.6,,7.6,,4.3
1963, -0.0,,1.2,,8.8, 11.8, 14.4, 18.9, 19.3, 17.5, 16.8, 13.7, 10.2,,4.7,,1.82
1964,,5.1,,6.6,,6.1, 12.0, 17.6, 17.2, 20.0, 19.8, 18.8, 12.3,,9.9,,5.8
1965,,5.4,,5.2,,8.9, 11.9, 15.3, 18.6, 17.2, 19.1, 15.5, 14.1,,6.8,,6.9
1966,,4.3,,7.4,,9.6,,9.7, 15.3, 19.3, 18.6, 18.7, 17.5, 12.9,,7.6,
1967,,6.3,,7.8, 10.0, 11.0, 13.8, 18.9, 21.3, 19.7, 16.8, 13.3,,7.9,,6.3,
1968,,6.5,,3.9,,9.7, 12.3, 13.6, 19.1, 18.6, 19.0, 17.0, 14.8,,8.1,,4.5
1969,,7.4,,2.6,,5.5, 11.7, 14.7, 18.5, 21.5, 19.8, 17.1, 15.9,,7.8,,5.3
1970,,5.7,,5.5,,6.6, 10.0, 17.5, 21.2, 18.9, 20.0, 18.2, 13.9, 10.1,,6.1,
1971,,6.4,,7.2,,7.9, 11.0, 16.1, 15.6, 21.9, 19.3, 18.8, 15.0,,9.0,,8.3
1972,,5.6,,6.1, 10.1, 11.4, 14.0, 15.3, 19.6, 19.2, 15.3, 13.7,,9.0,,7.6,
1973,,6.3,,7.1, 10.1, 10.6, 15.2, 19.6, 19.6, 20.9, 18.1, 12.2,,8.8,,7.5,
1974,,8.2,,7.8,,8.5, 11.8, 15.1, 17.7, 18.7, 19.4, 15.2, 10.2,,8.9,,9.9
1975,,9.0,,6.7,,7.2, 11.8, 13.6, 20.0, 21.8, 23.8, 17.2, 13.2,,8.9,,7.3
1976,,7.7,,6.5,,7.7, 11.7, 15.9, 22.3, 24.0, 23.1, 16.5, 12.9,,8.5,,3.8
1977,,4.5,,7.0,,9.5, 10.5, 14.6, 16.0, 19.8, 19.0, 16.3, 14.3,,8.6,,7.8
1978,,5.2,,4.6, 10.0,,9.3, 15.9, 17.5, 18.5, 18.5, 17.5, 15.0, 11.0,,5.7,
1979,,2.3,,2.8,,7.1, 11.0, 13.8, 18.1, 20.5, 18.8, 17.4, 14.3,,9.6,,7.7
1980,,4.4,,8.1,,7.3, 12.9, 15.9, 17.6, 18.3, 19.6, 18.1, 11.9,,8.4,,8.0
1981,,7.0,,5.3, 10.1, 11.1, 15.0, 16.8, 19.7, 20.7, 18.6, 11.3, 10.2,,2.6,,6.84
1982,,5.1,,7.3,,9.4, 12.9, 16.5, 19.3, 20.7, 19.5, 18.4, 12.8,,9.8,,6.8
1983,,8.9,,3.7,,9.2, 10.4, 13.5, 18.2, 24.7, 22.2, 16.7, 13.4,,9.6,,8.0
1984,,5.9,,5.7,,7.1, 13.1, 14.2, 18.9, 22.3, 22.5, 16.7, 14.2,,9.9,,7.5
1985,,3.2,,4.7,,8.0, 11.8, 14.5, 16.3, 20.1, 18.0, 18.5, 13.9,,6.5,,8.3
1986,,5.5,,0.7,,8.3,,9.0, 14.9, 19.1, 20.0, 17.0, 15.8, 14.1, 10.5,,8.5
1987,,2.8,,6.4,,6.9, 14.3, 14.1, 16.3, 19.7, 19.5, 17.3, 12.7,,8.4,,7.6
1988,,7.3,,7.4,,9.2, 11.7, 16.0, 18.5, 18.0, 19.2, 16.6, 13.3,,8.6,,9.5
1989,,8.6,,8.9, 10.8,,9.8, 18.1, 19.7, 23.1, 21.4, 18.5, 14.7,,9.0,,6.9
1990,,9.0, 10.0, 11.9, 12.8, 17.9, 17.2, 22.3, 23.2, 17.1, 14.7,,9.0,,6.5,,8.58
1991,,5.4,,4.5, 10.8, 11.5, 14.6, 15.6, 21.7, 21.9, 19.4, 12.7,,9.1,,7.0,
1992,,5.7,,8.5, 10.3, 12.3, 18.5, 20.6, 20.0, 19.2, 16.5, 10.4, 10.1,,5.8,,7.02
1993,,8.5,,6.8, 10.0, 12.6, 15.4, 19.4, 19.2, 18.8, 15.6, 11.0,,6.8,,7.6,
1994,,7.5,,5.4, 10.5, 11.7, 14.1, 18.8, 23.3, 19.9, 15.6, 13.2, 11.9,,8.9,,6.85
1995,,7.2,,9.0,,9.0, 13.0, 16.3, 18.6, 23.8, 24.8, 17.2, 16.2, 10.1,,4.0,
1996,,5.3,,5.1,,6.6, 12.5, 13.1, 19.5, 21.5, 21.2, 17.3, 14.6,,8.5,,4.9
