year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1946, -0.6,,1.8,,0.6,,4.0,,4.8,,7.5, 10.6,,9.2,,8.9,
1947, -0.8, -3.8, -1.5,,3.3,,6.5,,9.8, 11.5, 11.3,,9.0,,6.3,,2.4
1948,,1.2,,1.1,,2.3,,3.2,,4.5,,7.9, 10.0,,9.8,,8.8
1949,,1.0,,0.8,,0.5,,4.7,,4.7,,7.8, 10.8, 10.7, 10.7,,6.9
1950,,1.1,,0.5,,2.3,,2.0,,5.6,,9.6, 10.5, 10.2,,8.0,
1951, -0.2, -0.3, -0.4,,1.5,,4.5,,7.3, 10.5,,9.8,,8.9,,5.2,
1952, -1.4, -0.7,,2.0,,3.4,,6.9,,8.5, 10.9, 10.5,,6.5,,4.8,
1953,,0.6,,1.0,,0.4,,1.6,,6.8,,8.8, 10.3, 10.3,,8.9,
1954, -0.5, -1.8,,1.1,,2.3,,5.9,,8.5,,9.2,,9.6,,7.1,
1955, -0.9, -2.9, -1.4,,3.9,,3.8,,7.7, 10.7, 11.7,,8.7,,4.3,,3.8
1956, -0.5, -3.6,,1.2,,0.8,,5.5,,7.6, 10.7,,8.4,,9.2,,5.1
1957,,1.5,,0.1,,4.2,,3.0,,4.4,,7.8, 11.5, 10.5,,7.8,
1958, -1.2, -0.2, -0.9,,2.1,,5.2,,8.0, 10.4, 10.7,,9.8,,6.1,,2.3
1959, -2.7,,0.9,,2.7,,4.0,,5.8,,8.8, 10.9, 11.2,,8.4,,7.1
1960,,0.3, -0.4,,2.2,,3.6,,6.6,,9.3,,9.8,,9.7,,8.4
1961, -0.2,,2.5,,3.2,,4.7,,5.4,,8.6,,9.7,,9.6,,9.6
1962,,0.2,,0.6, -2.0,,2.4,,5.1,,7.4,,9.2,,9.3,,8.0
1963, -3.7, -4.6,,1.0,,3.4,,4.8,,8.9,,9.2,,9.2,,7.6,
1964, -0.1,,0.7,,0.8,,4.3,,7.1,,8.5, 10.2,,9.8,,8.0,
