year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1901,122.7,107.5,110.1,101.6, 40.9,112.9, 87.0,135.8, 84.6,166.6,125.2,193.1, 534.6, 252.6, 335.7, 376.5,1388.1
1902,156.8, 52.0,164.7, 73.7,111.0, 69.1, 90.0, 97.8,105.3,151.8, 68.5,188.6, 401.8, 349.4, 256.8, 325.6,1329.1
1903,236.6,259.8,243.0,101.1, 79.7, 60.5,148.5,217.5,118.4,258.6,185.4, 80.8, 684.9, 423.8, 426.4, 562.4,1989.8
1904,170.1,123.0, 67.9,220.4,107.2, 80.8, 55.8,154.5,121.7,122.0,132.8,177.3, 373.9, 395.4, 291.1, 376.6,1533.6
1905,170.7,176.5,173.6, 87.8, 77.9, 43.0, 91.8,130.4,142.1,157.5,162.6,134.3, 524.6, 339.4, 265.3, 462.1,1548.3
1906,236.2,166.5,140.9,101.1,135.7, 34.3,138.9,117.5, 82.9,164.9,219.8,177.7, 537.0, 377.7, 290.7, 467.7,1716.5
1907,159.3,165.1,137.4, 85.7, 96.5,159.7, 78.3,166.6, 56.0, 95.0,135.2,144.4, 502.2, 319.7, 404.7, 286.2,1479.4
1908,167.7,167.4,181.3, 82.8, 80.0, 91.3, 64.0,107.3,195.4, 48.5,163.6,164.7, 479.5, 344.1, 262.6, 407.5,1513.9
1909,169.2, 78.0, 77.8, 97.2, 91.8, 49.6,123.1,110.1, 78.8,217.6,160.6,131.4, 411.9, 266.8, 282.8, 457.0,1385.2
1910,185.3,145.0, 99.7,191.0,106.8, 57.9,105.6,160.3, 60.4,101.4,180.9,156.5, 461.7, 397.4, 323.8, 342.8,1550.8
1911,115.6,183.5, 96.8,121.6, 79.4, 86.2,116.8,100.9,121.0, 83.2,207.7,182.9, 455.6, 297.8, 303.9, 411.9,1495.6
1912,108.5,114.5,142.2,135.6, 85.7,110.4, 83.5,155.9, 73.6,158.7,219.3,285.9, 405.9, 363.4, 349.8, 451.6,1673.7
1913, 91.0,115.8,179.7,101.1, 96.0,121.4, 37.7, 51.6, 80.7,128.2,239.4,184.5, 492.6, 376.8, 210.7, 448.3,1427.0
1914,171.5,154.6,118.7,111.9,105.3, 59.2,111.8,110.2,107.7, 53.4,220.2,215.4, 510.6, 335.9, 281.2, 381.3,1539.9
1915,177.7,125.6,117.3,165.4, 34.4, 28.7,129.2, 85.1,125.3, 46.9,135.9,151.7, 518.7, 317.1, 243.0, 308.1,1323.2
1916,261.7,173.5, 70.6,106.3,119.8,104.6, 88.8, 62.6, 62.5,251.5,164.4,131.7, 587.0, 296.6, 256.0, 478.4,1598.0
1917,137.4, 37.7, 97.0,100.1, 62.9,106.1, 53.3,147.1,161.4,278.0,287.7,112.6, 306.8, 260.0, 306.5, 727.1,1581.4
1918,142.8,192.7, 55.4, 51.9, 69.4, 85.0,160.5,162.1,180.3,165.7,165.5,170.8, 448.1, 176.7, 407.6, 511.5,1602.0
1919,111.4, 42.2,126.4,159.6, 29.7,138.3, 47.3,130.4,164.9,113.2,177.6,160.8, 324.4, 315.7, 316.0, 455.7,1401.7
1920,223.7,234.2,149.8, 94.7,118.8, 45.6,107.4, 85.5,116.1, 48.4,178.7,107.9, 618.6, 363.3, 238.5, 343.1,1510.7
1921,258.0, 74.6,183.0, 61.6,110.0, 44.0, 92.7,102.6,110.6,159.8, 70.7,280.7, 440.5, 354.5, 239.3, 341.1,1548.3
1922,141.3,165.8, 91.6,107.2,161.2, 76.0, 99.8,124.7, 75.4, 79.1,125.5,169.0, 587.9, 360.0, 300.5, 280.0,1416.7
1923,251.6, 94.1, 35.1, 99.6,135.5, 86.1,131.6,168.9,163.6,222.5,171.4,158.3, 514.8, 270.2, 386.6, 557.6,1718.4
1924,115.4, 96.1, 52.7, 84.1,111.6,103.0,144.9,152.0,179.7,125.1, 95.1,227.0, 369.7, 248.4, 399.9, 399.8,1486.5
1925,174.5,165.8,113.6,128.7,140.2, 41.5, 83.0, 74.8,132.8,125.6, 61.0,153.0, 567.3, 382.5, 199.3, 319.4,1394.6
1926,173.7, 94.1,178.6, 90.4, 84.4, 72.8, 73.0,116.7,137.7,182.3,149.4,167.3, 420.8, 353.5, 262.5, 469.4,1520.6
1927,241.8, 75.3, 92.3,186.2, 76.3,131.0, 97.8,100.5,179.2,196.0,159.4, 25.5, 484.5, 354.8, 329.3, 534.6,1561.3
1928,308.9,182.6, 97.8, 76.2, 52.7,102.6,105.0,115.2,118.1,181.3,209.1,152.9, 517.1, 226.8, 322.8, 508.5,1702.6
1929, 50.6, 28.4, 33.0, 76.1, 91.1,101.0, 91.0,162.1,139.5,241.2,174.5,233.2, 232.0, 200.1, 354.1, 555.2,1421.7
1930,228.0, 26.2, 89.8, 60.3, 81.3, 93.4, 75.7,177.3,114.3,214.7,200.1,130.4, 487.4, 231.5, 346.4, 529.0,1491.5
1931,198.6,166.7, 39.9, 95.5,119.5,112.5,130.0, 51.1, 57.1,140.4,134.1,185.5, 495.7, 254.9, 293.5, 331.6,1430.9
1932,275.5, 19.2,100.0,157.4, 84.6, 27.5,130.3,110.6,167.3,199.3,193.7,152.2, 480.2, 341.9, 268.4, 560.2,1617.4
1933,167.1,121.4, 63.8,121.2, 46.2, 72.4, 99.8,141.4, 35.1,185.7, 66.6, 35.2, 440.7, 231.2, 313.6, 287.4,1155.9
1934,192.8, 73.6,108.1,174.1,105.7, 60.4,142.7,133.6,141.4,218.2, 76.3,135.9, 301.6, 387.9, 336.7, 435.8,1562.7
1935,145.7,185.9,102.4, 99.1, 44.4,102.1, 88.4,141.7,215.4,277.6,126.6,100.3, 467.4, 245.9, 332.2, 619.6,1629.5
1936,119.8, 73.8, 62.1, 63.3, 47.2, 42.5,149.3,100.3,116.8,184.4,108.9,249.4, 294.0, 172.6, 292.0, 410.1,1317.7
