year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1938,,5.6,,4.7,,8.8,,7.3, 10.3, 14.4, 15.1, 16.0, 13.8, 10.3,,9.1,
1939,,4.5,,5.4,,5.8,,8.5, 11.0, 14.0, 15.2, 16.3, 14.4,,8.4,,8.6
1940, -1.1,,2.5,,5.9,,8.5, 12.3, 16.1, 15.0, 15.7, 13.1,,9.7,,6.8,
1941,,0.7,,3.5,,5.1,,6.5,,8.9, 14.7, 17.3, 14.7, 14.4, 10.3,,6.5
1942,,0.9,,0.0,,5.1,,9.0, 10.9, 14.3, 15.4, 16.4, 13.9, 10.7,,5.1,
1943,,5.1,,5.6,,6.5, 10.6, 12.0, 14.2, 16.3, 16.1, 13.2, 10.8,,6.1,,3.5
1944,,5.8,,3.2,,5.0,,9.8, 11.2, 13.5, 16.2, 17.3, 12.6,,9.3,,6.3
1945,,0.4,,7.0,,7.7, 10.0, 12.2, 14.3, 16.4, 15.8, 14.3, 11.7,,7.2,,5.1
1946,,3.0,,6.0,,5.0,,9.6, 10.4, 12.9, 16.1, 14.6, 13.9, 10.1,,8.0,
1947,,1.8, -2.0,,4.0,,8.5, 13.0, 15.4, 16.9, 18.6, 15.1, 10.6,,7.3,,5.1
1948,,5.6,,4.5,,8.1,,8.9, 11.3, 13.6, 15.5, 15.0, 14.0, 10.0,,7.2,
1949,,5.2,,5.5,,4.9,,9.9, 10.7, 14.7, 17.4, 16.9, 16.5, 11.9,,6.5,
1950,,4.1,,5.7,,7.4,,7.7, 11.0, 16.1, 15.9, 15.7, 13.1,,9.8,,5.9
1951,,4.0,,3.7,,4.4,,6.9,,9.9, 13.6, 16.3, 14.9, 14.2,,9.6,
1952,,3.0,,3.1,,6.5,,9.4, 12.9, 14.4, 16.8, 16.2, 11.1,,9.1,,4.1
1953,,2.9,,3.9,,5.3,,7.5, 12.4, 13.9, 15.4, 16.1, 13.7, 10.0,,8.2,
1954,,2.7,,2.6,,5.9,,7.2, 11.1, 13.4, 14.2, 14.6, 12.9, 12.0,,7.0,
1955,,2.6,,1.4,,3.0,,9.0,,9.7, 13.8, 17.1, 17.8, 14.2,,9.2,
1956,,3.7, -0.8,,6.0,,6.5, 11.7, 13.0, 15.7, 13.7, 14.3,,9.4,,5.8,
1957,,5.2,,5.4,,9.0,,8.6, 10.3, 15.1, 16.6, 15.5, 12.8, 10.9,,6.1,
1958,,3.5,,5.1,,3.7,,7.1, 11.2, 13.6, 15.8, 15.8, 14.9, 10.9,,6.4,
1959,,1.9,,4.0,,7.1,,9.3, 12.1, 14.9, 17.2, 17.3, 15.2, 12.4,,6.8,
1960,,3.9,,4.0,,6.3,,8.7, 12.5, 15.6, 15.1, 14.9, 13.1, 10.3,,7.3,
1961,,3.6,,6.9,,7.8,,9.9, 10.8, 14.4, 15.3, 15.6, 15.1, 10.8,,6.1,
1962,,4.3,,4.1,,2.6,,7.5,,9.8, 13.3, 14.7, 14.5, 12.6, 10.4,,5.3
1963, -2.7, -0.9,,5.7,,8.3, 10.3, 14.5, 14.9, 14.3, 13.0, 10.7,,8.1,,2.3, -0.58
1964,,2.8,,4.2,,4.1,,8.3, 12.9, 13.8, 16.1, 15.6, 14.3,,8.6,,7.5
1965,,3.3,,2.8,,5.3,,7.9, 11.3, 13.9, 14.0, 14.9, 12.2, 10.9,,4.7,
1966,,2.7,,5.9,,6.3,,7.6, 10.9, 15.1, 14.9, 14.8, 13.9, 10.5,,5.3,
1967,,4.2,,5.2,,7.1,,7.7, 10.4, 13.9, 16.8, 15.7, 13.7, 10.9,,5.4,
1968,,4.1,,2.0,,6.3,,7.8,,9.8, 14.5, 15.0, 15.4, 13.9, 12.5,,6.5
1969,,5.6,,1.0,,3.7,,7.6, 11.2, 13.7, 16.8, 16.1, 13.9, 12.7,,5.6,
1970,,3.9,,3.1,,3.6,,6.6, 12.5, 15.9, 15.2, 15.8, 14.5, 10.7,,7.9,
1971,,4.4,,4.4,,4.9,,7.5, 11.3, 12.5, 16.9, 15.9, 14.1, 11.4,,5.9,
1972,,3.7,,4.4,,6.6,,8.2, 10.4, 11.6, 15.4, 15.1, 11.8, 10.5,,6.2,
1973,,4.3,,4.1,,5.9,,7.1, 11.2, 14.8, 15.5, 16.8, 14.5,,9.2,,6.1
1974,,5.9,,5.4,,5.6,,7.9, 10.6, 13.7, 15.1, 15.1, 12.1,,7.5,,6.8
1975,,6.6,,4.6,,4.8,,8.1,,9.9, 14.4, 17.2, 18.3, 13.5,,9.9,
1976,,5.4,,4.2,,4.7,,7.8, 11.9, 17.0, 18.3, 17.3, 13.4, 10.6,,6.1,
1977,,2.8,,5.4,,6.9,,7.1, 10.4, 12.1, 15.8, 15.2, 13.1, 11.6,,6.4,
1978,,3.2,,2.5,,6.5,,6.2, 11.1, 13.6, 14.8, 14.9, 14.0, 11.7,,8.3,
1979, -0.1,,1.2,,4.7,,7.7,,9.9, 13.7, 16.2, 14.9, 13.3, 11.2,,6.6,
1980,,2.2,,5.8,,4.8,,8.5, 10.8, 13.8, 14.4, 16.0, 14.7,,9.0,,6.2
1981,,4.6,,2.8,,8.0,,7.7, 11.1, 13.3, 15.7, 16.4, 14.5,,8.5,,7.5
1982,,2.9,,4.7,,5.9,,8.4, 11.4, 15.5, 16.5, 15.9, 14.5, 10.1,,8.0,
1983,,6.5,,1.8,,6.3,,6.9, 10.2, 14.4, 19.3, 17.4, 13.9, 10.4,,7.5,
1984,,3.9,,3.5,,4.6,,7.8,,9.6, 14.4, 16.4, 17.4, 13.7, 11.1,,8.1
1985,,0.6,,2.2,,4.6,,8.4, 10.8, 12.7, 16.2, 14.7, 14.5, 11.0,,4.1,
1986,,3.6, -1.3,,5.0,,5.8, 10.9, 14.6, 16.0, 13.9, 11.3, 11.0,,7.7,,5.9
1987,,0.6,,3.7,,4.1, 10.0, 10.1, 13.0, 15.9, 15.8, 14.0, 10.0,,6.6,,5.7
1988,,5.4,,4.7,,6.5,,8.0, 11.8, 14.1, 14.8, 15.3, 13.4, 10.8,,5.4,
1989,,5.9,,5.8,,7.6,,6.5, 13.2, 14.5, 18.2, 16.8, 15.0, 11.9,,6.5,
1990,,6.6,,7.5,,8.2,,8.0, 12.6, 13.6, 16.9, 18.3, 13.3, 12.1,,6.9,
1991,,3.5,,1.4,,7.8,,7.8, 10.7, 12.2, 17.0, 17.2, 14.9, 10.0,,6.6,
1992,,3.6,,5.2,,7.3,,8.6, 13.4, 15.5, 16.5, 15.8, 13.5,,7.9,,7.5
1993,,6.0,,4.5,,6.5,,9.4, 11.6, 14.9, 15.4, 14.8, 12.5,,8.6,,4.9
1994,,5.3,,3.5,,7.7,,8.1, 10.7, 14.5, 18.1, 16.3, 12.9, 10.2, 10.1,,6.5
1995,,4.8,,6.6,,5.6,,9.0, 11.6, 14.1, 18.6, 19.1, 13.7, 13.0,,7.7,
1996,,4.3,,2.5,,4.4,,8.4,,9.1, 14.4, 16.5, 16.5, 13.5, 11.5,,5.9
1997,,2.0,,6.5,,8.2,,8.8, 11.6, 14.2, 16.6, 19.1, 14.4, 10.5,,8.5,
1998,,5.2,,6.9,,7.9,,7.9, 13.1, 14.4, 15.6, 16.1, 14.9, 10.7,,5.9,
1999,,5.7,,5.1,,7.3,,9.4, 13.0, 13.8, 17.7, 16.5, 15.8, 10.7,,7.7,
2000,,4.7,,6.2,,7.4,,7.9, 12.2, 15.1, 15.4, 16.9, 15.0, 10.5,,7.0,
