year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1937,,5.8,,4.5,,4.0, 10.0, 13.9, 15.0, 16.5, 17.2, 14.0, 10.9,,7.2,,3.7
1938,,6.1,,6.2,,9.9, 10.3, 12.0, 14.4, 15.8, 17.2, 14.8, 11.0,,8.7,,5.5
1939,,4.0,,6.8,,7.3,,9.6, 13.4, 16.6, 15.7, 17.4, 15.2,,9.8,,8.3
1940,,1.8,,3.9,,6.8,,9.2, 14.8, 18.8, 15.5, 16.0, 13.1, 10.5,,7.4,
1941,,1.4,,3.7,,5.7,,7.5, 11.6, 16.0, 17.1, 15.4, 15.9, 11.2,,7.6,
1942,,3.1,,3.1,,5.9, 11.2, 12.9, 14.7, 16.3, 16.2, 13.7, 10.5,,7.3,,7.5
1943,,4.9,,7.3,,8.3, 10.8, 12.8, 15.4, 16.9, 15.1, 13.8, 11.7,,7.2,,5.6
1944,,6.7,,5.2,,7.1, 11.0, 11.8, 14.5, 16.8, 17.6, 13.3, 10.1,,6.0,,5.1
1945,,1.9,,7.2,,9.7, 10.7, 12.9, 15.3, 17.6, 17.2, 15.4, 12.8,,8.7,,6.4
1946,,4.8,,6.0,,7.2, 11.1, 13.5, 14.6, 16.3, 15.5, 14.2, 10.4,,8.1,,4.8
1947,,3.9,,0.2,,3.4,,9.0, 14.0, 15.3, 17.3, 20.7, 14.8, 12.1,,7.2,
1948,,4.0,,5.7, 10.2, 10.4, 13.6, 14.6, 16.6, 14.9, 13.9, 10.4,,8.9,,6.6,
1949,,6.4,,6.9,,6.8, 10.6, 12.9, 16.4, 17.6, 16.8, 16.2, 12.0,,7.8,,5.7
1950,,5.7,,5.0,,8.7,,8.4, 13.0, 16.6, 16.9, 16.6, 12.9, 10.3,,5.9,
1951,,3.9,,3.8,,4.8,,7.4, 11.7, 15.1, 16.4, 15.3, 14.6, 11.6,,8.6,
1952,,2.8,,5.0,,7.3, 11.2, 14.2, 14.0, 17.0, 15.9, 11.8,,9.7,,5.0,
1953,,5.8,,6.3,,8.8,,8.5, 13.8, 16.1, 15.9, 16.6, 15.0, 11.5,,9.0,
1954,,4.6,,3.6,,6.6, 10.2, 13.0, 14.5, 14.9, 15.0, 12.8, 11.3,,7.4,,6.8
1955,,3.2,,2.0,,5.4, 11.5, 11.5, 15.2, 19.8, 19.1, 15.4, 10.2,,8.7,,5.4
1956,,4.0,,3.4,,7.6,,9.1, 13.4, 14.5, 16.1, 13.9, 14.6, 10.6,,7.9,
1957,,6.5,,5.1,,9.3, 10.7, 12.5, 16.4, 16.0, 15.8, 12.5, 11.3,,7.6,,6.0
1958,,4.5,,4.5,,4.2,,9.2, 11.6, 14.8, 16.7, 16.1, 16.2, 11.7,,8.3,
