year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1949,,3.0,,2.9,,2.4,,5.2,,5.3,,8.8, 11.1, 11.0,,9.8,
1950,,3.1,,0.8,,3.3,,3.2,,5.8,,9.7, 10.4,,9.9,,8.1
1951,,1.0, -0.4,,0.6,,2.2,,4.4,,7.8, 10.7,,9.9,,9.2,
1952, -0.3,,1.0,,3.2,,4.5,,6.9,,8.6, 11.2, 10.5,,6.4,,5.5
1953,,1.8,,2.4,,0.7,,2.0,,7.4,,8.8, 10.3, 10.3, 10.1,,6.3
1954,,1.9,,0.7,,2.6,,3.0,,6.5,,8.5,,9.5,,9.4,
1955,,0.1, -1.8, -0.7,,4.3,,5.2,,8.7, 10.4, 11.8,,9.7,,5.2,
1956,,0.7, -1.3,,3.3,,2.5,,6.6,,7.7, 10.4,,8.5,,9.5,
1957,,1.3,,1.1,,5.4,,3.4,,5.1,,7.9, 10.7, 10.5,,8.1,
1958,,0.8,,1.3,,0.8,,3.4,,4.5,,8.7, 10.6, 10.7, 10.4,,7.1
1959, -1.7,,2.0,,3.5,,4.0,,6.3,,8.8, 10.7, 11.2,,8.1,,8.0
1960,,0.8, -0.6,,3.2,,4.2,,7.2,,9.9,,9.9,,9.2,,8.0
1961,,0.3,,3.7,,4.7,,4.4,,5.7,,8.5,,9.3,,9.4,
1962,,0.5,,1.7, -1.1,,2.2,,4.9,,7.4,,9.3,,9.1,,7.9
1963, -2.8, -2.2,,2.1,,3.7,,5.0,,8.9,,9.2,,9.7,,7.9,
1964,,2.2,,1.6,,1.7,,4.3,,7.2,,8.6, 10.4,,9.7,,8.7
1965, -0.2,,0.3,,1.1,,3.2,,6.6,,8.7,,8.6,,9.4,,7.3
1966,,1.2,,2.4,,3.3,,2.9,,5.6, 10.1,,9.5,,9.0,,9.2
1967,,2.2,,1.9,,2.8,,3.5,,4.5,,7.8, 10.1,,9.7,,8.5
1968,,2.2, -1.7,,1.9,,2.8,,4.1,,8.1,,8.7,,9.2,,8.7
1969,,1.5, -1.9, -0.3,,1.9,,5.5,,7.4, 10.5, 10.8,,8.5,,8.7,
1970,,0.7, -0.8,,0.6,,2.3,,7.5, 10.0,,9.3, 10.1,,8.8,,6.7
1971,,1.8,,2.0,,1.6,,3.0,,5.6,,7.2, 10.0, 10.1,,8.6,
1972,,0.4,,1.0,,1.4,,3.5,,5.3,,6.2,,9.5,,9.0,
1973,,2.8,,1.1,,1.6,,2.8,,5.5,,8.4, 10.5, 10.4,,8.8,
1974,,2.5,,1.7,,1.4,,2.4,,5.8,,7.3,,9.5,,9.3,
1975,,2.5,,1.8,,0.9,,3.7,,4.0,,7.5, 10.7, 11.2,,7.5,
1976,,2.9,,1.7,,1.8,,3.5,,5.7,,9.9, 11.6,,9.6,,8.5
1977, -0.5,,0.6,,3.1,,3.0,,4.2,,6.9, 10.7,,9.2,,7.7,
1978,,0.4, -0.1,,2.2,,2.3,,5.8,,8.1,,9.6, 10.4,,9.5,
1979, -2.8, -0.8,,0.2,,2.7,,3.6,,8.2, 10.3,,9.0,,8.0,,7.1
1980, -0.5,,1.6,,0.8,,3.9,,5.8,,8.5,,9.6, 10.4,,9.9,
1981,,2.2,,0.9,,3.2,,3.2,,6.1,,8.3, 10.2, 10.4,,9.0,
1982,,0.5,,1.7,,1.6,,3.7,,5.2,,9.2, 10.0,,9.8,,8.2
1983,,2.4, -0.1,,3.2,,1.2,,5.3,,8.5, 11.5, 11.4,,8.5,,6.1
1984, -0.7,,1.3,,1.2,,3.2,,3.6,,9.2, 10.3, 10.9,,8.4,,5.4
1985, -2.3,,0.6,,1.1,,4.0,,5.1,,7.0, 10.4,,9.4,,9.4,
1986,,0.1, -1.8,,1.2,,1.0,,5.8,,8.9, 10.4,,7.9,,6.3,
1987, -0.1, -0.1,,1.0,,4.7,,5.4,,7.3, 10.7, 10.3,,7.7,,4.2,
1988,,1.2,,1.3,,2.8,,4.1,,5.7,,9.1, 10.0, 10.0,,8.6,
1989,,3.6,,1.8,,2.0,,1.8,,6.0,,8.2, 11.4, 10.6,,8.3,
1990,,2.5,,2.1,,4.6,,2.9,,6.6,,8.1, 10.5, 11.7,,7.3,
1991,,0.0, -0.8,,3.5,,3.8,,6.4,,7.0, 11.9, 11.2,,8.2,,5.9
1992,,2.1,,2.0,,3.7,,4.1,,7.0,,9.9, 10.3,,9.4,,7.4
1993,,1.9,,3.7,,2.6,,4.7,,5.6,,9.5,,9.9,,8.9,
1994,,1.2,,0.6,,2.9,,2.9,,5.3,,8.3, 10.8,,9.9,,7.8
1995,,0.9,,2.2,,1.1,,4.0,,6.0,,8.7, 11.8, 11.9,,8.5,
1996,,3.6, -0.7,,2.2,,3.9,,3.6,,8.1, 10.3, 10.6,,8.7,,7.3
1997,,1.6,,1.8,,3.8,,4.6,,5.8,,8.2, 10.8, 12.1,,8.6,
1998,,1.8,,4.8,,4.2,,3.2,,7.2,,8.4, 10.4, 10.6,,9.7,
1999,,1.3,,2.4,,2.8,,4.6,,7.4,,7.9, 11.2, 10.7, 10.0,,7.0
2000,,2.0,,2.1,,3.7,,2.6,,5.6,,8.9, 10.2, 10.2,,9.5,
2001,,0.2,,0.2,,0.8,,3.1,,6.8,,8.4, 10.4, 10.3,,9.2,
2002,,3.1,,2.4,,3.0,,4.2,,6.4,,9.3, 10.1, 10.9,,8.9,
2003,,1.3,,1.1,,1.9,,4.5,,6.5,,9.6, 12.0, 11.1,,8.7,
2004,,2.2,,1.1,,2.4,,4.7,,6.3, 10.0, 10.0, 11.7, 10.0,,5.2,
2005,,3.1,,1.6,,4.0,,3.8,,5.5, 10.3, 11.3, 10.7,,9.8,,8.1
2006,,1.9,,1.2,,1.5,,3.3,,6.4,,9.5, 11.6, 11.1, 10.5,,8.2
2007,,3.0,,1.7,,2.2,,5.4,,6.1,,9.5, 10.0, 10.6,,9.0,
2008,,2.3,,1.7,,1.9,,3.4,,7.4,,8.1, 11.1, 11.5,,8.3,
2009,,0.4,,1.9,,2.4,,4.7,,6.3,,8.6, 10.8, 10.9,,8.7,
2010, -1.2, -1.3,,0.5,,3.3,,5.4,,9.7, 11.2,,9.5,,9.3,,5.4
2011, -0.2,,2.4,,1.6,,5.7,,7.2,,7.5,,9.5,,9.5,,9.9
2012,,2.9,,3.7,,4.3,,2.4,,5.8,,8.4,,9.8, 11.3,,8.2
2013,,1.9,,0.8, -0.0,,2.5,,5.7,,8.6, 12.2, 11.3,,9.3,,7.7
2014,,1.7,,1.8,,2.7,,5.5,,7.6,,9.6, 11.3,,9.7,,8.8
2015,,0.6,,0.8,,1.6,,2.6,,5.3,,7.9,,9.6,,9.7,
2016,,2.4,,0.8,,2.4,,2.5,,6.4, 10.2, 10.9, 11.5, 10.2,,6.6,
2017,,2.5,,2.3,,3.4,,4.8,,6.9, 10.0, 10.3, 10.1,,8.4,,7.7
2018,,1.2, -0.4,,0.6,,4.3,,7.0,,9.7, 11.3, 10.7,,7.8,,5.9
2019,,2.6,,3.2,,3.4,,4.9,,5.5,,8.5, 11.9, 11.3,,9.0,
2020,,2.5,,1.6,,2.0,,4.1,,6.1,,9.5, 10.2, 11.2,,8.7,
2021,,0.1,,2.3,,3.6,,1.8,,4.7,,9.3, 12.0, 11.3, 10.7,,7.8
