year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1907, 11.6, 12.0, 14.0, 14.0, 18.1, 24.3, 15.7, 17.0,,4.2, 22.6, 16.2, 16.6,,44.0,,46.1
1908, 13.2, 16.9, 17.8, 13.5, 16.6,,9.5, 13.1, 14.7, 15.9,,8.8, 13.9, 18.9,,46.7,
1909, 14.3,,6.9, 17.0, 14.6,,9.7, 12.4, 19.2, 14.6, 11.6, 21.4, 11.1, 20.3,,40.0,
1910, 18.4, 23.8,,8.3, 18.0, 15.0, 13.7, 11.9, 20.3,,4.5, 10.3, 20.1, 21.8,,62.4,
1911,,8.7, 14.7, 11.5, 11.4,,7.2, 11.4,,5.8, 10.9, 11.0, 12.8, 18.8, 25.4,,45.2
1912, 16.6, 14.4, 22.6,,3.7, 11.7, 22.0, 15.1, 24.1,,8.5, 12.9, 15.2, 22.0,,56.3,
1913, 17.3,,9.8, 20.8, 16.8, 15.6, 12.5,,8.3,,8.9, 10.0, 15.3, 21.3, 13.2,,49.2
1914, 13.0, 16.5, 23.1,,8.6, 12.4, 10.3, 15.9, 12.4, 10.6,,9.3, 19.0, 22.4,,42.7,
1915, 17.8, 19.0, 11.4, 12.6,,8.8,,7.7, 18.1, 15.9,,7.0,,9.3,,8.8, 23.4
1916, 17.9, 20.3, 14.4, 13.2, 14.1, 14.2, 11.7, 13.1, 10.2, 24.0, 18.8, 16.4,,61.7,,41.7,
1917, 10.0,,8.6, 14.2, 13.2, 12.1, 11.4,,7.3, 23.8, 12.1, 23.7, 17.9, 13.2,,35.0,
1918, 15.5, 17.4,,8.6,,9.0, 10.9, 10.3, 17.5, 13.8, 26.7, 17.6, 12.9, 23.2,,46.1,
1919, 20.5,,8.1, 16.3, 15.0,,8.3, 12.0,,9.2, 12.7, 13.7, 10.8, 14.5, 23.8,,51.8
1920, 21.3, 14.8, 19.8, 24.2, 17.8, 12.4, 23.7, 11.5, 13.0,,8.7, 10.3, 15.2,,59.9,,61.8
1921, 23.8,,2.4, 20.5,,8.2, 14.9,,4.1, 10.2, 19.8,,7.4, 11.7, 12.2, 20.4,
1922, 21.4, 17.8, 13.5, 14.9, 10.0, 12.6, 19.1, 17.2, 14.4,,6.1, 11.5, 20.6,,59.6,,38.4
1923, 18.1, 21.9, 10.9, 13.5, 17.6,,8.0, 16.9, 21.9, 18.6, 25.1, 17.4, 21.2,,60.5,,42.0
1924, 17.5,,8.4,,6.6, 13.1, 23.4, 14.8, 20.0, 21.2, 20.1, 16.3, 11.5, 20.2,,47.0,
1925, 13.0, 22.6, 11.5, 16.7, 20.1,,1.3, 10.5, 18.4, 18.9, 16.4, 11.6, 17.7,,55.7,,48.3
1926, 20.1, 17.0, 10.1, 12.1, 17.0, 11.7, 13.7, 16.6, 16.2, 13.1, 20.5, 10.3,,54.8,,39.2,
1927, 22.4, 12.5, 18.6, 15.8,,9.9, 17.2, 17.7, 21.6, 20.2, 15.6, 16.2,,7.8,,45.1,
1928, 25.7, 14.7, 16.3, 10.2,,8.0, 19.4, 11.4, 18.7, 10.3, 22.5, 20.5, 17.7,,48.3,,34.5
1929,,9.6,,6.8,,4.3,,8.3, 10.8, 12.5, 11.9, 19.9,,7.8, 21.5, 23.3, 24.9
1930, 21.4,,4.1, 15.4, 14.5, 11.8, 10.6, 18.7, 21.5, 15.5, 24.4, 16.6, 19.5,,50.3,,41.7
1931, 19.4, 19.6,,5.7, 17.5, 16.1, 17.3, 20.2, 14.5, 10.9, 11.1, 21.0, 13.3,,58.5,,39.4
1932, 16.2,,1.2, 11.2, 20.4, 18.4,,5.0, 18.5,,8.4, 16.1, 22.7, 14.9, 15.9,,30.8
1933, 14.2, 14.3, 14.2,,9.1, 12.8, 11.3, 12.8, 11.0,,6.7, 15.8,,9.3,,7.3,
1934, 17.3,,2.2, 17.8, 14.6, 12.5,,9.9,,9.8, 18.6, 17.9, 24.0, 10.0, 23.3,,26.8
1935, 10.3, 18.8,,8.9, 16.0,,6.1, 20.3,,8.8,,8.4, 19.6, 23.7, 21.3, 16.8,
1936, 20.3, 13.1, 13.7, 10.2,,6.8, 13.5, 20.5, 11.1, 15.4, 13.8, 17.0, 18.3,,50.3,,30.8
1937, 18.1, 21.7, 14.4, 14.7, 11.0, 11.1, 13.1,,9.1, 13.4, 11.0,,7.9, 14.8,,58.0,
1938, 21.5,,9.5,,8.9,,2.4, 14.0, 15.2, 17.2, 15.1, 13.6, 22.3, 21.3, 18.9,,45.7
1939, 21.1, 16.6, 14.8, 13.1,,6.6, 12.4, 22.7, 11.1,,6.2, 12.7, 21.0,,9.8,,56.6
1940,,8.9, 12.0, 15.6, 15.2,,9.7,,5.6, 19.0,,9.2, 13.7, 12.9, 20.7, 17.3,
1941, 11.0, 18.4, 13.4, 10.6, 10.8,,4.6, 11.2, 20.6,,6.0, 14.1, 14.6, 12.9,,46.7,
1942, 17.2,,8.0, 12.3,,9.0, 14.2,,4.1, 15.1, 17.0, 16.6, 17.1,,7.8, 21.2,
1943, 22.0, 13.5,,8.0, 12.5, 11.5, 14.5, 10.9, 22.0, 18.4, 17.0, 16.6, 10.7,,56.7,,32.0
1944, 19.5, 11.6,,7.1, 10.2, 10.4, 14.9, 14.5, 11.4, 17.2, 17.9, 23.9, 16.8,,41.8,,27.7
1945, 14.0, 17.8,,8.8, 10.4, 17.6, 18.4, 10.1, 10.2, 13.4, 11.8,,4.4, 18.0,,48.7,
1946, 17.2, 15.2,,8.1,,8.2,,9.2, 17.7, 16.2, 20.6, 19.7,,6.1, 21.5, 19.6,
