year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1948, -1.4,,0.1,,2.3,,2.5,,3.5,,7.2,,9.0,,8.5,,7.2
1949,,0.5,,0.8,,0.3,,3.1,,4.1,,6.5,,9.3,,9.5,
1950,,1.6, -1.3,,2.1,,1.2,,4.2,,7.8,,9.2,,9.1,,6.9
1951, -0.8, -1.3, -0.9,,0.1,,3.3,,5.9,,8.8,,8.3,,7.5,,5.5
1952, -2.9, -0.5,,1.2,,3.1,,6.0,,6.3,,8.7,,8.9,,5.0,
1953,,1.5,,0.7,,1.2,,0.4,,5.2,,7.9,,9.0,,9.0,
1954,,0.1, -1.7, -0.3,,1.6,,5.0,,6.9,,8.0,,8.6,,5.9,
1955, -2.2, -4.3, -0.7,,2.9,,2.6,,6.6,,9.3, 10.2,,8.2,,3.7,
1956, -1.6, -2.1,,1.0,,0.5,,5.2,,5.9,,8.5,,7.0,,7.9,
1957,,0.5, -1.0,,3.5,,2.4,,3.6,,6.5,,9.1,,8.8,,6.2
1958, -1.7, -1.8, -1.9,,1.7,,2.9,,7.0,,8.8,,9.2,,8.8,,5.7
1959, -3.4, -0.5,,1.7,,2.8,,5.2,,7.5,,9.6, 10.2,,7.2,,6.5
1960, -1.1, -2.6,,1.2,,3.5,,5.6,,8.2,,8.5,,8.4,,6.4,
1961, -1.2,,1.2,,3.3,,2.8,,4.1,,7.0,,8.6,,8.6,,7.9
1962,,0.1, -0.2, -2.4,,0.7,,4.0,,7.0,,7.7,,7.6,,6.6,
1963, -3.9, -4.0,,1.0,,2.2,,3.7,,7.8,,8.0,,8.1,,7.2,
1964,,1.1,,0.4,,0.7,,2.9,,6.0,,6.3,,8.5,,7.5,
1965, -1.5,,0.3, -0.5,,1.5,,4.8,,7.8,,7.1,,8.1,,7.1,
1966, -1.0, -1.2,,1.4,,0.3,,3.7,,8.7,,8.0,,7.6,,8.4,
1967,,0.9,,1.4,,1.0,,1.8,,3.4,,6.8,,8.8,,8.7,
1968, -0.5, -3.0,,0.7,,1.7,,2.8,,7.2,,8.2,,8.1,,7.6,
1969,,0.4, -3.6, -1.6,,1.0,,4.3,,6.9,,9.2, 10.1,,7.2,,7.1
1970, -0.6, -3.3, -1.3,,0.4,,5.8,,8.3,,7.7,,9.5,,7.6,,5.0
1971,,1.1,,0.9,,0.7,,1.9,,5.1,,5.9,,8.6,,8.5,
1972,,0.2, -0.4,,0.6,,2.3,,4.7,,5.5,,8.2,,7.9,,5.7
1973,,1.0, -0.9,,1.1,,0.9,,4.2,,7.2,,8.9,,8.9,,7.2
1974,,1.5,,0.8,,0.4,,1.7,,4.9,,6.7,,8.2,,8.4,
1975,,0.1, -0.1, -0.5,,2.0,,3.1,,6.5,,9.3, 10.3,,6.3,,5.5
1976,,0.3,,0.2,,0.4,,2.7,,4.9,,8.3, 10.3,,8.7,,7.5
1977, -1.3, -1.2,,1.5,,1.0,,3.6,,5.6,,8.8,,8.2,,6.3,
1978, -1.6, -3.2,,0.9,,1.1,,4.7,,7.1,,7.9,,9.1,,7.9,
1979, -4.1, -2.9, -1.3,,1.9,,2.7,,7.4,,8.7,,8.0,,6.6,,6.0
1980, -1.0,,0.2, -0.6,,2.7,,4.1,,7.6,,8.5,,9.4,,8.2,
1981, -0.7, -0.5,,0.7,,1.0,,5.1,,6.8,,8.9,,9.0,,7.8,
1982, -1.3,,0.6,,0.8,,2.9,,3.7,,7.5,,9.2,,9.1,,6.7
1983,,1.1, -2.3,,1.7,,0.2,,4.1,,6.7,,9.7,,9.9,,7.0
1984, -3.0,,0.7,,0.1,,2.1,,3.4,,7.7,,9.4,,9.3,,6.6
1985, -2.6, -1.5, -0.5,,1.9,,4.1,,5.9,,9.3,,8.4,,7.0,,5.3
1986, -1.3, -3.8,,0.5, -0.0,,5.0,,7.1,,8.8,,7.0,,5.5,,5.5
1987, -1.6, -1.2, -1.2,,3.1,,3.8,,5.6,,9.4,,8.7,,6.9,,3.0
1988, -0.3,,0.4,,0.1,,2.0,,4.8,,8.0,,8.8,,8.7,,7.7
1989,,3.1,,0.3,,0.7,,0.9,,4.7,,6.5,,9.7,,8.8,
1990,,1.0,,1.0,,2.5,,2.0,,4.9,,7.5,,9.2,,9.8,
1991, -0.9, -1.9,,1.8,,2.5,,5.2,,5.7, 10.8, 10.1,,6.7,,4.8,
1992,,1.1,,1.4,,1.4,,2.7,,5.6,,8.2,,8.9,,8.2,
1993,,0.1,,2.6,,1.1,,2.9,,4.1,,7.8,,8.2,,7.9,
1994, -0.3, -1.0,,0.4,,1.9,,3.0,,7.2,,9.6,,8.6,,6.2,
