year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1927, 25.3, 14.7, 19.4, 19.6, 11.0, 18.9, 18.3, 22.1, 21.0, 17.2, 18.4,,7.7,,56.9,,50.1
1928, 28.9, 18.6, 18.5, 13.6,,7.3, 21.1, 18.1, 20.0, 14.8, 23.6, 21.4, 20.1,,55.2,,39.3
1929,,8.5, 13.2,,5.6, 10.1, 15.0, 15.3, 14.8, 23.5, 12.1, 24.0, 24.4, 27.3,,41.8,
1930, 25.6,,3.1, 16.9, 10.8, 10.8, 13.6, 18.0, 24.2, 12.9, 27.0, 19.0, 21.0,,56.0,,38.5
1931, 21.9, 21.3,,8.3, 16.9, 17.9, 20.5, 23.5, 10.8, 10.1, 17.2, 24.8, 20.5,,64.2,,43.1
1932, 21.4,,0.8, 13.5, 19.6, 14.0,,6.4, 21.4, 14.1, 18.1, 24.9, 14.2, 20.1,,42.7,
1933, 14.5, 16.4, 16.8, 13.5, 15.3, 10.2, 17.6, 17.7,,5.2, 16.4, 11.0,,9.9,,50.9,
1934, 22.9,,6.3, 18.1, 16.3, 16.2, 11.0, 17.2, 19.9, 23.1, 24.6, 10.5, 25.1,,39.2,,50.6
1935, 13.4, 21.1, 12.5, 15.0,,5.2, 20.0, 13.5, 13.3, 19.2, 25.4, 21.3, 16.2,,59.6,,32.6
1936, 20.5, 14.1, 16.1,,8.0,,9.7, 11.8, 21.0, 15.9, 13.9, 17.1, 18.7, 23.1,,50.8,
1937, 21.9, 22.9,,9.8, 14.0, 11.1, 13.2, 16.6, 13.0, 17.4, 14.2,,8.4, 13.3,,67.9,
1938, 23.7, 13.1, 18.2,,4.4, 15.8, 19.2, 17.9, 14.6, 18.3, 26.1, 25.2, 20.2,,50.1,,38.4
1939, 16.0, 22.9, 19.1, 13.7,,8.5, 11.2, 20.7, 11.2,,9.5, 11.0, 24.7, 11.3,,59.0,
1940, 12.0, 12.6, 19.7, 15.9, 10.5,,7.7, 20.7, 14.2, 15.9, 16.2, 21.8, 18.8,,35.9,,46.0
1941,,8.2, 16.0, 13.6, 12.4, 11.7,,7.6, 16.3, 21.6,,9.5, 16.1, 17.2, 16.4,,42.9
1942, 19.8,,9.5, 15.2,,9.7, 12.9,,8.1, 19.3, 20.2, 21.4, 21.9,,8.2, 23.5,
1943, 21.1, 19.3, 13.6, 17.8, 15.2, 19.2, 13.9, 24.2, 18.2, 20.0, 18.1, 14.3,,63.9,,46.6,
1944, 23.2, 12.8,,7.5, 14.2, 13.7, 17.9, 14.6, 15.7, 16.9, 19.2, 23.0, 20.1,,50.3,,35.5
1945, 14.3, 23.8, 12.8, 11.8, 18.4, 20.1, 12.7,,9.4, 16.9, 14.6,,6.4, 19.4,,58.2,
1946, 19.7, 16.7, 12.5, 10.9,,8.8, 19.5, 19.7, 20.5, 24.0,,5.6, 21.5, 18.7,,55.8,
1947, 15.7,,5.5, 18.3, 20.5, 18.8, 20.3, 17.4,,0.9, 18.4, 12.6, 18.3, 13.0,,39.9,
1948, 25.1, 14.7, 13.9, 16.1,,9.8, 19.4, 14.3, 18.7, 22.0, 20.7, 15.2, 19.7,,52.8,,39.7
1949, 21.5, 19.6, 11.9, 20.5, 14.9,,9.0,,9.2, 16.3, 10.1, 21.1, 21.8, 27.2,,60.7,
1950, 15.0, 18.2, 13.5, 19.0, 10.3, 14.7, 20.8, 23.2, 26.8, 20.7, 15.8, 13.8,,60.4,,42.9,
1951, 21.7, 17.4, 15.7, 14.4,,7.7, 10.5, 16.0, 20.3, 15.3,,9.0, 24.7, 25.2,,53.0,
1952, 18.6, 12.1, 11.4, 12.6,,9.2, 14.5, 15.1, 17.0, 11.9, 18.2, 13.1, 20.9,,55.9,,33.2
1953, 14.4, 11.9,,6.6, 14.5, 12.6, 10.3, 22.9, 17.7, 17.7, 15.0, 23.5, 18.5,,47.1,,33.8
1954, 16.2, 16.4, 14.6,,9.1, 13.2, 17.2, 18.2, 19.2, 25.1, 24.1, 23.4, 25.0,,51.1,,36.9
1955, 15.3, 11.0,,7.2, 12.8, 14.8, 13.3,,3.9,,9.1, 20.4, 16.7, 12.8, 21.2,,51.3
1956, 19.6,,8.8, 11.0,,9.8, 14.3, 14.6, 18.1, 20.5, 17.1, 15.1, 12.8, 24.3,,49.5,
1957, 20.6, 14.7, 21.4, 11.7, 12.2,,9.2, 15.0, 19.5, 17.3, 19.4, 12.3, 19.7,,59.6,,45.3
1958, 19.6, 18.8,,9.6, 11.8, 16.1, 15.3, 17.3, 18.7, 13.4, 18.2,,9.8, 20.8,,58.1,
1959, 10.7, 12.5, 16.1, 19.0,,9.8, 15.9, 14.6,,9.2,,6.5, 14.8, 24.8, 26.4,,44.0
1960, 14.7, 18.1, 11.8, 14.3,,9.5, 11.3, 23.5, 19.8, 14.0, 16.3, 22.8, 20.3,,59.2,,35.7
1961, 15.5, 18.3, 13.5, 18.2, 10.0, 13.8, 13.0, 20.1, 21.3, 21.8, 15.5, 13.3,,54.0,,41.8,
1962, 23.6, 15.6,,8.1, 11.5, 13.0, 12.4,,9.8, 22.3, 19.2, 11.9, 13.7, 16.3,,52.5,
1963,,4.6,,4.9, 20.1, 15.8, 19.5, 15.1, 15.3, 18.9, 16.8, 22.0, 20.0,,7.9,,25.8
1964, 11.8,,9.9,,8.6, 19.8, 17.5, 13.2, 15.0, 16.9, 18.1, 13.9, 17.3, 19.2,,29.6,
1965, 16.2,,4.5, 13.0, 16.6, 15.7, 17.0, 12.6, 16.3, 17.1, 12.9, 13.6, 23.4,,39.9,,45.4
1966, 10.2, 16.8, 19.5, 11.9, 17.4, 16.4, 11.9, 12.5, 14.6, 17.3, 17.2, 25.8,,50.4,,48.7,
1967, 17.4, 17.8, 23.8, 12.6, 21.3, 12.0, 18.5, 15.0, 17.6, 25.6, 16.5, 17.0,,61.1,,57.7,
1968, 19.2, 12.3, 17.2, 11.3, 13.7, 12.0, 10.8,,9.8, 17.4, 19.8, 10.2, 11.6,,48.4,,42.1
1969, 22.1,,9.2,,7.0, 11.2, 15.8, 13.7, 14.8, 13.9, 13.6, 16.6, 21.0, 16.3,,42.9,
1970, 17.6, 15.3, 14.8, 15.0, 14.0, 10.1, 19.2, 10.4, 20.6, 18.8, 23.4, 13.5,,49.2,,43.7,
1971, 16.8, 15.7, 14.0,,6.9, 13.6, 12.4, 10.6, 15.9, 10.9, 17.7, 18.7, 14.0,,46.0,,34.5
1972, 18.7, 16.1, 13.6, 16.4, 17.4, 20.4, 12.3, 10.4,,5.9, 10.1, 19.8, 19.5,,48.8,,47.4
1973, 17.0, 17.4, 11.3, 10.5, 16.7, 12.0, 12.5, 16.6, 11.8, 11.4, 17.4, 22.1,,53.9,,38.6,
1974, 25.8, 19.5, 10.6,,2.6, 14.4, 12.4, 19.7, 17.8, 22.1, 14.2, 22.3, 28.7,,67.4,,27.6
1975, 27.4,,8.9,,8.7, 16.2,,6.3,,9.6, 15.1, 13.0, 20.9, 11.3, 16.8, 14.9,
1976, 21.6, 14.3, 15.4, 10.8, 19.9, 13.9, 10.1,,4.8, 13.3, 20.2, 18.1, 17.5,,50.8,,46.1
1977, 15.2, 16.8, 19.4, 19.5,,8.9, 10.2,,9.8, 12.6, 17.4, 20.0, 19.6, 15.9,,49.5,
1978, 20.2, 12.5, 22.7,,8.3,,5.8, 11.6, 11.8, 16.5, 21.7, 16.8, 20.5, 17.9,,48.6,
1979, 17.1,,7.2, 18.0, 15.6, 16.4, 12.1, 15.8, 16.8, 18.4, 20.3, 24.1, 19.6,,42.1,,50.1
1980, 14.4, 16.0, 17.8,,3.9,,6.2, 18.9, 15.6, 17.2, 24.4, 18.2, 16.9, 24.0,,50.0,
1981, 22.0, 12.2, 19.4,,6.0, 18.8, 15.6, 17.3,,9.3, 19.9, 22.0, 21.4,,9.8,,58.1
1982, 16.6, 16.2, 18.1,,9.6, 12.4, 11.2,,9.2, 20.7, 20.2, 20.2, 23.0, 21.4,,42.6,
1983, 25.7,,7.1, 23.3, 12.7, 16.9, 11.7,,6.7,,7.3, 20.4, 25.9,,9.1, 21.6,
1984, 24.5, 15.2, 10.3,,8.4,,5.2, 12.0,,8.0,,8.8, 19.3, 23.9, 19.3, 22.1,
1985, 10.1,,6.9, 13.9, 17.6,,9.4, 14.1, 21.6, 27.2, 20.1, 10.2, 12.9, 22.0,,39.1,
1986, 19.9,,2.2, 22.6, 12.5, 23.8,,9.7, 15.5, 13.3,,8.1, 20.1, 25.7, 26.3,,44.1
1987,,8.8, 11.8, 18.4, 11.1, 10.5, 15.0, 14.2, 14.1, 19.5, 20.3, 16.0, 15.6,,46.9,,39.9
1988, 24.5, 17.4, 22.0, 12.0,,9.6,,5.8, 26.1, 21.2, 17.9, 19.1, 13.2, 19.5,,57.4,
1989, 19.2, 22.7, 22.8, 14.2,,9.0, 10.6,,7.5, 21.9, 12.8, 23.0,,9.9, 10.1,,61.3
1990, 28.0, 25.4, 20.7, 16.5, 10.6, 17.5, 12.1, 19.9, 14.8, 20.8, 12.5, 17.0,,63.4,,47.8,
1991, 17.0, 11.5, 16.0, 14.5,,6.1, 16.7, 14.3, 13.3, 12.8, 13.8, 21.9, 15.1,,45.5,,36.6
1992, 10.6, 21.0, 25.4, 19.4, 11.8,,6.8, 16.8, 24.0, 20.2, 14.0, 25.7, 17.3,,46.7,,56.5
1993, 25.4,,9.8, 16.5, 15.8, 12.6, 11.4, 20.0, 12.8, 11.9,,9.2, 11.7, 25.0,,52.6,
1994, 25.3, 12.8, 27.1, 18.9,,5.6, 18.5, 13.4, 14.6, 15.2, 16.5, 21.0, 24.5,,63.1,,51.6
1995, 23.0, 22.6, 23.2, 11.0, 15.3,,6.7, 14.1,,7.6, 15.8, 24.0, 12.4,,7.9,,70.0
1996, 15.5, 17.0,,5.9, 19.7, 13.4, 11.9, 12.1, 11.7,,8.1, 24.2, 19.3, 11.9,,40.4,
1997,,8.2, 24.3, 18.9,,8.9, 12.7, 15.0, 14.3, 11.6, 13.8, 13.5, 18.7, 21.0,,44.4,
1998, 18.9, 20.5, 16.5, 15.4,,9.2, 16.0, 18.8, 17.1, 11.1, 22.6, 21.4, 21.1,,60.3,,41.0
1999, 23.6, 18.8, 14.9, 16.1, 16.3, 15.2, 13.4, 12.0, 20.7, 16.0, 17.0, 24.8,,63.5,,47.3,
2000, 17.4, 25.6, 14.8, 12.0, 11.6, 13.6,,7.5, 18.8, 21.3, 24.8, 22.1, 17.8,,67.8,,38.4
2001, 15.1, 12.7, 11.3, 14.7,,8.8, 13.6, 14.8, 16.4, 12.9, 25.5, 20.8, 12.9,,45.5,,34.8
2002, 20.8, 23.4, 16.6, 15.1, 19.0, 22.4, 18.9, 13.1,,7.2, 17.5, 23.9, 11.3,,57.1,,50.7
2003, 17.9, 10.0, 10.9,,9.4, 22.5, 14.6, 16.4,,7.2, 15.4, 11.1, 20.9, 15.0,,39.1,
2004, 24.1, 10.5, 13.5, 16.9, 11.4, 18.6, 13.7, 17.0, 20.1, 20.1, 18.7, 23.0,,49.6,,41.8,
2005, 19.3, 13.1, 13.6, 15.5, 16.1, 13.9,,8.2, 16.2, 17.3, 19.4, 17.1, 14.6,,55.4,,45.2
2006, 12.2,,9.8, 16.7, 16.9, 18.0,,8.7, 10.9, 16.4, 20.0, 20.8, 22.5, 20.7,,36.5,
2007, 23.5, 15.6, 15.1,,7.3, 18.1, 15.4, 16.7, 16.2, 13.6, 13.0, 19.1, 17.5,,59.8,,40.4
2008, 27.1, 16.0, 21.5, 16.4,,5.6, 15.2, 16.6, 22.8, 16.9, 22.3, 17.1, 14.8,,60.6,,43.5
2009, 19.8, 11.7, 18.6, 14.3, 19.0,,9.5, 20.6, 24.3, 13.9, 18.6, 23.1, 14.8,,46.3,,51.9
2010, 11.7, 11.0, 13.2, 12.1, 10.2,,7.4, 21.5, 15.7, 16.5, 15.7, 16.9, 10.7,,37.5,,35.6
2011, 15.6, 22.1, 12.9, 10.4, 23.0, 17.0, 12.1, 18.5, 21.9, 26.3, 18.3, 29.0,,48.4,,46.4,
2012, 19.3, 15.7,,9.3, 14.9, 10.3, 16.2, 19.6, 20.1, 20.4, 17.0, 22.1, 20.8,,64.0,,34.5
2013, 17.6, 10.8,,9.5, 15.5, 15.2, 10.4, 12.0, 15.3, 14.1, 22.0, 16.9, 25.5,,49.3,,40.2
2014, 25.7, 25.5, 18.9, 15.3, 17.3,,9.6, 14.2, 19.0,,5.6, 22.9, 16.0, 23.5,,76.7,
2015, 23.0, 14.6, 17.4, 11.2, 19.3, 14.4, 21.2, 17.1,,7.1, 12.0, 24.0, 27.8,,61.1,,48.0
2016, 25.7, 16.3, 14.2, 14.5,,9.4, 13.7, 19.3, 15.6, 21.1,,8.1, 13.3, 16.6,,69.8,
2017, 16.6, 17.7, 19.0, 10.3, 11.8, 19.0, 19.4, 20.4, 19.0, 23.9, 19.7, 18.2,,50.9,,41.0,
2018, 21.8, 15.5, 14.3, 16.9,,8.2,,9.1, 11.3, 21.1, 20.1, 17.2, 19.1, 18.9,,55.4,
2019, 16.0, 13.2, 21.1,,9.5, 11.0, 16.3, 13.9, 22.3, 19.4, 17.4, 12.0, 22.1,,48.0,,41.6
2020, 22.8, 25.1, 15.7,,7.0,,9.2, 17.6, 21.0, 16.1, 15.0, 22.3, 20.5, 22.7,,70.0,
2021, 17.9, 15.4, 14.6,,5.5, 14.5,,7.1,,6.4, 11.5, 15.6, 24.3, 16.5, 20.2,,56.0
