year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1939, 43.2, 76.0, 95.8,160.3,178.6,205.1,145.7,132.7, 98.3, 91.2, 50.1, 38.4, 158.6, 434.7, 483.6, 239.5,1315.4
1940, 49.5, 29.0,101.7,108.4,213.3,282.2,155.2,159.4,156.0, 68.9, 57.6, 38.1, 116.9, 423.3, 596.7, 282.4,1419.1
1941, 30.4, 61.8, 94.9, 99.3,142.7,190.9,174.9,157.2, 77.9, 90.4, 39.1, 41.8, 130.2, 336.9, 523.0, 207.4,1201.2
1942, 18.7, 42.2, 69.2,208.1,195.6,195.6,178.0,111.0,146.6, 93.8, 45.4, 31.4, 102.8, 473.0, 484.6, 285.7,1335.7
1943, 44.5, 98.7,123.7,153.6,222.3,186.1,196.1,122.8,132.8, 93.7, 67.9, 43.5, 174.6, 499.6, 504.9, 294.4,1485.6
1944, 37.9, 47.7,113.7,129.3,163.3,150.2, 99.9,150.3,126.7, 90.8, 50.9, 38.9, 129.1, 406.3, 400.4, 268.4,1199.5
1945, 47.5, 68.4,117.5,174.4,163.6,184.1,183.5,145.5,111.4, 93.3, 39.6, 36.5, 154.8, 455.5, 513.2, 244.3,1365.4
1946, 36.6, 86.6,103.3,165.2,186.0,183.5,174.7,131.8,103.3, 63.1, 32.2, 50.2, 159.7, 454.4, 490.0, 198.6,1316.4
1947, 41.5, 34.1, 69.8,145.6,176.8,157.7,164.3,240.6,143.0, 88.3, 92.4, 33.3, 125.8, 392.2, 562.6, 323.7,1387.4
1948, 35.4, 56.2,140.9,174.7,210.8,156.7,164.3,107.5,111.2, 87.9, 58.3, 43.8, 124.9, 526.4, 428.5, 257.4,1347.6
1949, 51.7,106.1, 94.3,149.2,209.5,235.5,194.9,176.9,126.6, 93.0, 53.5, 46.0, 201.6, 453.0, 607.3, 273.1,1537.2
1950, 27.1, 78.7,123.1,137.9,130.2,232.8,179.6,154.3,107.2, 96.0, 53.9, 36.6, 151.8, 391.2, 566.6, 257.1,1357.3
1951, 48.8, 60.3, 88.4,174.1,145.2,196.0,178.7,142.6,122.6,104.1, 54.5, 49.8, 145.7, 407.7, 517.3, 281.1,1365.0
1952, 66.5, 82.1, 85.0,157.9,198.2,174.5,178.7,170.8,100.9,106.5, 65.3, 49.0, 198.4, 441.1, 524.1, 272.7,1435.5
1953, 40.6, 61.8,134.8,153.5,201.8,117.9,168.5,180.1,141.5, 82.0, 44.4, 31.3, 151.4, 490.1, 466.6, 267.9,1358.3
1954, 43.4, 43.8, 87.1,147.2,141.4,129.8,135.8,102.9,158.5, 84.4, 66.6, 45.5, 118.5, 375.6, 368.6, 309.5,1186.3
1955, 37.4, 74.4,135.2,156.2,192.1,169.1,252.9,171.1,152.5,119.9, 45.2, 49.5, 157.3, 483.4, 593.1, 317.5,1555.4
1956, 54.4, 54.5,118.8,156.4,227.8,139.6,150.8,125.6,109.1,111.6, 56.9, 23.1, 158.4, 503.0, 415.9, 277.7,1328.5
1957, 43.9, 86.4, 86.1,142.9,199.2,271.9,121.4,121.6,120.3, 87.6, 58.2, 45.4, 153.4, 428.2, 515.0, 266.1,1384.9
1958, 59.4, 64.1,105.0,144.0,161.2,118.3,166.9,138.5,128.2,106.7, 50.8, 32.1, 168.8, 410.1, 423.7, 285.6,1275.0
1959, 81.9, 49.7, 82.8,154.2,216.0,213.4,216.4,196.1,165.2,132.4, 46.1, 27.4, 163.7, 453.0, 625.8, 343.8,1581.6
1960, 36.0, 77.4, 58.7,148.5,191.8,248.4,139.0,152.9,108.1, 51.8, 54.5, 46.7, 140.8, 399.0, 540.3, 214.3,1313.7
1961, 43.8, 63.5,130.2, 96.7,181.2,185.5,127.9,177.8,124.2,106.0, 67.9, 44.6, 154.0, 408.1, 491.2, 298.1,1349.3
1962, 66.1, 72.7,112.2,151.7,163.5,212.4,114.2,148.5, 90.5, 98.0, 50.6, 62.2, 183.4, 427.3, 475.1, 239.1,1342.6
1963, 55.9, 65.8, 98.4,115.6,184.6,179.9,173.4,109.8,155.7, 92.7, 42.9, 36.4, 183.8, 398.6, 463.1, 291.2,1311.0
1964, 56.4, 60.1, 42.8,114.2,203.3,136.0,173.7,170.6,159.7,101.8, 60.8, 44.1, 152.8, 360.2, 480.3, 322.4,1323.4
1965, 64.4, 34.2,117.4,153.8,156.1,172.0, 97.9,158.4, 85.6, 93.4, 62.8, 50.8, 142.6, 427.3, 428.3, 241.8,1246.7
1966, 25.4, 36.3,116.8, 87.1,203.6,139.0,168.7,144.8,115.2, 71.9, 51.9, 49.9, 112.5, 407.6, 452.5, 239.0,1210.7
1967, 65.2, 77.7,147.8,116.6,136.6,209.6,189.5,141.9,106.3,103.9, 62.3, 59.2, 192.8, 401.0, 541.1, 272.5,1416.7
1968, 41.1, 64.3,104.3,183.4,143.5,200.8,107.4,126.1,108.8, 63.3, 32.9, 31.5, 164.6, 431.2, 434.3, 204.9,1207.4
1969, 31.6, 61.4, 65.1,161.6,124.0,238.2,206.7,136.2,100.3, 95.3, 67.1, 25.2, 124.6, 350.6, 581.1, 262.8,1312.7
1970, 31.8, 98.6,118.9,137.7,178.9,243.0,144.1,171.1,126.5,100.1, 55.3, 44.6, 155.6, 435.5, 558.3, 281.9,1450.7
1971, 33.3, 66.6, 85.0,107.0,221.6,124.2,209.2,125.5,153.5,117.7, 69.6, 33.9, 144.5, 413.6, 458.9, 340.7,1347.0
1972, 37.8, 33.6,115.6,114.2,158.2,149.2,153.3,178.9,103.7, 89.4, 65.3, 32.1, 105.2, 388.0, 481.4, 258.4,1231.2
1973, 36.5, 96.7,115.6,140.1,168.9,211.9,132.7,166.4,127.9, 76.8, 89.6, 54.3, 165.4, 424.6, 511.0, 294.3,1417.4
1974, 54.9, 62.5, 90.1,120.1,199.3,177.3,151.9,173.4,124.4, 75.5, 57.8, 53.6, 171.8, 409.5, 502.6, 257.6,1340.7
1975, 42.0, 44.1, 95.8,117.4,189.0,245.0,182.7,228.2,135.3, 91.3, 73.3, 54.4, 139.6, 402.2, 655.9, 299.9,1498.4
1976, 48.6, 46.9, 99.0,123.3,131.7,242.3,257.6,228.1, 84.2, 67.7, 65.2, 54.7, 150.0, 354.0, 728.0, 217.1,1449.4
