year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1935,,6.5,,7.6,,9.0, 10.8, 14.3, 17.4, 19.7, 19.3, 16.0, 11.8,,8.7,,5.4
1936,,5.8,,5.2,,9.0,,9.1, 14.9, 17.3, 17.0, 18.6, 16.7, 12.5,,8.5,
1937,,7.3,,7.4,,6.0, 11.8, 15.1, 16.7, 18.0, 20.1, 16.2, 12.8,,7.9,,5.4
1938,,7.8,,7.0, 11.1, 11.5, 13.8, 16.2, 16.9, 18.1, 16.2, 12.9, 11.2,,6.6,,6.72
1939,,6.1,,7.7,,8.1, 11.6, 14.7, 17.9, 17.0, 19.2, 16.8, 11.2, 10.6,,5.6,
1940,,2.6,,5.5,,8.8, 11.5, 15.7, 20.2, 17.6, 18.6, 15.9, 12.2,,9.2,,6.5
1941,,2.4,,5.8,,8.1,,9.3, 12.7, 18.0, 19.8, 17.1, 17.5, 13.2,,9.3,
1942,,4.7,,3.7,,8.7, 13.0, 14.6, 18.0, 17.9, 18.7, 16.2, 12.7,,8.0,,9.1
1943,,7.4,,8.2,,9.9, 13.1, 15.0, 16.6, 19.5, 17.9, 15.6, 13.4,,9.0,,6.0
1944,,8.3,,5.7,,8.5, 13.0, 14.8, 16.1, 18.5, 19.9, 15.3, 11.4,,8.9,,6.7
1945,,3.4,,8.9, 10.4, 13.5, 14.9, 16.7, 18.3, 18.7, 16.5, 14.4,,9.4,,7.6,
1946,,5.6,,7.6,,8.2, 13.1, 14.2, 15.0, 18.0, 16.4, 15.9, 11.8, 10.1,,6.1,
1947,,4.4, -0.3,,6.0, 10.7, 15.9, 17.6, 18.4, 22.6, 17.4, 13.7,,9.5,,7.0,
1948,,7.2,,6.4, 12.1, 11.9, 15.4, 15.6, 17.9, 17.0, 15.8, 12.7, 10.2,,7.9,,6.90
1949,,7.7,,8.1,,8.6, 12.2, 14.5, 18.8, 20.9, 19.6, 18.9, 14.4,,9.1,,8.0
1950,,6.4,,7.7, 10.4, 10.3, 14.9, 18.8, 18.1, 17.4, 14.9, 11.9,,8.0,,3.5,
1951,,5.8,,5.8,,6.3,,9.6, 12.9, 17.1, 19.0, 16.9, 16.2, 12.8, 10.1,,8.1
1952,,5.3,,6.1,,8.9, 12.4, 16.1, 16.5, 18.9, 18.2, 13.6, 11.4,,6.5,,6.0
1953,,5.7,,6.3,,9.6, 10.5, 15.8, 17.2, 17.6, 18.5, 16.2, 12.8, 10.4,,9.2,
1954,,5.2,,5.3,,8.4, 11.2, 14.0, 15.6, 15.7, 16.4, 15.2, 13.6,,9.5,,8.3
1955,,5.1,,3.5,,6.3, 12.0, 12.4, 16.2, 21.5, 21.8, 17.0, 12.4,,9.3,,8.3
1956,,6.4,,2.8,,9.6, 10.6, 14.9, 15.9, 18.1, 15.9, 16.4, 12.3,,8.4,,7.9
1957,,7.5,,7.7, 11.8, 12.0, 14.3, 19.4, 18.4, 17.9, 14.6, 13.4,,8.3,,7.2,
1958,,6.4,,7.5,,6.6, 10.5, 13.7, 16.5, 18.1, 17.7, 17.3, 12.8,,9.1,,7.0
1959,,5.0,,7.4,,9.5, 11.8, 16.7, 18.0, 19.9, 20.0, 19.3, 15.6,,9.5,,8.0
1960,,6.5,,6.1,,8.8, 11.8, 16.3, 19.3, 17.4, 17.5, 15.5, 12.3,,9.3,,6.1
1961,,6.0,,8.9, 10.8, 12.3, 14.3, 17.0, 17.7, 17.8, 17.8, 13.0,,8.5,,5.0,
1962,,6.8,,6.5,,5.9, 10.5, 12.7, 16.7, 17.6, 16.3, 14.9, 13.3,,7.9,,5.2
1963,,0.1,,1.8,,8.3, 10.7, 13.1, 17.7, 17.8, 16.4, 15.7, 13.2, 10.2,,5.0,
1964,,5.8,,6.4,,6.8, 11.0, 15.8, 16.1, 18.1, 18.1, 17.3, 11.8,,9.9,,6.3
1965,,5.6,,5.1,,8.4, 11.0, 14.2, 16.8, 16.5, 17.7, 14.4, 13.9,,7.0,,7.4
1966,,4.7,,7.2,,8.9,,9.4, 14.1, 17.5, 17.4, 17.5, 16.7, 12.5,,7.6,
1967,,6.5,,7.4,,8.8, 10.6, 12.7, 17.5, 18.8, 18.0, 15.8, 12.4,,8.2,,6.8
