year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1899,119.0, 72.8, 37.6, 81.4, 68.4, 42.8, 48.6, 36.1, 89.4, 80.0, 78.2, 71.9, 287.2, 187.4, 127.6, 247.6, 826.3
1900,111.4,126.8, 28.9, 42.6, 49.0, 80.3, 49.2,114.1, 31.8,105.6, 90.4,125.8, 310.1, 120.5, 243.7, 227.7, 955.9
1901, 55.1, 41.1, 72.4, 68.0, 32.0, 52.1, 63.0, 66.9, 49.4, 71.0, 66.9,136.4, 222.0, 172.4, 182.1, 187.3, 774.5
1902, 44.4, 38.8, 53.9, 46.7, 72.8, 68.9, 55.1, 85.5, 43.9, 78.5, 72.9, 73.4, 219.6, 173.5, 209.5, 195.3, 734.8
1903, 96.0, 62.8,117.3, 55.2, 83.1, 71.8, 96.9,121.2,101.3,212.8, 69.0, 70.1, 232.2, 255.5, 289.9, 383.1,1157.3
1904, 98.8,105.7, 53.1, 47.9, 69.2, 32.7, 72.0, 84.3, 54.2, 41.7, 60.0, 74.9, 274.6, 170.2, 189.0, 155.9, 794.5
1905, 35.5, 36.0,102.9, 71.6, 23.1, 76.8, 36.5,108.1, 56.1, 63.5,106.4, 29.0, 146.4, 197.6, 221.4, 226.0, 745.5
1906,131.2, 74.3, 56.9, 29.1, 81.7, 59.2, 32.7, 68.3, 31.5,148.0,100.9, 78.6, 234.6, 167.8, 160.2, 280.3, 892.4
1907, 40.4, 47.2, 44.6, 78.4, 85.7, 92.1, 63.8, 74.5, 20.7,154.8, 77.0,109.8, 166.2, 208.7, 230.4, 252.5, 889.0
1908, 54.8, 56.9, 92.0, 73.9, 60.5, 40.0, 85.1, 93.9, 73.0, 51.1, 52.4, 76.5, 221.6, 226.4, 219.0, 176.4, 810.0
1909, 45.7, 27.7,100.8, 65.8, 41.6, 82.2, 94.0, 73.0, 75.5,141.6, 34.0,138.9, 149.9, 208.3, 249.1, 251.1, 920.8
1910, 91.6,108.6, 30.0, 70.0, 65.8, 74.7, 85.4,113.0, 15.3, 92.6,121.1,138.4, 339.0, 165.8, 273.1, 228.9,1006.4
1911, 40.8, 65.1, 58.4, 48.7, 39.4, 76.1, 14.2, 59.9, 63.4, 89.2,115.4,176.5, 244.3, 146.4, 150.2, 268.1, 847.0
1912,104.5, 62.9,122.9,,8.8, 55.3,121.7, 95.9,181.9, 46.8,100.3, 77.1,113.2, 343.9, 186.9, 399.4, 224.2
1913,120.0, 37.0,110.8,100.1, 66.7, 41.6, 33.2, 43.5, 66.9,101.9, 95.3, 54.4, 270.3, 277.5, 118.3, 264.2, 871.4
1914, 50.5, 87.3,115.3, 32.2, 47.0, 56.6, 96.7, 63.4, 47.7, 62.5,110.1,190.5, 192.2, 194.6, 216.7, 220.3, 959.8
1915,104.4,128.7, 36.1, 37.2, 63.8, 33.2,123.1, 75.6, 38.9, 71.1, 73.3,181.9, 423.7, 137.1, 231.9, 183.3, 967.3
