year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1940, -1.5,,1.9,,4.9,,7.4, 11.2, 14.9, 13.5, 13.9, 11.2,,8.6,,6.1,
1941, -0.5,,2.2,,4.0,,5.4,,8.4, 13.4, 15.4, 13.4, 13.8,,9.7,,5.8
1942,,1.1, -0.2,,4.3,,8.1,,9.8, 12.7, 13.8, 14.9, 12.2,,9.4,,4.4
1943,,3.9,,5.4,,5.8,,8.9, 10.1, 12.9, 14.6, 14.2, 11.8,,9.6,,5.8
1944,,5.3,,3.1,,4.4,,8.8,,9.8, 12.0, 14.8, 15.2, 11.2,,8.1,
1945, -0.0,,6.0,,6.9,,8.7, 10.4, 13.0, 15.0, 14.6, 13.0, 10.8,,6.6,,4.4
1946,,2.2,,4.9,,4.4,,8.7,,9.5, 11.5, 14.2, 13.0, 12.7,,8.7,
1947,,1.7, -2.3,,2.2,,7.1, 11.7, 13.6, 14.9, 17.0, 13.3,,9.9,,6.2,
1948,,4.0,,3.8,,7.5,,7.7, 10.0, 12.0, 14.3, 13.6, 12.5,,9.3,,7.0
1949,,4.7,,4.9,,4.4,,8.6,,9.9, 13.8, 15.6, 15.3, 14.7, 10.6,,6.1
1950,,3.7,,4.2,,6.5,,6.3, 10.3, 14.4, 14.5, 14.0, 11.7,,8.8,,4.8
1951,,2.9,,2.7,,2.9,,5.5,,8.8, 12.5, 14.6, 13.5, 13.0,,9.2,
1952,,1.9,,2.8,,5.7,,8.3, 11.9, 12.5, 15.1, 14.3,,9.9,,8.0,
1953,,3.3,,3.8,,5.2,,6.0, 11.6, 13.2, 14.2, 14.7, 12.9,,8.9,,7.9
1954,,2.5,,1.6,,4.8,,6.8, 10.2, 12.1, 12.7, 13.1, 11.5, 10.7,,6.1,
1955,,2.1,,0.4,,2.5,,8.0,,8.5, 12.2, 16.3, 16.6, 13.1,,8.4,
1956,,3.0, -0.2,,5.5,,5.9, 10.3, 11.8, 14.4, 12.0, 13.2,,8.8,,5.7,
1957,,4.7,,3.9,,8.2,,7.6,,9.5, 13.5, 14.8, 14.2, 11.2,,9.8,
1958,,2.8,,3.6,,2.8,,6.4,,9.5, 12.4, 14.4, 14.4, 13.9,,9.9,
1959,,1.1,,4.1,,6.3,,7.9, 11.8, 13.6, 15.2, 15.6, 13.5, 11.7,,6.5,
1960,,3.3,,2.8,,5.4,,7.9, 11.6, 14.6, 13.7, 13.6, 11.9,,9.2,,6.0
1961,,2.7,,5.8,,7.2,,8.6,,9.7, 12.5, 13.3, 13.7, 13.8,,9.8,
1962,,3.7,,3.8,,1.8,,6.4,,9.0, 12.1, 13.4, 12.9, 11.5,,9.4,
1963, -1.9, -1.3,,5.0,,7.3,,9.2, 13.5, 13.6, 13.0, 11.6,,9.9,,6.8,
1964,,3.2,,3.7,,3.5,,7.7, 11.9, 12.2, 14.1, 13.8, 12.7,,8.1,,6.6
1965,,2.5,,2.5,,4.1,,6.9, 10.2, 13.0, 12.6, 13.5, 11.1, 10.1,,3.5,
1966,,2.3,,4.3,,5.7,,5.8,,9.8, 13.8, 13.5, 13.2, 12.7,,8.9,
1967,,3.8,,4.5,,5.8,,6.8,,8.8, 12.8, 14.7, 14.2, 12.3,,9.5,
1968,,3.8,,1.2,,5.2,,7.0,,8.5, 13.4, 13.6, 14.3, 12.6, 11.5,,5.7
1969,,4.4, -0.0,,2.3,,6.2,,9.7, 12.6, 14.8, 15.0, 12.8, 12.0,,4.2,
1970,,2.9,,2.0,,2.9,,5.4, 11.6, 15.0, 13.5, 14.7, 13.1,,9.6,,6.6
1971,,3.9,,4.0,,4.3,,6.9, 10.3, 11.1, 15.3, 14.1, 13.2, 10.5,,5.6,
1972,,3.3,,3.5,,5.3,,7.2,,9.3, 10.3, 14.2, 13.4, 10.6,,9.6,
1973,,3.9,,3.8,,5.4,,5.8, 10.2, 13.4, 14.2, 14.8, 12.8,,8.3,,5.4
1974,,5.1,,4.6,,4.8,,7.3,,9.8, 12.3, 13.4, 13.6, 10.7,,6.9,
1975,,5.8,,3.9,,3.8,,7.1,,8.5, 13.2, 15.6, 16.7, 11.7,,9.1,
1976,,5.0,,3.8,,3.8,,7.0, 10.3, 14.6, 16.5, 16.0, 11.9,,9.3,,5.5
1977,,1.8,,3.7,,5.9,,6.0,,9.3, 11.4, 14.6, 14.0, 11.8, 10.9,,5.3
1978,,2.6,,1.7,,5.5,,5.6, 10.8, 12.2, 13.2, 13.6, 12.7, 11.1,,7.7,
1979, -0.4,,0.6,,3.4,,6.4,,8.2, 12.8, 14.2, 13.4, 12.0, 10.2,,6.0,
1980,,1.6,,4.7,,3.5,,7.8, 10.3, 12.4, 13.5, 14.2, 13.3,,7.9,,5.8
1981,,4.0,,2.4,,6.5,,6.9, 10.4, 11.9, 13.9, 14.7, 13.2,,7.0,,6.9
1982,,2.2,,4.3,,5.1,,7.5, 10.2, 13.8, 15.0, 14.1, 12.8,,9.2,,6.9
1983,,5.6,,1.2,,5.5,,5.5,,9.1, 12.7, 17.4, 15.7, 12.2,,9.3,
1984,,2.8,,2.9,,3.9,,7.4,,9.1, 12.9, 15.2, 16.1, 12.3, 10.0,,6.9
1985,,0.5,,2.0,,3.8,,7.2,,9.9, 11.2, 14.6, 13.2, 13.4, 10.0,,3.2
1986,,2.7, -1.1,,4.2,,4.7,,9.9, 13.5, 14.0, 12.1, 10.2,,9.7,,7.0
1987,,0.6,,2.8,,3.4,,9.0,,9.0, 11.3, 14.6, 14.2, 12.2,,8.5,
1988,,4.5,,4.1,,5.2,,7.4, 10.6, 13.6, 13.4, 13.8, 11.9,,9.4,,4.9
1989,,6.0,,5.3,,6.1,,5.6, 11.5, 13.0, 16.4, 14.8, 12.9, 10.6,,6.0,
1990,,5.8,,6.4,,7.3,,7.1, 11.5, 12.4, 15.3, 16.2, 11.6, 10.7,,5.9,
1991,,2.3,,1.4,,6.8,,7.2, 10.0, 10.9, 16.1, 15.4, 13.2,,9.2,,5.9
1992,,3.2,,5.2,,6.3,,7.6, 12.3, 14.4, 14.7, 13.7, 12.0,,6.7,,6.5
1993,,5.0,,4.7,,5.7,,8.5, 10.1, 13.6, 13.6, 12.9, 11.2,,6.9,,3.8
1994,,4.2,,2.2,,6.1,,6.9,,9.5, 12.6, 15.7, 14.1, 11.3,,9.3,
1995,,3.8,,5.3,,4.3,,7.8, 10.4, 13.1, 16.9, 17.5, 12.4, 12.0,,6.9,
1996,,4.0,,1.9,,3.8,,7.5,,8.0, 12.7, 14.6, 15.2, 12.5, 10.6,,5.0
1997,,2.2,,5.6,,7.2,,8.1, 10.5, 12.7, 15.4, 17.1, 12.8,,9.2,,7.9
1998,,4.4,,7.0,,7.0,,6.7, 11.9, 12.8, 14.0, 14.5, 13.5,,9.4,,5.6
1999,,4.7,,4.6,,6.2,,8.4, 11.7, 12.6, 16.1, 14.8, 14.2,,9.9,,7.0
2000,,4.3,,5.3,,6.4,,6.8, 11.1, 13.4, 14.2, 15.0, 13.5,,9.2,,6.1
2001,,2.6,,3.3,,4.0,,6.5, 11.5, 12.7, 15.4, 15.0, 12.2, 12.3,,7.2,
2002,,5.1,,5.9,,6.6,,8.0, 10.9, 13.0, 14.1, 15.4, 13.1,,8.7,,7.6
2003,,3.9,,3.3,,6.6,,9.1, 10.9, 14.5, 16.1, 16.2, 13.0,,8.1,,7.5
2004,,4.6,,4.4,,5.6,,8.6, 11.0, 13.8, 14.2, 16.2, 13.4,,9.4,,7.2
2005,,5.6,,3.8,,6.6,,7.9, 10.1, 14.1, 15.3, 14.8, 13.7, 11.8,,5.7,
2006,,3.7,,3.6,,3.9,,7.5, 10.9, 14.6, 17.9, 14.8, 15.2, 11.7,,7.5,
2007,,6.2,,5.0,,6.3, 10.1, 10.8, 14.1, 14.0, 14.3, 12.7, 10.2,,7.2,,4.4
2008,,5.8,,5.0,,5.2,,7.1, 12.5, 12.7, 15.2, 15.0, 12.4,,8.9,,6.3
2009,,2.9,,3.7,,6.1,,8.9, 10.8, 13.8, 15.0, 15.1, 12.9, 10.5,,7.4,
2010,,0.9,,1.7,,5.0,,7.9,,9.7, 14.2, 15.2, 14.0, 13.0,,9.4,
2011,,2.8,,5.7,,5.6, 10.6, 11.1, 12.6, 14.0, 14.0, 13.7, 11.5,,8.7,,5.5
2012,,4.8,,4.0,,7.9,,6.4, 10.5, 12.4, 14.1, 15.3, 11.9,,8.4,,5.9
2013,,3.3,,2.8,,1.9,,6.3,,9.4, 12.8, 17.0, 15.5, 12.7, 11.5,,5.6
2014,,5.0,,5.3,,6.7,,9.4, 11.3, 14.1, 16.1, 13.8, 13.8, 11.1,,7.7,
2015,,3.9,,3.4,,5.3,,7.8,,9.5, 12.8, 14.2, 14.6, 11.7, 10.0,,8.6
2016,,5.0,,4.0,,5.2,,6.5, 11.6, 14.4, 15.1, 15.4, 14.6,,9.9,,4.8
2017,,4.1,,5.5,,7.4,,8.0, 12.2, 14.4, 15.0, 14.5, 12.5, 11.3,,6.2,
2018,,4.3,,2.4,,3.8,,8.4, 12.0, 15.1, 16.9, 15.1, 12.3,,9.5,,7.4
2019,,3.6,,6.3,,6.7,,8.6, 10.1, 13.1, 16.1, 15.8, 13.0,,8.9,,5.4
2020,,5.7,,5.3,,5.8,,9.4, 11.3, 14.2, 14.1, 15.8, 12.5,,9.5,,7.9
2021,,2.5,,4.3,,6.3,,5.8,,9.1, 14.2, 16.6, 14.8, 14.8, 11.1,,7.1
