Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual number of days in the month with air frost (minimum temperature below zero) for England NW and N Wales
Areal series, starting in 1960
Last updated 01-Jan-2022 10:59
    jan  year    feb  year    mar  year    apr  year    may  year    jun  year    jul  year    aug  year    sep  year    oct  year    nov  year    dec  year     win  year     spr  year     sum  year     aut  year     ann  year
   12.5  1978   11.7  2012    8.1  2015    4.7  1974    1.0  1987    0.0  1996    0.0  2009    0.0  2007    0.0  2003    0.8  1994    5.7  1968   10.8  2012    34.7  2004    14.3  2016     0.0  1983     7.1  1979    57.0  1995
   12.2  1981   11.5  2016    7.9  1984    4.5  2010    1.0  2013    0.0  2016    0.0  2010    0.0  2008    0.0  1971    0.8  1960    5.6  2021   10.7  1970    33.9  2018    14.2  1974     0.0  1981     6.8  2008    53.5  1982
   12.2  2006   11.0  2008    7.6  2005    4.5  1965    1.0  2001    0.0  2012    0.0  1995    0.0  1960    0.0  1983    0.8  1982    5.5  2012   10.7  1990    33.7  1980    12.5  1978     0.0  1964     6.7  1989    52.9  1984
   12.1  2003   10.9  1964    7.6  2016    4.5  1999    0.9  1994    0.0  2005    0.0  2012    0.0  2010    0.0  2004    0.7  2017    5.4  1964   10.3  1973    33.5  2006    12.4  1989     0.0  1996     6.6  2017    52.2  1983
   12.1  1995   10.9  2015    7.5  1968    4.4  1962    0.7  1991    0.0  1964    0.0  2013    0.0  2011    0.0  1965    0.7  2007    5.2  1998   10.0  2014    33.3  1984    11.9  2008     0.0  2012     6.4  1998    51.0  2008
   11.8  1964   10.7  2005    7.5  2003    4.3  1971    0.6  1961    0.0  1968    0.0  2014    0.0  2013    0.0  1982    0.5  1991    5.1  1995    9.5  1993    33.2  1978    11.9  2015     0.0  2016     6.3  1976    50.9  2009
   11.7  1970   10.6  1973    7.4  2004    4.2  2019    0.6  2015    0.0  1965    0.0  2019    0.0  2014    0.0  1996    0.5  1999    5.1  2004    9.5  1979    33.1  1966    11.8  1966     0.0  2005     6.3  1974    50.8  1975
   11.4  1968   10.4  2021    7.0  2020    4.2  1994    0.5  2018    0.0  1984    0.0  2015    0.0  2015    0.0  1963    0.5  1986    5.1  1990    9.4  1987    32.8  1961    11.8  1982     0.0  1993     6.3  1966    50.6  1993
   10.9  2015   10.3  2006    6.9  1972    4.1  1976    0.4  2016    0.0  1970    0.0  2018    0.0  2016    0.0  1970    0.5  2000    5.1  1961    9.2  1999    32.2  2003    11.3  2005     0.0  1960     6.2  1981    49.5  2005
   10.1  1972   10.3  1975    6.8  2008    3.9  1995    0.4  2017    0.0  2019    0.0  2016    0.0  2017    0.0  2009    0.3  1970    5.0  1978    9.1  2000    31.9  1994    11.3  2003     0.0  1984     6.0  2018    48.3  1966
