Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual number of days in the month with air frost (minimum temperature below zero) for Scotland
Areal series, starting in 1960
Last updated 01-Jan-2022 10:59
    jan  year    feb  year    mar  year    apr  year    may  year    jun  year    jul  year    aug  year    sep  year    oct  year    nov  year    dec  year     win  year     spr  year     sum  year     aut  year     ann  year
   16.0  2015   14.4  1965   11.9  1982    7.9  1965    2.3  1961    0.2  1980    0.0  1979    0.0  1981    0.3  1982    2.0  1985    9.5  2008   14.8  1963    46.8  1981    23.3  1980     0.2  1980    11.9  1961    79.1  1977
   15.7  2003   14.2  1962   11.7  1972    7.6  2015    2.2  1965    0.2  1973    0.0  1968    0.0  1992    0.3  1987    2.0  1975    9.4  2012   14.7  2014    46.3  2009    23.3  1982     0.2  1997    11.9  2005    78.4  1993
   15.1  1968   13.9  1999   11.7  1986    7.5  2001    2.2  1987    0.2  1972    0.0  1996    0.0  1989    0.3  1963    1.8  1965    9.3  1982   14.3  1990    46.3  1984    23.1  2008     0.2  1972    11.8  1988    78.2  1991
   15.0  1970   13.6  2006   11.7  2020    7.5  1990    2.1  1963    0.2  2021    0.0  1976    0.0  2020    0.2  2013    1.8  1986    8.8  1976   14.2  1979    45.2  1961    23.0  1989     0.2  1966    11.8  1967    78.1  1983
   14.7  1988   13.5  1972   11.6  1981    7.3  2006    2.1  1985    0.2  2008    0.0  2021    0.0  1971    0.2  1962    1.7  1972    8.8  1960   14.2  2007    44.1  2015    22.6  1978     0.2  2005    11.7  2003    77.3  2018
   14.6  1982   13.5  2015   11.5  1994    7.2  1988    2.0  1969    0.2  2017    0.0  1971    0.0  1998    0.2  1973    1.6  1982    8.5  1967   14.1  2003    43.6  2004    22.3  1967     0.2  2021    11.7  1991    76.5  1982
   14.6  2017   13.4  2005   11.1  1989    7.0  1995    2.0  1974    0.1  2020    0.0  1969    0.0  1978    0.2  1970    1.6  2016    8.4  1975   13.8  1967    43.3  1980    22.2  2015     0.2  1974    11.6  1987    76.5  1984
   14.5  2013   13.0  1975   11.0  2011    6.9  1971    1.9  1992    0.1  1974    0.0  2019    0.0  1980    0.2  1998    1.6  1976    8.2  1990   13.3  2021    42.7  1995    21.9  1988     0.2  2008    11.4  1986    75.9  2012
   14.4  1976   12.8  1995   11.0  2015    6.6  1963    1.8  1978    0.1  1988    0.0  2010    0.0  1984    0.2  1981    1.4  2009    8.0  1964   13.2  1986    41.6  2003    21.9  2016     0.2  2017    11.2  1982    75.5  2016
   14.3  2016   12.7  2009   10.8  2016    6.6  2010    1.7  1966    0.1  1995    0.0  1981    0.0  1972    0.2  2018    1.3  2004    8.0  1970   13.0  1978    39.7  2000    21.6  1977     0.2  2020    11.2  1963    75.3  1994
   14.2  1992   12.6  1984   10.6  1978    6.4  1985    1.6  1971    0.1  2007    0.0  2017    0.0  1985    0.1  2002    1.2  2007    8.0  1988   12.8  1970    39.6  2016    21.4  1971     0.1  1988    11.2  1983    74.7  1992
   13.9  1962   12.5  2020   10.5  1993    6.2  1999    1.6  1991    0.1  1965    0.0  1988    0.0  1979    0.1  1992    1.2  2015    7.6  1989   12.7  1980    39.3  2008    21.3  1998     0.1  1995    10.9  2017    72.6  2009
   13.9  1975   12.4  1988   10.2  1963    6.0  1976    1.6  1962    0.1  1984    0.0  2001    0.0  2007    0.1  1965    1.1  1990    7.4  1978   12.4  2000    39.2  1988    21.2  2020     0.1  1968    10.7  1976    71.8  1961
   13.8  1998   12.2  2021    9.9  1998    5.9  2018    1.5  2011    0.1  1968    0.0  1967    0.0  1988    0.1  1968    1.1  1984    7.4  2000   12.2  1987    38.5  2002    20.9  1976     0.1  2007    10.7  1968    71.7  1964
   13.5  2008   12.0  1964    9.9  1967    5.7  2020    1.5  2007    0.1  1996    0.0  2015    0.0  2021    0.1  1994    1.0  2017    7.3  1983   12.0  2020    38.1  2012    19.5  2012     0.1  2014    10.4  2002    71.4  2003
   13.3  2012   12.0  1976    9.8  2017    5.7  1991    1.5  1989    0.1  1970    0.0  2016    0.0  1983    0.1  1985    1.0  2000    7.3  1974   11.7  1972    37.9  1973    18.9  1963     0.1  1982    10.2  1960    70.9  1972
   13.3  1972   11.6  2008    9.6  1983    5.6  1961    1.4  2002    0.1  2013    0.0  1982    0.0  1976    0.1  2021    0.9  1963    7.2  1986   11.7  1994    37.6  1964    18.6  2000     0.1  2016    10.2  1970    70.2  2019
   13.0  1993   11.5  2000    9.5  2005    5.5  1982    1.4  1960    0.0  1982    0.0  1983    0.0  1995    0.1  2008    0.9  2021    6.8  2001   11.6  2005    37.2  2006    17.7  2005     0.1  1967     9.7  1990    69.6  1967
